decision,access_string
1,64953 46581 33426 33621 33428 33621 6 51074 8 9 33290 33450 7178
1,69986 34040 33426 33675 33428 34041 6 49878 8 33309 33290 33678 11286
0,77828 45288 33316 34256 33317 34257 6 77829 8 33431 33388 33450 2590
0,57330 35220 33416 33529 33418 35301 6 57331 8 33326 33290 33423 3635
0,57724 57725 33283 36963 33285 36964 6 57726 8 9 33290 33291 31265
1,41976 37666 33299 33395 33301 37667 6 35375 8 33289 33290 33450 12494
0,65624 34565 33339 33265 33341 34567 6 33397 8 33268 33290 33270 10732
1,47176 44796 33357 33458 33359 33517 6 35375 8 33289 33290 33450 30941
0,37148 37149 34046 34047 34048 34047 6 37150 8 33345 33290 34046 28463
1,64953 46581 33426 33621 33428 33621 6 51074 8 9 33290 33450 28303
0,37210 33516 33357 33458 33359 33517 6 33518 8 33289 33290 33430 8647
0,69668 33858 2 33265 4 33307 6 33280 8 33268 33269 33270 24931
1,44821 37666 33299 33395 33301 37667 6 35375 8 33289 33290 33450 24351
1,75342 43935 33416 33689 33418 33690 6 75343 8 9 33290 33450 18593
1,62854 38240 33416 33529 33418 35112 6 40146 8 9 33290 33291 8557
1,44821 37666 33299 33395 33301 37667 6 35375 8 33289 33290 33450 22720
1,62747 39023 34046 34047 34048 34047 6 62748 8 33289 33290 34046 2380
1,76903 76904 33416 33689 33418 33690 6 76498 8 33289 33290 33450 19269
0,76704 37473 33426 35335 33428 35454 6 33478 8 9 33290 33430 10936
0,48067 33754 2 3 4 33279 6 33336 8 33275 33313 11 21082
1,54001 40459 33299 36226 33301 40460 6 54002 8 33431 33290 34539 12986
0,74985 35808 2 33265 4 33438 6 33280 8 33268 33296 33270 26288
1,38184 37514 2 33730 4 33902 6 35375 8 33289 33290 33450 28031
1,68039 37141 33339 34566 33341 34567 6 68040 8 33431 33290 33595 30311
1,41976 37666 33299 33395 33301 37667 6 35375 8 33289 33290 33450 29174
1,37513 37514 2 33730 4 34251 6 35375 8 9 33290 33450 25488
1,58924 43388 2 33730 4 34251 6 58925 8 9 33290 33450 27982
0,52862 52863 33283 33447 33285 35132 6 52864 8 33431 33290 35134 12151
0,61458 44817 34046 34047 34048 34047 6 48876 8 33326 33290 34046 12269
0,43790 36254 34046 34047 34048 34047 6 36255 8 33431 33290 34046 8959
1,76942 43935 33416 33689 33418 33690 6 76498 8 9 33290 33450 19487
1,75342 43935 33416 33689 33418 33690 6 75343 8 9 33290 33450 18694
1,37857 37858 33426 33675 33428 34041 6 33677 8 33289 33290 33678 9658
0,38805 38806 34046 34047 34048 34047 6 38807 8 33289 33290 34046 31954
1,67872 43935 33416 33689 33418 33690 6 67873 37369 9 33290 33450 19282
0,51910 37473 33426 33427 33428 33429 6 44880 8 33431 33290 33430 4616
1,68766 37598 2 33265 4 33467 6 34743 8 33268 33313 33270 11276
1,42953 42954 33339 33895 33341 35027 6 33862 8 9 33346 33863 28685
1,55007 37473 33426 35335 33428 35454 6 44503 8 33326 33290 33430 22640
0,59668 35675 2 3 4 33438 6 44404 8 33309 33313 11 11375
0,51878 34020 2 33265 4 33266 6 34021 8 33268 33269 33270 24085
0,40572 40573 33347 34597 33502 34597 6 40574 8 33431 33290 33347 3853
1,46014 37666 33299 33395 33301 37667 6 46015 8 33289 33290 33657 28648
1,71145 43935 33416 33689 33418 33690 6 35375 8 33289 33290 33450 19400
0,61803 37598 2 33265 4 33467 6 34743 8 33268 33313 33270 24379
1,58423 33516 33357 33458 33359 33517 6 33518 8 9 33290 33430 31226
1,40908 36271 2 3 4 33541 6 33336 8 33275 33276 11 11315
0,45935 38240 33416 33529 33418 35112 6 40146 8 9 33290 33291 30440
1,33654 33655 33316 33385 33317 33386 6 33656 8 33289 33320 33657 14298
1,69301 40422 33316 33385 33317 33386 6 40423 8 33289 33290 33450 11459
1,68129 40422 33316 33385 33317 33386 6 40423 8 33289 33290 33450 11362
0,64041 33643 33521 33544 33523 33545 6 33644 8 33268 33290 33270 30174
0,64102 36036 33339 33895 33341 33598 6 33518 33344 9 33346 33430 16296
1,53490 45701 34046 34047 34048 34047 6 53491 8 33431 33290 33430 22820
0,47007 42378 2 3 4 33266 6 47008 8 33431 33269 11 19668
1,60693 36254 34046 34047 34048 34047 6 39711 8 33431 33290 34046 5034
0,38184 37514 2 33730 4 33902 6 35375 8 33289 33290 33450 14451
1,67185 39320 33283 33284 33285 35822 6 33518 8 9 33422 33430 19145
1,76497 69134 33416 33689 33418 33690 6 76498 36228 33289 33290 33450 18724
1,69301 40422 33316 33385 33317 33386 6 40423 8 33289 33290 33450 16882
0,58550 33463 2 3 4 35285 6 33672 8 9 33313 33403 18018
0,66224 41485 2 33730 4 34251 6 40408 8 33289 33290 35134 31955
1,68129 40422 33316 33385 33317 33386 6 40423 8 33289 33290 33450 17283
0,74301 55545 33416 33529 33418 35301 6 74302 8 33345 33290 33423 5505
1,51910 37473 33426 33427 33428 33429 6 44880 8 33431 33290 33430 32037
1,76497 69134 33416 33689 33418 33690 6 76498 36228 33289 33290 33450 7489
1,70647 34796 2 3 4 33438 6 34390 8 33309 33313 11 16911
1,48721 40422 33316 33385 33317 33386 6 40423 8 33289 33290 33450 11484
1,52646 33446 33283 33447 33285 33448 6 33449 8 33289 33290 33450 13263
1,54339 37258 33283 33447 33285 33448 6 35375 8 33289 33422 33450 18109
1,68129 40422 33316 33385 33317 33386 6 40423 8 33289 33290 33450 11487
1,47766 40595 33299 36226 33301 40460 6 38360 8 9 33290 34539 12994
0,70528 53162 33416 33529 33418 35301 6 66069 8 33289 33290 33423 30391
0,34092 33779 33521 33544 33523 33545 6 33780 8 33268 33290 33270 19283
1,69133 69134 33416 33689 33418 33690 6 69135 8 33289 33290 33450 18681
0,46537 35909 2 3 4 33438 6 34952 8 33309 33276 33712 26183
1,70706 34255 33316 34256 33317 34257 6 35722 8 9 33290 33450 9452
1,76942 43935 33416 33689 33418 33690 6 76498 8 9 33290 33450 19392
1,74997 74998 33416 34542 33418 34715 6 74999 8 9 33422 33450 10734
0,66579 33564 2 33265 4 33375 6 66580 8 33268 33296 33270 9063
1,64912 39077 33416 33476 33418 34134 6 33518 33751 33289 33290 33430 18573
1,62854 38240 33416 33529 33418 35112 6 40146 8 9 33290 33291 11031
1,71145 43935 33416 33689 33418 33690 6 35375 8 33289 33290 33450 19471
1,33670 33671 2 3 4 33467 6 33672 8 9 33313 33403 20111
1,33654 33655 33316 33385 33317 33386 6 33656 8 33289 33320 33657 17069
0,67872 43935 33416 33689 33418 33690 6 67873 37369 9 33290 33450 11594
0,68450 37149 34046 34047 34048 34047 6 38628 8 34576 33290 38629 7039
1,38184 37514 2 33730 4 33902 6 35375 8 33289 33290 33450 25543
1,69133 69134 33416 33689 33418 33690 6 69135 8 33289 33290 33450 18951
0,53400 53401 33357 33358 33359 45499 6 34936 8 33431 33290 33712 27986
1,44821 37666 33299 33395 33301 37667 6 35375 8 33289 33290 33450 28970
0,39519 39520 33299 34471 33301 39521 6 39522 8 33431 34474 33968 23382
0,51250 41529 33339 34566 33341 34567 6 33518 8 33289 33290 33430 15068
1,66756 40411 2 33768 4 33769 6 34970 8 33431 33455 33347 5773
1,43707 36568 34046 34047 34048 34047 6 43708 8 37826 33290 43709 5034
1,55007 37473 33426 35335 33428 35454 6 44503 8 33326 33290 33430 22525
1,55007 37473 33426 35335 33428 35454 6 44503 8 33326 33290 33430 22556
1,45700 45701 34046 34047 34048 34047 6 45702 8 33289 33290 34046 24633
1,76942 43935 33416 33689 33418 33690 6 76498 8 9 33290 33450 18644
0,72078 42522 33416 34279 33418 34280 6 62033 8 9 33422 33450 11409
1,69301 40422 33316 33385 33317 33386 6 40423 8 33289 33290 33450 11550
0,36482 35956 2 33265 4 33467 6 34743 8 33268 33313 33270 27320
1,69409 33446 33283 33447 33285 33448 6 33449 8 33289 33290 33450 13243
1,57078 40686 2 3 4 38594 6 57079 8 33326 33408 33423 21071
0,77724 33543 33521 33544 33523 33545 6 42455 8 33268 33290 33270 31641
1,63240 40422 33316 33385 33317 33386 6 40423 8 33289 33290 33450 11572
0,48711 33632 2 3 4 33273 6 33336 8 33275 33269 11 31340
1,45320 34255 33316 34256 33317 34257 6 35722 8 9 33388 33450 11827
1,45265 44154 33283 33447 33285 44155 6 33518 8 9 33290 33430 24046
0,38684 38685 2 33265 4 33266 6 38408 8 33268 33269 33270 18157
1,77600 33293 2 3 4 33294 6 33672 8 9 33296 33403 20083
0,77600 33293 2 3 4 33294 6 33672 8 9 33296 33403 10899
0,67337 45835 33347 33501 33502 33501 6 45836 8 33326 33290 33347 17747
1,33445 33446 33283 33447 33285 33448 6 33449 8 33289 33290 33450 13020
1,77781 57068 33416 34542 33418 34047 6 39711 8 33431 33422 34046 2591
1,44821 37666 33299 33395 33301 37667 6 35375 8 33289 33290 33450 28692
1,69755 37514 2 33730 4 34251 6 69756 8 33289 33290 33450 27964
1,35990 35991 2 33265 4 33266 6 33454 8 33268 33269 33270 3714
1,77280 47336 33426 33675 33428 34041 6 33677 8 33289 33290 33678 2407
1,64953 46581 33426 33621 33428 33621 6 51074 8 9 33290 33450 28310
1,33654 33655 33316 33385 33317 33386 6 33656 8 33289 33320 33657 14193
1,41976 37666 33299 33395 33301 37667 6 35375 8 33289 33290 33450 9343
1,47612 43935 33416 33689 33418 33690 6 35375 8 33289 33290 33450 19471
1,78068 43935 33416 33689 33418 33690 6 67873 8 9 33290 33450 18950
1,41976 37666 33299 33395 33301 37667 6 35375 8 33289 33290 33450 16918
1,58924 43388 2 33730 4 34251 6 58925 8 9 33290 33450 28087
1,76211 37514 2 33730 4 34251 6 35375 8 33289 33290 33450 28049
1,60876 37872 33316 33385 33317 33386 6 38320 8 33289 34999 33657 16296
1,58509 41410 33316 34024 33317 39065 6 35375 8 33289 33290 33450 17411
1,43645 34796 2 33730 4 34200 6 40783 8 33289 33313 33657 17724
1,65215 40422 33316 33385 33317 33386 6 35375 8 33289 33290 33450 866
0,57350 33380 2 3 4 33273 6 33336 8 33275 33313 11 9184
1,72840 40597 33299 33395 33301 33840 6 35375 8 33289 33290 33450 1041
1,44821 37666 33299 33395 33301 37667 6 35375 8 33289 33290 33450 29108
1,65568 42734 33283 33323 33285 33775 6 65569 33777 9 33290 33291 27539
1,62847 41529 33339 34566 33341 34567 6 33518 8 9 33290 33304 11304
0,50538 36568 33299 38768 33301 38769 6 50539 8 37826 33290 37827 6521
1,51132 40422 33316 33385 33317 33386 6 40423 8 33289 33290 33450 11618
0,59090 35576 2 3 4 33273 6 33336 8 33275 33455 11 16313
1,52646 33446 33283 33447 33285 33448 6 33449 8 33289 33290 33450 13000
1,37513 37514 2 33730 4 34251 6 35375 8 9 33290 33450 28039
1,69724 68846 33299 36226 33301 40460 6 53565 8 33431 33290 34539 12965
0,63800 33543 33521 33544 33523 33545 6 34226 8 33268 33290 33270 16165
1,41976 37666 33299 33395 33301 37667 6 35375 8 33289 33290 33450 24365
0,63800 33543 33521 33544 33523 33545 6 34226 8 33268 33290 33270 17711
1,66826 36050 33521 34012 33523 34012 6 66827 8 34576 33290 36052 9668
1,44821 37666 33299 33395 33301 37667 6 35375 8 33289 33290 33450 23280
1,44426 41181 33299 33300 33301 33302 6 44427 8 33431 33290 34851 24278
1,64953 46581 33426 33621 33428 33621 6 51074 8 9 33290 33450 16843
0,41528 41529 33339 34566 33341 34567 6 33518 8 33289 33290 33430 12297
0,44413 43935 33416 33689 33418 37118 6 42917 36228 33289 33290 33450 31957
0,69827 35805 34046 34047 34048 34047 6 69828 8 33431 33290 34046 15857
0,50780 39520 33299 34471 33301 39521 6 50781 8 9 34474 33968 8098
1,63886 40422 33316 33385 33317 33386 6 40423 8 33289 33290 33450 17245
1,70872 50942 33416 33529 33418 35301 6 44279 36172 9 33290 33930 18755
1,67872 43935 33416 33689 33418 33690 6 67873 37369 9 33290 33450 18849
1,40458 40459 33299 36226 33301 40460 6 38360 8 9 33290 34539 12970
1,69755 37514 2 33730 4 34251 6 69756 8 33289 33290 33450 25476
1,64953 46581 33426 33621 33428 33621 6 51074 8 9 33290 33450 21610
1,54635 37514 2 33730 4 34251 6 35375 8 33289 33290 33450 28151
0,63399 58529 33416 33529 33418 33573 6 35375 8 33289 33422 33450 19693
1,70706 34255 33316 34256 33317 34257 6 35722 8 9 33290 33450 7768
1,74978 42144 2 33730 4 36385 6 40783 8 33289 33313 33657 20633
0,48803 40573 33316 33265 33317 37824 6 33708 8 33268 33290 33270 17129
0,67022 40459 33299 36226 33301 40460 6 38360 8 33289 33290 34539 29637
0,60442 46543 33416 33529 33418 35301 6 60443 8 9 33290 33423 31376
1,75342 43935 33416 33689 33418 33690 6 75343 8 9 33290 33450 19404
1,59405 43945 33521 34787 33523 33549 6 35375 8 33431 33290 33450 6993
1,55127 55128 33299 33866 33301 33866 6 55129 8 9 33290 33450 31125
0,44816 44817 34046 33265 34048 34047 6 34226 8 33268 33290 33270 14384
0,62965 33640 2 3 4 33273 6 33336 8 33275 33313 11 23172
0,48113 48114 33339 34566 33341 34567 6 36850 8 33431 33290 33461 8947
0,65034 57068 33416 34542 33418 34047 6 39711 8 33431 33422 34046 32873
0,57925 57926 33283 33584 33285 38783 6 35375 8 33309 33290 33450 23115
0,48803 40573 33316 33265 33317 37824 6 33708 8 33268 33290 33270 33025
1,43934 43935 33416 33689 33418 33690 6 43936 8 33289 33290 33450 19029
1,41976 37666 33299 33395 33301 37667 6 35375 8 33289 33290 33450 28973
1,55540 37666 33299 33395 33301 37667 6 55167 8 33289 33290 33657 28648
0,35566 35567 34046 33265 34048 34047 6 33708 8 33268 33290 33270 2317
1,65568 42734 33283 33323 33285 33775 6 65569 33777 9 33290 33291 32974
1,77452 41485 2 33730 4 34251 6 39507 8 33289 33290 35134 11102
0,51266 40225 2 33365 4 37239 6 39172 8 9 33408 33423 4437
1,55941 52731 33283 34411 33285 34412 6 55942 8 33431 33290 33291 25272
1,35372 35373 33426 33675 33428 35374 6 35375 8 9 33290 33450 31036
1,77600 33293 2 3 4 33294 6 33672 8 9 33296 33403 20088
1,41228 41229 33283 33323 33285 34706 6 35375 8 33289 33290 33450 29727
0,58515 35871 33299 33601 33301 34793 6 42480 8 33431 33290 33604 32567
0,58579 33643 33521 33544 33523 33545 6 33644 8 33268 33290 33270 24934
0,49702 45713 33316 34024 33317 45714 6 33518 8 9 33388 33430 18346
1,41976 37666 33299 33395 33301 37667 6 35375 8 33289 33290 33450 12535
1,45303 44456 33339 34566 33341 34567 6 44503 8 33326 33290 33430 2910
0,43291 34040 33426 33675 33428 34041 6 42316 8 33309 33290 33678 6386
1,38184 37514 2 33730 4 33902 6 35375 8 33289 33290 33450 27972
1,33445 33446 33283 33447 33285 33448 6 33449 8 33289 33290 33450 13093
0,50837 44178 33426 35335 33428 35336 6 39507 8 9 33844 35134 31596
0,71217 34040 33426 33675 33428 34041 6 33677 8 33289 33290 33678 23241
1,72002 38423 33299 33395 33301 37667 6 72003 8 33289 33408 33657 4046
0,67023 35331 33339 33895 33341 67024 6 33518 33344 33431 33346 33430 24608
0,66579 33564 2 33265 4 33375 6 66580 8 33268 33296 33270 7108
1,72919 34040 33426 33675 33428 34041 6 72920 45804 33289 33290 33678 17002
1,37513 37514 2 33730 4 34251 6 35375 8 9 33290 33450 28012
0,38918 38919 34046 34047 34048 34047 6 38920 8 33431 33290 34046 8481
0,37224 34962 2 33265 4 33307 6 33280 8 33268 33313 33270 8872
1,48721 40422 33316 33385 33317 33386 6 40423 8 33289 33290 33450 31545
1,74426 62706 33316 34024 33317 34025 6 74427 8 33289 33290 33450 12055
0,75759 43747 2 3 4 33870 6 43748 8 33431 33290 35134 24994
0,41484 41485 2 33730 4 33902 6 39507 8 33289 33290 35134 4320
1,60915 43935 33416 33689 33418 33690 6 35375 8 33289 33290 33450 18721
1,33654 33655 33316 33385 33317 33386 6 33656 8 33289 33320 33657 14347
0,38184 37514 2 33730 4 33902 6 35375 8 33289 33290 33450 8998
1,43598 33632 2 33265 4 33273 6 33280 8 33268 33269 33270 9826
1,55828 53401 33357 33358 33359 45499 6 55829 8 33345 33290 33430 6677
0,72698 41485 2 33730 4 34251 6 40408 8 33289 33290 35134 4068
0,77568 62278 34046 34047 34048 34047 6 58829 8 33431 33290 34046 14866
0,74670 34933 2 3 4 33307 6 34060 8 33309 10 11 14283
0,70923 40225 2 33365 4 34063 6 70924 8 33431 33290 33370 33104
0,57155 33463 2 3 4 33438 6 57156 8 33275 33313 11 11964
1,41976 37666 33299 33395 33301 37667 6 35375 8 33289 33290 33450 28938
0,76704 37473 33426 35335 33428 35454 6 33478 8 9 33290 33430 6982
1,48197 37149 34046 34047 34048 34047 6 48198 8 33431 33290 34046 8219
1,58550 33463 2 3 4 35285 6 33672 8 9 33313 33403 22069
1,52646 33446 33283 33447 33285 33448 6 33449 8 33289 33290 33450 27933
1,60915 43935 33416 33689 33418 33690 6 35375 8 33289 33290 33450 18718
0,52190 40573 33347 34597 33502 34597 6 52042 8 33431 33290 33347 26176
1,60868 34285 2 3 4 33307 6 33336 8 33275 33276 11 11317
1,68128 33446 33283 33447 33285 33448 6 35375 8 33289 33290 33450 13250
1,57546 35300 33416 33529 33418 35301 6 33708 8 33268 33290 33270 18765
1,48721 40422 33316 33385 33317 33386 6 40423 8 33289 33290 33450 17434
1,60442 46543 33416 33529 33418 35301 6 60443 8 9 33290 33423 18752
1,76704 37473 33426 35335 33428 35454 6 33478 8 9 33290 33430 32413
1,40020 40021 2 33365 4 34063 6 40022 8 33431 33290 33423 9668
0,47477 34920 2 3 4 33307 6 33308 8 33309 33313 11 19379
1,74301 55545 33416 33529 33418 35301 6 74302 8 33345 33290 33423 3202
0,56680 35847 2 33730 4 33902 6 39668 8 33431 33904 37073 15548
1,44821 37666 33299 33395 33301 37667 6 35375 8 33289 33290 33450 12521
1,75342 43935 33416 33689 33418 33690 6 75343 8 9 33290 33450 19479
1,68129 40422 33316 33385 33317 33386 6 40423 8 33289 33290 33450 17444
0,74369 43611 33416 33529 33418 35301 6 33708 8 33268 33290 33270 27491
1,45598 40422 33316 33385 33317 33386 6 40423 8 33289 33290 33450 17440
0,33515 33516 33357 33458 33359 33517 6 33518 8 33289 33290 33430 8184
0,56212 48548 34046 34047 34048 34047 6 56213 8 33326 33290 34046 28774
1,42138 40822 33426 33621 33428 33621 6 42139 8 9 33290 33450 17855
1,69078 46365 33299 33395 33301 37667 6 69079 8 33431 33369 33657 28685
1,65921 35805 34046 34047 34048 34047 6 65922 8 33289 33290 34046 10734
1,47176 44796 33357 33458 33359 33517 6 35375 8 33289 33290 33450 8369
1,44029 42704 33299 33395 33301 42268 6 44030 8 33431 33290 33657 16911
1,60915 43935 33416 33689 33418 33690 6 35375 8 33289 33290 33450 19288
1,51910 37473 33426 33427 33428 33429 6 44880 8 33431 33290 33430 25813
0,50170 43611 33416 33529 33418 35301 6 50171 8 33289 33290 33423 32257
1,39069 33446 33283 33447 33285 33448 6 33449 8 33289 33290 33450 13279
1,67872 43935 33416 33689 33418 33690 6 67873 37369 9 33290 33450 18620
1,45598 40422 33316 33385 33317 33386 6 40423 8 33289 33290 33450 11552
0,77370 39710 34046 34047 34048 34047 6 48876 8 33326 33290 34046 7682
0,63552 33516 33357 33458 33359 33517 6 36249 8 33431 33290 33430 15693
1,39367 37063 33416 33614 33418 33366 6 38715 8 33289 33617 33618 3016
0,61418 42655 34046 34047 34048 34047 6 39711 8 33431 33290 34046 32068
1,48721 40422 33316 33385 33317 33386 6 40423 8 33289 33290 33450 11444
1,45598 40422 33316 33385 33317 33386 6 40423 8 33289 33290 33450 11514
1,62884 41444 33299 33300 33301 33302 6 34850 8 33431 33290 34851 28648
0,38805 38806 34046 34047 34048 34047 6 38807 8 33289 33290 34046 32013
0,61678 34095 2 3 4 33279 6 33336 8 33275 33455 11 17724
1,44453 34849 33299 33300 33301 33302 6 44454 8 33431 33290 34851 8006
1,72981 42612 2 3 4 33485 6 33672 8 9 33276 33403 21982
1,63769 33671 2 3 4 33467 6 33672 8 9 33313 33403 20102
1,75025 46794 33416 33417 33418 37393 6 75026 8 33431 33422 34545 6136
0,69930 38056 33426 33675 33428 34041 6 33677 8 33309 33290 33678 30356
1,76497 69134 33416 33689 33418 33690 6 76498 36228 33289 33290 33450 18716
1,52180 37117 33416 33689 33418 36355 6 52181 8 33326 33290 33430 19260
0,40418 40419 2 3 4 33568 6 33569 8 33275 33570 11 10144
1,69755 37514 2 33730 4 34251 6 69756 8 33289 33290 33450 28082
1,50916 50917 33299 36226 33301 40460 6 50918 8 33431 33290 34539 12989
0,34741 34742 2 33265 4 33375 6 34743 8 33268 33296 33270 5931
1,54635 37514 2 33730 4 34251 6 35375 8 33289 33290 33450 27984
0,67047 37872 33316 33265 33317 33318 6 58159 8 33268 34999 33270 12151
0,52965 39320 33283 33284 33285 35822 6 33518 8 33289 33422 33430 4927
1,55540 37666 33299 33395 33301 37667 6 55167 8 33289 33290 33657 28685
1,69301 40422 33316 33385 33317 33386 6 40423 8 33289 33290 33450 11514
0,43993 40573 33347 34597 33502 34597 6 36560 8 33289 33290 33347 10859
1,70923 40225 2 33365 4 34063 6 70924 8 33431 33290 33370 3202
1,71347 34218 33283 33323 33285 33775 6 71348 8 33326 33290 33604 25263
1,42138 40822 33426 33621 33428 33621 6 42139 8 9 33290 33450 32064
0,65129 37467 2 3 4 33294 6 33672 8 9 33296 33403 14607
1,72840 40597 33299 33395 33301 33840 6 35375 8 33289 33290 33450 22786
0,56803 44139 34046 34047 34048 34047 6 56804 8 33345 33290 34046 29587
1,71186 50917 33299 36226 33301 40460 6 71187 8 33326 33290 33905 6672
1,67872 43935 33416 33689 33418 33690 6 67873 37369 9 33290 33450 18692
1,33670 33671 2 3 4 33467 6 33672 8 9 33313 33403 20115
1,47269 46581 33426 33621 33428 33621 6 35375 8 33289 33290 33450 28292
1,41976 37666 33299 33395 33301 37667 6 35375 8 33289 33290 33450 23259
1,38693 38694 34046 34047 34048 34047 6 38695 8 33289 33290 34046 3155
1,50530 40459 33299 36226 33301 40460 6 38360 8 9 33290 34539 9320
1,68129 40422 33316 33385 33317 33386 6 40423 8 33289 33290 33450 11402
0,70213 36254 34046 34047 34048 34047 6 70214 8 33289 33290 34046 19831
0,68584 35567 34046 34047 34048 34047 6 68585 8 33345 33290 34046 14523
1,49825 46103 33299 33866 33301 33866 6 49826 8 33431 33290 33450 8955
1,72002 38423 33299 33395 33301 37667 6 72003 8 33289 33408 33657 20376
1,76068 33446 33283 33447 33285 33448 6 33449 8 33289 33290 33450 13215
1,69505 41370 2 34181 4 41371 6 69506 8 33326 33276 11 21082
1,45700 45701 34046 34047 34048 34047 6 45702 8 33289 33290 34046 24609
0,55127 55128 33299 33866 33301 33866 6 55129 8 9 33290 33450 14128
0,60372 36183 33283 33584 33285 33568 6 38198 8 33270 33586 33587 27802
1,71145 43935 33416 33689 33418 33690 6 35375 8 33289 33290 33450 18593
0,70977 41529 33339 34566 33341 34567 6 33518 8 9 33290 33430 23066
0,50749 48541 33283 33975 33285 50750 6 50751 8 9 38290 33291 4041
0,65706 43593 34046 34047 34048 34047 6 46238 8 33289 33290 34046 2448
1,64953 46581 33426 33621 33428 33621 6 51074 8 9 33290 33450 31668
1,77265 43298 2 3 4 34917 6 33672 8 9 33296 33403 16944
0,36500 34507 2 33265 4 33307 6 33280 8 33268 33313 33270 20633
0,66224 41485 2 33730 4 34251 6 40408 8 33289 33290 35134 6552
0,60442 46543 33416 33529 33418 35301 6 60443 8 9 33290 33423 17598
0,74369 43611 33416 33529 33418 35301 6 33708 8 33268 33290 33270 2737
0,69776 46369 2 34012 4 34063 6 69777 8 33431 33904 35134 31162
0,44669 36477 34046 34047 34048 34047 6 44670 8 33345 33290 34046 22084
0,43753 41485 2 33730 4 34251 6 43754 8 33431 33290 35134 24567
0,71856 37141 33339 34566 33341 34567 6 37142 8 9 33290 600 18060
0,73289 35131 33283 33447 33285 35132 6 39507 8 33289 33290 35134 19202
0,70663 70664 34046 33265 34048 34047 6 33708 8 33268 33290 33270 11096
0,56065 34933 2 3 4 33307 6 34067 8 33275 10 11 21969
1,60915 43935 33416 33689 33418 33690 6 35375 8 33289 33290 33450 18792
1,44821 37666 33299 33395 33301 37667 6 35375 8 33289 33290 33450 29199
1,72002 38423 33299 33395 33301 37667 6 72003 8 33289 33408 33657 19638
1,64915 38240 33416 33529 33418 35516 6 36214 8 33431 33290 33423 21082
1,58550 33463 2 3 4 35285 6 33672 8 9 33313 33403 20070
1,63552 33516 33357 33458 33359 33517 6 36249 8 33431 33290 33430 31223
1,41771 33786 33426 33675 33428 34041 6 41772 8 33289 33290 33678 16994
0,71369 34933 2 3 4 33307 6 35975 8 33309 10 11 9307
0,48113 48114 33339 34566 33341 34567 6 36850 8 33431 33290 33461 12609
1,68129 40422 33316 33385 33317 33386 6 40423 8 33289 33290 33450 11552
1,44821 37666 33299 33395 33301 37667 6 35375 8 33289 33290 33450 23279
0,65568 42734 33283 33323 33285 33775 6 65569 33777 9 33290 33291 25213
0,72268 33543 33521 33544 33523 33545 6 34226 8 33268 33290 33270 4203
0,57078 40686 2 3 4 38594 6 57079 8 33326 33408 33423 30436
