decision,access_string
1,59405 43945 33521 34787 33523 33549 6 35375 8 33431 33290 33450 1919
1,54146 43935 33416 33689 33418 33690 6 47942 8 33289 33290 33450 19398
0,75718 75719 33339 34566 33341 35926 6 39507 8 9 33290 35134 7445
1,64160 40459 33299 36226 33301 40460 6 35375 8 33289 33290 33450 12973
1,75342 43935 33416 33689 33418 33690 6 75343 8 9 33290 33450 18709
1,67402 41256 33283 35227 33285 35228 6 67403 8 33431 33290 33291 29943
0,40873 33950 2 33265 4 33312 6 34743 8 33268 33313 33270 23142
1,49825 46103 33299 33866 33301 33866 6 49826 8 33431 33290 33450 9305
1,63151 44738 33339 34566 33341 35926 6 63152 8 9 33290 33304 29653
1,45152 33786 33426 33675 33428 34041 6 45153 8 33289 33290 33678 17008
0,66224 41485 2 33730 4 34251 6 40408 8 33289 33290 35134 4154
0,76465 34742 2 33265 4 33375 6 34743 8 33268 33296 33270 12679
0,57325 51634 2 33265 4 33375 6 34743 8 33268 33296 33270 6217
1,59394 35805 34046 34047 34048 34047 6 59395 8 33289 33290 34046 10741
1,69409 33446 33283 33447 33285 33448 6 33449 8 33289 33290 33450 13256
1,73958 41529 33339 34566 33341 34567 6 33518 8 9 33290 33430 9305
0,61820 34355 2 33365 4 33406 6 33413 8 33309 33408 33370 12983
0,52373 37858 33426 33675 33428 34041 6 33677 8 33309 33290 33678 28434
1,54286 34040 33426 33675 33428 34041 6 33677 8 33309 33290 33678 10160
0,77241 34890 33299 33790 33301 34891 6 33518 8 33431 33290 33430 11948
1,47200 34742 2 33265 4 33375 6 34743 8 33268 33296 33270 11315
1,44453 34849 33299 33300 33301 33302 6 44454 8 33431 33290 34851 24235
0,34044 34045 34046 34047 34048 34047 6 34049 8 33431 33290 34046 24473
0,57103 37473 33426 33427 33428 33429 6 57104 8 33326 33290 33604 2838
0,75097 50942 33416 33529 33418 35301 6 44279 36172 9 33290 33930 28570
0,39199 39200 33426 33621 33428 33621 6 35375 8 9 33290 33450 21021
0,62277 62278 34046 34047 34048 34047 6 59688 8 33289 33290 34046 10494
0,33445 33446 33283 33447 33285 33448 6 33449 8 33289 33290 33450 20034
0,70496 51638 33416 34542 33418 34543 6 62033 8 33289 33422 33450 32418
0,44920 33878 2 3 4 33279 6 33336 8 33275 33296 11 24934
1,45598 40422 33316 33385 33317 33386 6 40423 8 33289 33290 33450 17479
1,72498 62416 2 33365 4 33366 6 62417 8 33309 33408 33450 18237
0,47200 34742 2 33265 4 33375 6 34743 8 33268 33296 33270 24752
1,57800 39320 33283 33284 33285 35822 6 33518 8 33289 33422 33430 19145
0,54323 54324 34046 34047 34048 34047 6 38807 8 33289 33290 34046 10892
0,48775 35024 35025 33265 35026 35027 6 33397 8 33268 33290 33270 32552
1,41976 37666 33299 33395 33301 37667 6 35375 8 33289 33290 33450 29166
0,62350 33380 2 3 4 33273 6 33336 8 33275 33313 11 4046
0,67119 35034 2 3 4 33467 6 7 8 9 33313 11 24991
1,74131 41410 33316 34024 33317 39065 6 35375 8 9 33290 33450 17348
1,44308 39200 33426 33621 33428 33621 6 35375 8 33289 33290 33450 25877
1,75342 43935 33416 33689 33418 33690 6 75343 8 9 33290 33450 8258
0,71094 34933 2 3 4 33307 6 34067 8 33275 10 11 29823
0,61958 50942 33416 33529 33418 35301 6 50943 36172 9 33290 33930 16134
1,46847 46652 33416 33529 33418 35301 6 46848 36172 33431 33290 33423 8320
1,65215 40422 33316 33385 33317 33386 6 35375 8 33289 33290 33450 11569
0,44046 43111 33283 33975 33285 33366 6 34403 8 33368 33976 33370 19706
1,35721 34255 33316 34256 33317 34257 6 35722 8 33289 33290 33450 10145
1,43934 43935 33416 33689 33418 33690 6 43936 8 33289 33290 33450 18599
1,52646 33446 33283 33447 33285 33448 6 33449 8 33289 33290 33450 13295
0,72981 42612 2 3 4 33485 6 33672 8 9 33276 33403 32234
0,58924 43388 2 33730 4 34251 6 58925 8 9 33290 33450 19957
0,40158 40159 34046 34047 34048 34047 6 40160 8 33289 33290 34046 18191
1,37513 37514 2 33730 4 34251 6 35375 8 9 33290 33450 27870
1,44426 41181 33299 33300 33301 33302 6 44427 8 33431 33290 34851 28666
1,58509 41410 33316 34024 33317 39065 6 35375 8 33289 33290 33450 17397
1,78068 43935 33416 33689 33418 33690 6 67873 8 9 33290 33450 9320
1,58924 43388 2 33730 4 34251 6 58925 8 9 33290 33450 27837
1,44821 37666 33299 33395 33301 37667 6 35375 8 33289 33290 33450 17689
1,55876 37352 2 3 4 33438 6 34390 8 33309 33313 11 20836
1,60915 43935 33416 33689 33418 33690 6 35375 8 33289 33290 33450 19280
1,47269 46581 33426 33621 33428 33621 6 35375 8 33289 33290 33450 25813
1,47612 43935 33416 33689 33418 33690 6 35375 8 33289 33290 33450 8667
1,36482 35956 2 33265 4 33467 6 34743 8 33268 33313 33270 11276
1,63886 40422 33316 33385 33317 33386 6 40423 8 33289 33290 33450 18004
0,69724 68846 33299 36226 33301 40460 6 53565 8 33431 33290 34539 24839
0,44046 43111 33283 33975 33285 33366 6 34403 8 33368 33976 33370 24622
1,44821 37666 33299 33395 33301 37667 6 35375 8 33289 33290 33450 29082
1,48688 40217 33316 34024 33317 34025 6 33947 8 9 33290 33430 12136
1,41976 37666 33299 33395 33301 37667 6 35375 8 33289 33290 33450 29121
1,55007 37473 33426 35335 33428 35454 6 44503 8 33326 33290 33430 22673
1,56983 33516 33357 33458 33359 33517 6 33691 8 9 33290 33430 9320
0,60249 53162 33416 33529 33418 35301 6 60250 36172 33431 33290 33930 13645
0,58475 37986 2 3 4 33568 6 33569 8 33275 33570 11 17499
1,71569 34849 33299 33300 33301 33302 6 71570 8 33431 33290 34851 24280
1,45598 40422 33316 33385 33317 33386 6 40423 8 33289 33290 33450 31422
1,70385 35593 2 33730 4 34200 6 34201 8 9 33276 33657 19587
0,69987 34846 33521 33544 33523 33545 6 34847 8 33268 33290 33270 19283
1,42907 33786 33426 33675 33428 34041 6 33677 8 33289 33290 33678 16992
1,66821 38627 34046 34047 34048 34047 6 38628 8 34576 33290 38629 6164
0,60223 36651 2 3 4 33438 6 39969 8 33275 33269 11 16812
0,77767 34933 2 3 4 33307 6 34067 8 33275 10 11 18139
0,69755 37514 2 33730 4 34251 6 69756 8 33289 33290 33450 15498
1,68685 33412 2 33365 4 33406 6 33407 8 33368 33408 33370 8061
1,40421 40422 33316 33385 33317 33386 6 40423 8 33289 33290 33450 17435
1,54635 37514 2 33730 4 34251 6 35375 8 33289 33290 33450 28083
0,59952 38240 33416 33529 33418 35112 6 40146 8 9 33290 33291 31574
1,44821 37666 33299 33395 33301 37667 6 35375 8 33289 33290 33450 29068
1,60915 43935 33416 33689 33418 33690 6 35375 8 33289 33290 33450 18648
0,60666 36900 2 3 4 33568 6 33569 8 33275 33570 11 18098
0,58684 41456 33416 33614 33418 33615 6 58685 8 33289 33617 33618 22719
1,56901 45701 34046 34047 34048 34047 6 56902 8 33289 33290 34046 24641
1,61816 48114 33339 34566 33341 34567 6 36850 8 33431 33290 33461 2909
0,74041 33640 2 33265 4 33273 6 33280 8 33268 33313 33270 3756
1,54635 37514 2 33730 4 34251 6 35375 8 33289 33290 33450 27907
0,59949 34933 2 3 4 33307 6 33489 8 33275 10 11 20501
1,58550 33463 2 3 4 35285 6 33672 8 9 33313 33403 20091
1,55007 37473 33426 35335 33428 35454 6 44503 8 33326 33290 33430 22613
0,74963 36747 33521 33265 33523 35159 6 52167 8 33268 33290 33270 14263
1,40216 40217 33316 34024 33317 34025 6 33947 8 9 33290 33430 12097
1,72068 37279 33299 33300 33301 33302 6 72069 8 33431 33290 34851 24282
0,51678 34933 2 33265 4 33307 6 33280 8 33268 10 33270 23058
1,37513 37514 2 33730 4 34251 6 35375 8 9 33290 33450 27832
0,45694 45695 33299 33790 33301 34891 6 35375 8 33289 33290 33450 6945
1,53788 34036 2 3 4 33438 6 33308 8 33309 33313 11 21082
1,69301 40422 33316 33385 33317 33386 6 40423 8 33289 33290 33450 11622
0,60468 34509 2 3 4 33279 6 33336 8 33275 33269 11 29435
1,52646 33446 33283 33447 33285 33448 6 33449 8 33289 33290 33450 13045
1,48113 48114 33339 34566 33341 34567 6 36850 8 33431 33290 33461 30320
0,59914 41969 33283 33885 33285 33350 6 35722 8 33289 33330 33450 2080
0,71793 41529 33339 34566 33341 34567 6 38793 8 33289 33290 33430 10042
0,41648 38919 34046 34047 34048 34047 6 41649 8 9 33290 34046 17529
0,55841 39023 34046 34047 34048 34047 6 55842 8 33289 33290 34046 28532
1,44821 37666 33299 33395 33301 37667 6 35375 8 33289 33290 33450 17704
0,35566 35567 34046 33265 34048 34047 6 33708 8 33268 33290 33270 21322
0,71569 34849 33299 33300 33301 33302 6 71570 8 33431 33290 34851 12456
1,49188 49189 33299 33866 33301 33866 6 35375 8 9 33290 33450 23980
1,60876 37872 33316 33385 33317 33386 6 38320 8 33289 34999 33657 16313
0,69635 48875 34046 33265 34048 34047 6 69636 8 33268 33290 33270 11644
0,45712 45713 33316 34024 33317 45714 6 33518 8 33289 33388 33430 28916
1,48635 37473 33426 33427 33428 33429 6 44503 8 33326 33290 33430 8849
1,72981 42612 2 3 4 33485 6 33672 8 9 33276 33403 10986
0,40421 40422 33316 33385 33317 33386 6 40423 8 33289 33290 33450 31444
1,48547 48548 34046 34047 34048 34047 6 48549 8 33431 33290 34046 2916
0,40982 38685 2 33265 4 33266 6 38408 8 33268 33269 33270 19590
1,69301 40422 33316 33385 33317 33386 6 40423 8 33289 33290 33450 11475
0,76233 40595 33299 36226 33301 40460 6 38360 8 9 33290 34539 30436
1,45935 38240 33416 33529 33418 35112 6 40146 8 9 33290 33291 8557
1,78068 43935 33416 33689 33418 33690 6 67873 8 9 33290 33450 18606
1,40596 40597 33299 33395 33301 33840 6 35375 8 33289 33290 33450 22961
1,58778 33915 33416 33689 33418 33916 6 33518 8 9 33290 33430 28131
0,62808 37473 33426 35335 33428 35454 6 39850 8 33326 33290 33430 26093
1,76131 39788 2 3 4 33870 6 76132 8 33345 33904 35134 11008
1,47612 43935 33416 33689 33418 33690 6 35375 8 33289 33290 33450 18714
1,69801 35593 2 3 4 33438 6 35594 8 33275 33276 11 20836
0,74369 43611 33416 33529 33418 35301 6 33708 8 33268 33290 33270 15857
1,39069 33446 33283 33447 33285 33448 6 33449 8 33289 33290 33450 13280
0,40464 34726 2 3 4 33307 6 33489 8 33275 33313 11 21023
1,58550 33463 2 3 4 35285 6 33672 8 9 33313 33403 20082
1,50604 34633 2 3 4 5 6 33672 8 9 10 33403 20109
1,69301 40422 33316 33385 33317 33386 6 40423 8 33289 33290 33450 11597
1,44821 37666 33299 33395 33301 37667 6 35375 8 33289 33290 33450 9320
1,52554 38127 33316 33385 33317 33386 6 41362 8 9 34999 33389 14041
1,50170 43611 33416 33529 33418 35301 6 50171 8 33289 33290 33423 2922
1,65215 40422 33316 33385 33317 33386 6 35375 8 33289 33290 33450 11551
0,57207 35331 33339 33895 33341 34547 6 33518 33344 33431 33346 33430 32295
0,62657 38685 2 33265 4 33266 6 38408 8 33268 33269 33270 31753
1,73362 35331 33339 33895 33341 34547 6 45466 33344 33326 33346 33430 33
1,52646 33446 33283 33447 33285 33448 6 33449 8 33289 33290 33450 13290
1,63969 63970 34046 34047 34048 34047 6 63971 8 9 33290 34046 10538
1,77490 54254 33416 34542 33418 37155 6 77491 33421 9 33422 34545 10497
1,76704 37473 33426 35335 33428 35454 6 33478 8 9 33290 33430 22530
0,61859 42655 34046 34047 34048 34047 6 46238 8 33289 33290 34046 6263
0,43790 36254 34046 34047 34048 34047 6 36255 8 33431 33290 34046 18114
0,65893 42655 34046 34047 34048 34047 6 65894 8 33431 33290 34046 27292
1,43414 34933 2 33265 4 33307 6 33280 8 33268 10 33270 9828
1,45694 45695 33299 33790 33301 34891 6 35375 8 33289 33290 33450 28345
1,49188 49189 33299 33866 33301 33866 6 35375 8 9 33290 33450 31623
1,51132 40422 33316 33385 33317 33386 6 40423 8 33289 33290 33450 24382
1,51132 40422 33316 33385 33317 33386 6 40423 8 33289 33290 33450 11474
1,65215 40422 33316 33385 33317 33386 6 35375 8 33289 33290 33450 11555
1,54883 48548 34046 34047 34048 34047 6 36093 8 33326 33290 34046 6669
1,64953 46581 33426 33621 33428 33621 6 51074 8 9 33290 33450 24756
1,76704 37473 33426 35335 33428 35454 6 33478 8 9 33290 33430 22598
0,36092 35567 34046 34047 34048 34047 6 36093 8 33326 33290 34046 12868
0,56524 46001 33339 34566 33341 34567 6 36850 8 33431 33290 33461 18573
1,64953 46581 33426 33621 33428 33621 6 51074 8 9 33290 33450 28267
0,73492 33772 2 33265 4 33307 6 39773 8 33268 33269 33270 25263
1,41976 37666 33299 33395 33301 37667 6 35375 8 33289 33290 33450 29063
1,37020 36450 33299 33395 33301 33840 6 37021 8 9 33290 33450 22950
1,40145 35705 33416 33529 33418 35112 6 40146 33777 9 33290 33291 8258
0,55921 34565 33339 34566 33341 34567 6 33518 8 33289 33290 33430 13912
0,75046 52863 33283 33447 33285 35132 6 75047 8 33326 33290 35134 8748
1,40569 40570 34046 34047 34048 34047 6 40571 8 33289 33290 34046 8204
1,38184 37514 2 33730 4 33902 6 35375 8 33289 33290 33450 27909
1,72949 72091 2 33265 4 39436 6 34743 8 33268 33313 33270 9725
1,65215 40422 33316 33385 33317 33386 6 35375 8 33289 33290 33450 24394
1,47176 44796 33357 33458 33359 33517 6 35375 8 33289 33290 33450 7651
0,45319 44562 33283 33358 33285 34491 6 39507 8 33289 33290 35134 4879
1,58649 41343 2 3 4 33438 6 34390 8 33309 33296 11 28648
0,60024 40480 2 33265 4 33467 6 34743 8 33268 33313 33270 10747
0,68932 41529 33339 34566 33341 34567 6 33518 8 33289 33290 33430 32697
1,53490 45701 34046 34047 34048 34047 6 53491 8 33431 33290 33430 19891
1,45598 40422 33316 33385 33317 33386 6 40423 8 33289 33290 33450 11563
1,76942 43935 33416 33689 33418 33690 6 76498 8 9 33290 33450 7361
0,74046 62278 34046 34047 34048 34047 6 58829 8 33431 33290 34046 28543
1,60915 43935 33416 33689 33418 33690 6 35375 8 33289 33290 33450 9320
1,64953 46581 33426 33621 33428 33621 6 51074 8 9 33290 33450 26085
1,74810 33831 33283 33447 33285 33448 6 35375 8 33289 33422 33450 18079
0,49896 40407 2 34181 4 34935 6 40408 8 9 33904 35134 22997
0,75278 34255 33316 34256 33317 34257 6 35722 8 33289 33290 33450 3710
1,77241 34890 33299 33790 33301 34891 6 33518 8 33431 33290 33430 30795
1,43022 37748 33299 36226 33301 40460 6 35375 8 9 33290 33450 9484
0,41600 41601 33416 34542 33418 34543 6 41602 33421 33431 33422 34545 12136
1,39069 33446 33283 33447 33285 33448 6 33449 8 33289 33290 33450 13282
1,58924 43388 2 33730 4 34251 6 58925 8 9 33290 33450 25474
0,62618 34040 33426 33675 33428 34041 6 33677 8 33309 33290 33678 7427
1,68129 40422 33316 33385 33317 33386 6 40423 8 33289 33290 33450 17150
0,62747 39023 34046 34047 34048 34047 6 62748 8 33289 33290 34046 20667
1,41228 41229 33283 33323 33285 34706 6 35375 8 33289 33290 33450 29752
0,50118 50119 33339 35215 33341 35215 6 50120 35217 9 35218 33362 28103
1,51132 40422 33316 33385 33317 33386 6 40423 8 33289 33290 33450 17489
0,66655 39300 33283 34432 33285 34465 6 66656 8 33431 33290 34435 19962
1,63886 40422 33316 33385 33317 33386 6 40423 8 33289 33290 33450 11388
0,51403 51404 33416 33529 33418 35301 6 33708 8 33268 33290 33270 7833
1,33654 33655 33316 33385 33317 33386 6 33656 8 33289 33320 33657 14467
1,54061 40459 33299 36226 33301 36227 6 54062 8 33289 33290 33450 12948
0,38693 38694 34046 34047 34048 34047 6 38695 8 33289 33290 34046 17048
1,71622 37352 2 3 4 33438 6 34390 8 33309 33313 11 19587
1,48258 37666 33299 33395 33301 37667 6 37668 8 33289 33290 33657 16911
1,37210 33516 33357 33458 33359 33517 6 33518 8 33289 33290 33430 31197
1,54635 37514 2 33730 4 34251 6 35375 8 33289 33290 33450 25489
1,59439 37149 34046 34047 34048 34047 6 41822 8 33345 33290 34046 3287
1,49702 45713 33316 34024 33317 45714 6 33518 8 9 33388 33430 9306
1,75342 43935 33416 33689 33418 33690 6 75343 8 9 33290 33450 19476
0,73289 35131 33283 33447 33285 35132 6 39507 8 33289 33290 35134 5984
1,65568 42734 33283 33323 33285 33775 6 65569 33777 9 33290 33291 25164
1,78068 43935 33416 33689 33418 33690 6 67873 8 9 33290 33450 18856
1,47612 43935 33416 33689 33418 33690 6 35375 8 33289 33290 33450 18803
1,58509 41410 33316 34024 33317 39065 6 35375 8 33289 33290 33450 17400
1,69755 37514 2 33730 4 34251 6 69756 8 33289 33290 33450 27896
1,68128 33446 33283 33447 33285 33448 6 35375 8 33289 33290 33450 13276
1,61139 33671 2 3 4 33467 6 33672 8 9 33313 33403 20114
1,64298 52396 33283 33447 33285 44155 6 64299 8 33326 33290 35134 6320
