decision,access_string
0,65216 36589 2 3 4 33307 6 33336 8 33275 33296 11 30058
0,58451 38663 2 33265 4 33553 6 33376 8 33268 33296 33270 3912
1,74755 33655 33316 33265 33317 33318 6 74756 8 33268 33320 33270 14943
0,51185 40403 2 3 4 33307 6 33489 8 33275 33296 11 31713
0,39956 39957 33316 33385 33317 39584 6 39958 8 33431 33290 33863 12677
0,47291 33682 2 33265 4 33279 6 33280 8 33268 33269 33270 17406
0,62654 34629 2 33265 4 33438 6 33280 8 33268 33439 33270 8335
1,38422 38423 33299 33395 33301 37667 6 38424 8 33289 33408 33657 14488
1,63638 44584 33299 33395 33301 37490 6 63639 8 33326 33290 33430 23055
1,71622 37352 2 3 4 33438 6 34390 8 33309 33313 11 16939
0,77067 33745 2 3 4 33279 6 33336 8 33275 33296 11 26887
0,61613 39925 33283 33584 33285 33568 6 61614 8 33270 33586 33587 17891
1,46869 40891 33426 33927 33428 39171 6 33622 8 9 33290 33930 28254
1,65057 43465 33283 33323 33285 33775 6 65058 8 33289 33844 33291 33106
1,49255 38741 33283 33447 33285 33448 6 33518 8 33431 33290 33430 12513
1,64617 40891 33426 33927 33428 39171 6 33622 8 9 33290 33930 25789
1,49738 35593 2 3 4 33438 6 34390 8 33309 33276 11 21051
0,39904 39905 33357 33458 33359 33517 6 33518 8 9 33290 33430 21702
0,43509 38393 33416 33614 33418 33366 6 37064 8 33289 33617 33618 10515
0,54092 40591 33416 34542 33418 40592 6 54093 33421 9 33422 34717 32166
1,68369 38577 33339 33895 33341 33598 6 33518 8 33289 33346 33430 2241
1,76100 35107 33339 34566 33341 35108 6 43933 8 33431 33290 33430 31576
0,65723 34606 2 3 4 33279 6 33336 8 33275 33313 11 16212
0,69902 69903 33339 35272 33341 38508 6 69904 8 9 33290 35276 21106
1,74755 33655 33316 33265 33317 33318 6 74756 8 33268 33320 33270 14696
1,40890 40891 33426 33927 33428 39171 6 33622 8 9 33290 33930 28250
1,74755 33655 33316 33265 33317 33318 6 74756 8 33268 33320 33270 14829
1,41641 40403 2 3 4 33307 6 33489 8 33275 33296 11 9795
0,69468 35058 2 3 4 33279 6 37757 8 33309 33313 11 17074
1,74755 33655 33316 33265 33317 33318 6 74756 8 33268 33320 33270 14949
1,43155 43156 33283 35227 33285 35228 6 43157 8 33289 33290 33291 5321
0,59690 33561 2 33265 4 33307 6 33280 8 33268 33313 33270 19689
1,62180 47733 33283 33323 33285 33324 6 62181 33777 9 33290 33291 4955
0,35601 33606 2 3 4 33279 6 34067 8 33275 10 11 17750
0,40311 34606 2 33265 4 33279 6 33280 8 33268 33313 33270 19661
1,74305 37449 2 3 4 33279 6 33336 8 33275 33313 11 11315
1,73931 34643 2 3 4 34644 6 7 8 33289 33439 11 21051
1,74755 33655 33316 33265 33317 33318 6 74756 8 33268 33320 33270 14972
1,43052 40403 2 3 4 33307 6 33489 8 33275 33296 11 11273
0,40324 33782 2 33265 4 33279 6 33280 8 33268 33269 33270 13914
1,68369 38577 33339 33895 33341 33598 6 33518 8 33289 33346 33430 7453
1,62133 49029 33521 36927 33523 36928 6 37832 8 33289 33290 33526 5236
0,67365 34629 2 3 4 33438 6 33336 8 33275 33439 11 30106
1,64295 58364 33521 36927 33523 36928 6 37832 8 33289 33290 33526 22439
1,69224 34755 2 3 4 33438 6 42642 8 33309 33439 11 21051
0,64393 51738 33426 33621 33428 35905 6 64394 8 33431 33290 33461 19364
1,61041 38577 33339 33895 33341 33598 6 39850 33344 33326 33346 33430 31596
0,64443 36059 33283 34490 33285 34491 6 49210 8 33270 34493 33587 4578
1,49257 40891 33426 33927 33428 39171 6 33622 8 9 33290 33930 25988
1,78009 45695 33299 33790 33301 34891 6 33430 8 33289 33290 33430 30719
0,67814 34703 2 3 4 33279 6 33489 8 33275 33313 11 30183
1,66512 35395 2 33730 4 36385 6 51735 8 33431 33904 33863 20641
1,59279 40488 33426 33621 33428 33621 6 33518 8 9 33290 33430 28364
1,38740 38741 33283 33447 33285 33448 6 34496 8 33431 33290 33430 10854
0,59217 34629 2 33265 4 33438 6 33280 8 33268 33439 33270 10763
0,43382 34629 2 33265 4 33438 6 33280 8 33268 33439 33270 15286
1,40890 40891 33426 33927 33428 39171 6 33622 8 9 33290 33930 7489
0,63779 57068 33416 34542 33418 34047 6 63780 8 33289 33422 34046 13993
0,65369 33640 2 3 4 33273 6 33336 8 33275 33313 11 19679
1,61040 35510 2 3 4 33307 6 33336 8 33275 33313 11 11317
1,75949 49015 33283 34432 33285 34465 6 33518 8 33289 33290 33430 31570
0,45384 35534 2 33265 4 33307 6 33280 8 33268 33455 33270 29904
1,74755 33655 33316 33265 33317 33318 6 74756 8 33268 33320 33270 14874
1,64617 40891 33426 33927 33428 39171 6 33622 8 9 33290 33930 26004
0,41590 35003 33283 33584 33285 35551 6 41591 8 33270 33586 33587 23503
1,45205 42144 2 33730 4 34200 6 40783 8 33289 33313 33657 20784
0,54939 35526 33283 34193 33285 33568 6 35527 8 33275 33504 11 17333
1,40890 40891 33426 33927 33428 39171 6 33622 8 9 33290 33930 26001
1,41479 38741 33283 33447 33285 33448 6 34557 8 9 33290 33430 8567
1,46565 34502 2 3 4 33279 6 33336 8 33275 33296 11 9800
0,45648 35220 33416 33529 33418 35612 6 45649 8 33326 33290 33423 23828
1,65427 42927 33283 34411 33285 34412 6 65428 36228 9 33290 33291 19329
0,47750 34588 2 33265 4 33279 6 33280 8 33268 33296 33270 5411
1,43662 40891 33426 33927 33428 36556 6 33622 8 9 33290 33930 25995
0,59414 50568 33347 34597 33502 34597 6 36560 8 33289 33290 33347 24471
1,60734 34629 2 3 4 33438 6 42642 8 33309 33439 11 33082
0,57757 39537 33521 35659 33523 35159 6 57758 8 33431 33290 33526 7638
1,46869 40891 33426 33927 33428 39171 6 33622 8 9 33290 33930 7489
1,49538 38577 33339 33895 33341 33598 6 33518 33344 9 33346 33430 31585
0,48436 35892 33316 34024 33317 34556 6 33518 8 9 33388 33430 19832
0,65938 34629 2 33265 4 33438 6 33280 8 33268 33439 33270 21553
1,55579 38741 33283 33447 33285 33448 6 33622 8 9 33290 33604 13204
1,63638 44584 33299 33395 33301 37490 6 63639 8 33326 33290 33430 3139
0,67067 36882 2 3 4 33438 6 36883 8 33309 10 33403 26109
0,53619 33382 2 33265 4 33307 6 33280 8 33268 33296 33270 29739
0,45127 39725 33316 34256 33317 35491 6 36834 8 33431 33388 33362 17591
1,59483 36776 33339 35215 33341 35215 6 33518 35217 9 35218 33430 23503
0,67232 40891 33426 33927 33428 36556 6 33622 8 9 33290 33930 2677
0,76387 35311 2 33265 4 33590 6 33559 8 33268 33313 33270 25533
0,36611 34629 2 33265 4 33438 6 33280 8 33268 33439 33270 25660
0,38999 34887 2 33265 4 33307 6 33280 8 33268 33455 33270 4055
0,43858 33680 33521 33544 33523 33545 6 34141 33777 33268 33290 33270 15555
1,67249 42144 2 33730 4 34200 6 35120 8 33289 33313 33657 20314
1,74755 33655 33316 33265 33317 33318 6 74756 8 33268 33320 33270 14890
0,47546 35741 33316 33265 33317 33318 6 44441 8 33268 33320 33270 13810
1,41479 38741 33283 33447 33285 33448 6 34557 8 9 33290 33430 13155
1,60418 40876 33283 33885 33285 33350 6 60419 8 33431 33290 33291 12677
1,43767 33890 2 33265 4 33307 6 33280 8 33268 33296 33270 9720
0,48364 33543 33521 33544 33523 33545 6 34226 8 33268 33290 33270 18840
0,53619 33382 2 33265 4 33307 6 33280 8 33268 33296 33270 20149
1,58363 58364 33521 36927 33523 36928 6 37832 8 33289 33290 33526 2660
1,66179 35593 2 3 4 33438 6 34390 8 33309 33276 11 20985
1,49538 38577 33339 33895 33341 33598 6 33518 33344 9 33346 33430 31590
1,40890 40891 33426 33927 33428 39171 6 33622 8 9 33290 33930 26008
0,56826 34166 2 3 4 33307 6 33489 8 33275 33313 11 20352
1,51135 35593 2 3 4 33438 6 35594 8 33275 33276 11 28679
0,46298 40403 2 3 4 33307 6 33489 8 33275 33296 11 9697
0,75386 36265 2 3 4 33273 6 34067 8 33275 10 11 16939
1,77798 77799 33283 34411 33285 34412 6 77800 8 9 33290 33291 27638
0,74844 33401 33316 33265 33317 33318 6 33708 8 33268 33290 33270 19689
0,73317 35090 2 33265 4 33307 6 33280 8 33268 33296 33270 8892
1,51135 35593 2 3 4 33438 6 35594 8 33275 33276 11 20687
0,66407 34962 2 3 4 33307 6 33336 8 33275 33313 11 24515
0,73061 34314 2 3 4 33279 6 33336 8 33275 33296 11 8364
1,69772 45695 33299 33790 33301 34891 6 33518 8 9 33290 33430 30813
1,74755 33655 33316 33265 33317 33318 6 74756 8 33268 33320 33270 13529
1,64617 40891 33426 33927 33428 39171 6 33622 8 9 33290 33930 25990
0,72500 34629 2 3 4 33438 6 33336 8 33275 33439 11 7708
0,65637 34629 2 33265 4 33438 6 33280 8 33268 33439 33270 32412
1,51135 35593 2 3 4 33438 6 35594 8 33275 33276 11 20641
1,39904 39905 33357 33458 33359 33517 6 33518 8 9 33290 33430 5052
1,58649 41343 2 3 4 33438 6 34390 8 33309 33296 11 17717
0,77067 33745 2 3 4 33279 6 33336 8 33275 33296 11 5926
0,59585 33543 33521 33265 33523 34985 6 48278 8 33268 33290 33270 30279
1,38740 38741 33283 33447 33285 33448 6 34496 8 33431 33290 33430 13307
0,51017 43347 33339 34566 33341 35108 6 51018 8 33431 33290 33461 31449
0,55342 34629 2 33265 4 33438 6 33280 8 33268 33439 33270 26837
1,61721 42267 33299 33395 33301 42268 6 61722 8 9 33290 33863 12526
0,64295 58364 33521 36927 33523 36928 6 37832 8 33289 33290 33526 29645
1,49255 38741 33283 33447 33285 33448 6 33518 8 33431 33290 33430 13258
1,65057 43465 33283 33323 33285 33775 6 65058 8 33289 33844 33291 27640
0,42281 42282 33283 34411 33285 34412 6 42283 8 9 33290 34780 3471
1,49255 38741 33283 33447 33285 33448 6 33518 8 33431 33290 33430 13092
0,75802 34629 2 33265 4 33438 6 33280 8 33268 33439 33270 9258
1,74908 40488 33426 33621 33428 33621 6 33691 8 33289 33290 33430 28364
1,66643 38848 33316 34024 33317 37199 6 33691 8 33431 33290 33430 11761
1,48715 42742 33316 34024 33317 34353 6 33518 8 33289 33388 33430 12425
0,35755 35756 2 33365 4 33366 6 35757 8 33368 33369 33370 18283
1,49538 38577 33339 33895 33341 33598 6 33518 33344 9 33346 33430 31583
0,48706 34629 2 33265 4 33438 6 33280 8 33268 33439 33270 11554
0,67548 34453 2 3 4 33568 6 33569 8 33275 33570 11 28999
0,38363 34629 2 33265 4 33438 6 33280 8 33268 33439 33270 20985
1,49738 35593 2 3 4 33438 6 34390 8 33309 33276 11 20314
1,49538 38577 33339 33895 33341 33598 6 33518 33344 9 33346 33430 9320
1,71269 37279 33299 33300 33301 33302 6 34850 8 33431 33290 34851 28679
0,67753 34867 2 3 4 33279 6 33336 8 33275 33455 11 10394
1,71741 42345 33299 33601 33301 34793 6 33518 8 9 33290 33430 17591
1,49255 38741 33283 33447 33285 33448 6 33518 8 33431 33290 33430 12493
1,38735 37312 33426 33927 33428 33928 6 35556 8 33309 33844 33930 7067
1,65057 43465 33283 33323 33285 33775 6 65058 8 33289 33844 33291 32960
0,43382 34629 2 33265 4 33438 6 33280 8 33268 33439 33270 15468
1,69678 33510 2 3 4 33307 6 33336 8 33275 33269 11 11292
0,47813 40211 33426 33621 33428 33621 6 34936 8 33289 33290 33712 17717
1,46285 46286 33521 34787 33523 33549 6 42923 8 33289 33290 33526 22512
1,55579 38741 33283 33447 33285 33448 6 33622 8 9 33290 33604 9283
0,48606 40217 33316 34024 33317 34025 6 33518 8 9 33290 33430 3157
1,74755 33655 33316 33265 33317 33318 6 74756 8 33268 33320 33270 14699
1,61041 38577 33339 33895 33341 33598 6 39850 33344 33326 33346 33430 31617
0,56743 34629 2 3 4 33438 6 33336 8 33275 33439 11 20176
0,58407 34225 33316 33265 33317 33318 6 38588 8 33268 33320 33270 22231
1,71695 41062 33426 35335 33428 35454 6 34568 8 9 33290 34569 22636
1,38283 38284 2 3 4 33453 6 34918 8 33431 33455 11 9753
0,55030 36514 2 33365 4 33406 6 33413 8 33309 33408 33370 27126
1,74433 37349 2 33365 4 33366 6 37350 8 33309 33408 33370 28999
1,66161 38577 33339 33895 33341 33598 6 33518 33344 33289 33346 33430 11106
0,61041 38577 33339 33895 33341 33598 6 39850 33344 33326 33346 33430 18475
0,59217 34629 2 33265 4 33438 6 33280 8 33268 33439 33270 14546
0,76969 52345 33316 34024 33317 38575 6 46502 8 33326 33290 33430 30813
1,41479 38741 33283 33447 33285 33448 6 34557 8 9 33290 33430 13268
1,66490 51575 33283 33447 33285 37709 6 33518 8 9 33290 33430 8999
0,38967 34206 33416 34207 33418 34208 6 34246 8 33289 34210 33403 16886
0,69414 34072 2 3 4 33307 6 33308 8 33309 33269 11 22147
1,37775 37776 33426 35335 33428 35454 6 37777 33777 9 33290 33430 22636
0,55342 34629 2 33265 4 33438 6 33280 8 33268 33439 33270 4767
0,69678 33510 2 3 4 33307 6 33336 8 33275 33269 11 26768
1,65057 43465 33283 33323 33285 33775 6 65058 8 33289 33844 33291 27714
0,39904 39905 33357 33458 33359 33517 6 33518 8 9 33290 33430 26214
1,49257 40891 33426 33927 33428 39171 6 33622 8 9 33290 33930 8595
1,45099 36520 33283 36494 33285 34662 6 45100 8 33431 33290 33291 32597
0,53873 37872 33316 33265 33317 33318 6 53874 8 33268 34999 33270 4888
0,35887 33579 2 3 4 33307 6 33336 8 33275 33269 11 23157
1,69189 37666 33299 33395 33301 37667 6 46748 8 33289 33290 33657 28999
0,65644 40403 2 3 4 33307 6 33489 8 33275 33296 11 3371
1,60995 38155 2 3 4 33438 6 34390 8 33309 10 11 19832
1,71380 36499 33416 33614 33418 33615 6 71381 8 33289 33617 33618 9904
0,48074 39698 2 3 4 33438 6 33336 8 33275 33313 11 20687
0,33440 33441 2 3 4 33438 6 33442 8 33309 33313 11 33045
1,61041 38577 33339 33895 33341 33598 6 39850 33344 33326 33346 33430 31592
0,58999 34160 2 3 4 33307 6 33336 8 33275 33455 11 27003
0,46298 40403 2 3 4 33307 6 33489 8 33275 33296 11 25950
0,53949 34629 2 33265 4 33438 6 33280 8 33268 33439 33270 10551
1,49257 40891 33426 33927 33428 39171 6 33622 8 9 33290 33930 11138
1,70385 35593 2 33730 4 34200 6 34201 8 9 33276 33657 28999
1,76261 43073 33416 33689 33418 36103 6 76262 37369 34576 33422 34613 10509
1,67249 42144 2 33730 4 34200 6 35120 8 33289 33313 33657 20484
1,65057 43465 33283 33323 33285 33775 6 65058 8 33289 33844 33291 12618
0,77165 33364 2 33365 4 33366 6 36757 8 33309 33369 33370 31821
0,74457 34449 2 33265 4 33307 6 33280 8 33268 33269 33270 28569
1,51017 43347 33339 34566 33341 35108 6 51018 8 33431 33290 33461 31698
0,62985 37502 33283 33666 33285 33667 6 62986 33751 33431 33290 33461 12699
1,68707 38423 33299 33395 33301 37667 6 38424 8 33289 33408 33657 15944
1,71622 37352 2 3 4 33438 6 34390 8 33309 33313 11 19661
1,39904 39905 33357 33458 33359 33517 6 33518 8 9 33290 33430 9343
0,75541 39314 33283 34411 33285 34483 6 75542 8 33431 33290 33461 30719
0,63701 35052 33316 33265 33317 33318 6 33333 8 33268 33320 33270 12425
1,41479 38741 33283 33447 33285 33448 6 34557 8 9 33290 33430 13249
1,45099 36520 33283 36494 33285 34662 6 45100 8 33431 33290 33291 8557
0,44407 34802 33416 33529 33418 35112 6 44408 8 33345 33617 33618 27120
0,77981 34629 2 3 4 33438 6 33336 8 33275 33439 11 26708
0,69964 34960 2 33265 4 34644 6 33494 8 33268 33439 33270 28838
0,54882 35058 2 3 4 33279 6 33336 8 33275 33313 11 31821
1,53136 53137 33283 33885 33285 33718 6 53138 8 9 33290 33291 32573
1,71347 34218 33283 33323 33285 33775 6 71348 8 33326 33290 33604 26991
0,77953 35858 2 33365 4 33366 6 34748 8 33368 33369 33370 19695
0,63101 35778 2 3 4 33568 6 33569 8 33275 33570 11 25646
1,71622 37352 2 3 4 33438 6 34390 8 33309 33313 11 19679
0,40675 34629 2 33265 4 33438 6 33280 8 33268 33439 33270 11259
0,42825 40403 2 3 4 33307 6 33489 8 33275 33296 11 4720
0,76261 43073 33416 33689 33418 36103 6 76262 37369 34576 33422 34613 3067
1,45205 42144 2 33730 4 34200 6 40783 8 33289 33313 33657 20206
1,62398 40659 33347 33265 33502 34597 6 62399 8 33268 33290 33270 3287
1,73049 38643 33283 33447 33285 33936 6 34799 8 33431 33290 33430 8999
1,64785 48339 33283 33447 33285 33448 6 64786 8 33289 33290 33430 13249
0,54660 42184 33416 33748 33418 42185 6 42891 8 9 33752 33968 9776
0,54092 40591 33416 34542 33418 40592 6 54093 33421 9 33422 34717 13063
0,68643 60574 2 34012 4 33568 6 68644 8 33431 33276 33526 29006
1,43166 42580 33316 42581 33317 42582 6 39668 8 33431 33290 38385 10378
0,43052 40403 2 3 4 33307 6 33489 8 33275 33296 11 16347
1,61528 49029 33521 36927 33523 36928 6 36431 8 33289 33290 33526 8567
0,67451 34629 2 33265 4 33438 6 33280 8 33268 33439 33270 17322
0,38936 34629 2 33265 4 33438 6 33280 8 33268 33439 33270 24338
1,49255 38741 33283 33447 33285 33448 6 33518 8 33431 33290 33430 8793
1,74755 33655 33316 33265 33317 33318 6 74756 8 33268 33320 33270 14900
1,49257 40891 33426 33927 33428 39171 6 33622 8 9 33290 33930 25973
1,65057 43465 33283 33323 33285 33775 6 65058 8 33289 33844 33291 32369
0,68763 42580 33316 42581 33317 42582 6 68764 8 33431 33290 38385 15468
1,74305 37449 2 3 4 33279 6 33336 8 33275 33313 11 11282
1,38740 38741 33283 33447 33285 33448 6 34496 8 33431 33290 33430 13050
1,41479 38741 33283 33447 33285 33448 6 34557 8 9 33290 33430 12526
0,59217 34629 2 33265 4 33438 6 33280 8 33268 33439 33270 3638
0,74215 42378 2 3 4 35285 6 42379 8 33431 33313 11 30220
1,64617 40891 33426 33927 33428 39171 6 33622 8 9 33290 33930 25792
0,42832 37738 33316 34024 33317 34025 6 33518 8 9 33290 33430 10394
0,64837 33506 2 33365 4 33406 6 33407 8 33368 33369 33370 10590
1,41479 38741 33283 33447 33285 33448 6 34557 8 9 33290 33430 12510
1,59702 42580 33316 42581 33317 42582 6 59256 8 33431 33290 38385 4025
1,68707 38423 33299 33395 33301 37667 6 38424 8 33289 33408 33657 16886
0,58170 34751 33299 34471 33301 34752 6 33430 8 33289 33290 33430 13249
0,44722 42121 33283 34572 33285 34573 6 44723 8 33345 33290 33291 31620
1,43167 43168 33299 33395 33301 37667 6 43169 8 33289 33408 33657 20352
1,57318 38155 2 33730 4 34200 6 40783 8 33289 10 33657 20784
0,48283 33543 33521 33544 33523 33545 6 40897 8 33268 33290 33270 23440
0,74792 34967 2 3 4 33307 6 33336 8 33275 33296 11 22048
1,45205 42144 2 33730 4 34200 6 40783 8 33289 33313 33657 19661
1,54102 38854 2 34181 4 36213 6 33708 8 33268 33290 33270 28569
1,46480 36248 33316 34024 33317 34353 6 46481 8 33326 33290 33430 12425
1,52336 34023 33316 34024 33317 34025 6 36850 8 33431 33290 33461 9414
0,55804 40403 2 3 4 33307 6 33489 8 33275 33296 11 25561
0,53873 37872 33316 33265 33317 33318 6 53874 8 33268 34999 33270 6171
1,52663 35078 2 3 4 33870 6 52664 8 9 33904 33423 28542
1,66512 35395 2 33730 4 36385 6 51735 8 33431 33904 33863 20687
1,55804 40403 2 3 4 33307 6 33489 8 33275 33296 11 9795
1,70941 40884 33299 33866 33301 33866 6 33518 8 9 33290 33430 31749
0,70132 33452 2 33265 4 33453 6 33280 8 33268 33455 33270 31745
1,38422 38423 33299 33395 33301 37667 6 38424 8 33289 33408 33657 17717
0,55804 40403 2 3 4 33307 6 33489 8 33275 33296 11 2895
1,45205 42144 2 33730 4 34200 6 40783 8 33289 33313 33657 19689
1,69801 35593 2 3 4 33438 6 35594 8 33275 33276 11 19661
0,65723 34606 2 3 4 33279 6 33336 8 33275 33313 11 27497
0,58363 58364 33521 36927 33523 36928 6 37832 8 33289 33290 33526 12989
1,65057 43465 33283 33323 33285 33775 6 65058 8 33289 33844 33291 32359
0,57962 39808 33299 33395 33301 33861 6 57963 8 33268 33290 33270 31838
0,75625 75626 33416 33614 33418 34047 6 65685 8 33431 33617 33618 30855
0,65057 43465 33283 33323 33285 33775 6 65058 8 33289 33844 33291 27232
1,74755 33655 33316 33265 33317 33318 6 74756 8 33268 33320 33270 15051
0,37067 33835 2 33265 4 33273 6 33280 8 33268 33313 33270 19852
0,77981 34629 2 3 4 33438 6 33336 8 33275 33439 11 4852
1,55030 36514 2 33365 4 33406 6 33413 8 33309 33408 33370 18845
0,54939 35526 33283 34193 33285 33568 6 35527 8 33275 33504 11 4116
1,41751 33433 2 3 4 33279 6 41752 8 33309 33296 11 11316
1,74989 34629 2 33265 4 33438 6 33280 8 33268 33439 33270 9823
1,74755 33655 33316 33265 33317 33318 6 74756 8 33268 33320 33270 14944
0,49084 34442 2 33265 4 33438 6 33280 8 33268 33313 33270 20314
0,53897 40686 2 3 4 38594 6 53898 8 33326 33313 11 29327
1,53136 53137 33283 33885 33285 33718 6 53138 8 9 33290 33291 25097
0,59651 35751 2 3 4 33279 6 33489 8 33275 10 11 15944
0,55579 38741 33283 33447 33285 33448 6 33622 8 9 33290 33604 5751
0,38283 38284 2 3 4 33453 6 34918 8 33431 33455 11 28730
1,42281 42282 33283 34411 33285 34412 6 42283 8 9 33290 34780 33202
0,58999 34160 2 3 4 33307 6 33336 8 33275 33455 11 6186
1,66512 35395 2 33730 4 36385 6 51735 8 33431 33904 33863 20784
1,47819 43168 33426 33927 33428 33928 6 47820 8 33309 33844 33930 28999
1,69078 46365 33299 33395 33301 37667 6 69079 8 33431 33369 33657 14021
1,41998 41999 2 33265 4 33438 6 33280 8 33268 33313 33270 21369
1,49014 49015 33283 34432 33285 34465 6 33518 8 33289 33290 33430 31573
1,62180 47733 33283 33323 33285 33324 6 62181 33777 9 33290 33291 7190
0,51434 51435 33299 33790 33301 37662 6 51436 8 33326 33290 33604 30758
0,67067 36882 2 3 4 33438 6 36883 8 33309 10 33403 16367
0,38132 38133 33416 34207 33418 33366 6 37249 8 33309 34210 33370 30220
0,51635 51636 2 3 4 33438 6 36028 8 33289 33313 36029 7057
0,42357 42358 33316 34024 33317 34480 6 33518 8 33289 33290 33430 28364
0,37637 37638 33283 34411 33285 34483 6 37639 8 9 33422 33604 10868
1,46244 46245 33299 33866 33301 33866 6 33947 8 9 33290 33430 10394
0,61611 34128 2 33265 4 33307 6 33280 8 33268 33296 33270 7467
1,69622 33520 33316 42581 33317 42582 6 45728 8 33326 33290 38385 4026
