decision,access_string
0,68738 37848 2 3 4 33568 6 33569 8 33275 33570 11 19231
1,74170 35539 33416 33417 33418 35540 6 70821 33421 33431 33422 33423 6179
1,65862 44048 33426 33621 33428 33621 6 33518 8 33289 33290 33430 7240
0,76414 37848 2 3 4 33568 6 33569 8 33275 33570 11 20613
1,65057 43465 33283 33323 33285 33775 6 65058 8 33289 33844 33291 25268
1,43464 43465 33283 33323 33285 33775 6 43466 8 33289 33844 34539 24935
1,34824 34825 33316 33385 33317 34826 6 34827 8 9 33290 33423 16003
0,41372 34482 33283 34411 33285 34483 6 41373 8 33326 33290 33430 25405
0,57788 57789 33316 34024 33317 35605 6 36214 8 9 33290 33423 2429
1,72891 72892 33283 33323 33285 33775 6 72893 33777 9 33290 33291 29960
0,42579 42580 33316 42581 33317 42582 6 36521 8 33431 33290 38385 29758
1,38336 33774 33283 33323 33285 33497 6 38337 33777 33431 33290 34780 24934
0,76226 35821 33283 33265 33285 35822 6 44061 8 33268 33422 33270 23445
0,55833 35534 2 33265 4 33307 6 33280 8 33268 33455 33270 33242
1,51684 36212 2 34181 4 36213 6 36214 8 9 33904 33423 28590
1,76227 44928 33339 35215 33341 35215 6 33518 35217 9 35218 33430 5260
1,57314 44059 33283 33323 33285 34706 6 45236 8 33431 33290 33604 8557
1,58650 58651 33316 34024 33317 34025 6 33518 8 9 33290 33430 11964
1,60743 60744 33283 33323 33285 33775 6 60745 8 33431 33290 33291 32960
1,74965 33839 33299 33395 33301 33840 6 74966 8 33431 33290 33423 22932
1,65245 46496 33316 33385 33317 39584 6 65246 8 33431 33290 33423 17186
0,57775 44059 33283 33323 33285 34706 6 33691 8 9 33290 33430 24172
1,34824 34825 33316 33385 33317 34826 6 34827 8 9 33290 33423 15780
1,60743 60744 33283 33323 33285 33775 6 60745 8 33431 33290 33291 24942
1,43314 43315 33283 33323 33285 33497 6 43316 8 9 33290 33291 6895
0,73610 35738 2 3 4 33279 6 33336 8 33275 33269 11 18176
0,42714 38635 33283 33323 33285 38636 6 42715 8 9 33290 600 24324
1,55680 37753 33299 33601 33301 33812 6 33518 8 9 33290 33430 30629
1,41941 40010 33283 33323 33285 40011 6 41942 8 33431 33290 33291 33254
0,58349 50079 33283 33323 33285 34408 6 34568 8 9 33422 34569 13687
0,48558 48385 2 34181 4 36213 6 48559 8 9 33904 33423 7154
1,34824 34825 33316 33385 33317 34826 6 34827 8 9 33290 33423 14630
0,75827 37848 2 3 4 33568 6 33569 8 33275 33570 11 10562
1,68707 38423 33299 33395 33301 37667 6 38424 8 33289 33408 33657 17622
0,56949 38649 33339 33895 33341 38650 6 33518 33344 9 33346 33430 29113
1,55786 34407 33283 33323 33285 34408 6 35988 8 9 33422 33430 8775
1,41228 41229 33283 33323 33285 34706 6 35375 8 33289 33290 33450 29475
1,34824 34825 33316 33385 33317 34826 6 34827 8 9 33290 33423 14962
1,34824 34825 33316 33385 33317 34826 6 34827 8 9 33290 33423 14930
1,70528 53162 33416 33529 33418 35301 6 66069 8 33289 33290 33423 8320
1,47826 38649 33339 33895 33341 38650 6 33518 33344 9 33346 33430 25610
0,57078 40686 2 3 4 38594 6 57079 8 33326 33408 33423 18199
1,74920 38649 33339 33895 33341 38650 6 33518 33344 33431 33346 33430 31637
1,51620 44059 33283 33323 33285 34706 6 36877 34005 9 33290 33430 25530
0,72881 52605 2 3 4 33485 6 7 8 33289 33276 11 21786
0,50379 40090 33283 33323 33285 38636 6 50380 8 33326 33290 33362 6513
1,65057 43465 33283 33323 33285 33775 6 65058 8 33289 33844 33291 32333
0,68763 42580 33316 42581 33317 42582 6 68764 8 33431 33290 38385 21175
1,51357 40090 33283 33323 33285 38636 6 47222 34005 33431 33290 33461 26924
1,58650 58651 33316 34024 33317 34025 6 33518 8 9 33290 33430 11978
1,74965 33839 33299 33395 33301 33840 6 74966 8 33431 33290 33423 22752
1,69845 40307 33283 33323 33285 33775 6 44393 8 33431 33290 33291 6895
0,69589 50255 33283 33447 33285 40901 6 50256 8 33431 33290 33423 15822
0,34731 33272 2 3 4 33273 6 33336 8 33275 33276 11 7753
1,55680 37753 33299 33601 33301 33812 6 33518 8 9 33290 33430 29869
1,69246 53180 2 33365 4 34063 6 69247 8 33431 33904 33423 29951
0,45852 37451 2 33365 4 33406 6 34283 8 33368 33369 33370 31844
0,68722 35979 2 3 4 33307 6 35980 8 33275 33455 11 20883
1,67945 51864 33416 33476 33418 33477 6 33616 8 33431 33290 33461 6122
1,73566 37093 33299 33300 33301 33302 6 73567 8 33345 33290 33430 24311
0,60961 37848 2 3 4 33568 6 33569 8 33275 33570 11 21189
0,48521 42837 2 3 4 33438 6 33336 8 33275 33313 11 19193
1,39388 39389 33283 33323 33285 33775 6 36521 8 9 33290 33291 12515
0,43331 42510 33426 33927 33428 33928 6 35556 8 33309 33844 33930 20800
1,45539 45540 33283 33323 33285 33497 6 45541 8 33289 33290 34780 24944
1,58339 37581 33283 36494 33285 34662 6 58340 8 33326 33290 33291 29145
0,57591 34522 33521 33544 33523 33545 6 57592 8 33268 33290 33270 4699
1,34824 34825 33316 33385 33317 34826 6 34827 8 9 33290 33423 15330
1,57680 40010 33283 33323 33285 40011 6 36521 34005 9 33290 33291 9001
0,40089 40090 33283 33323 33285 38636 6 40091 8 33431 33290 33291 4019
0,76862 46369 2 33365 4 34063 6 76863 8 33431 33904 33423 25801
0,53545 40307 33283 33323 33285 33324 6 41073 8 9 33290 33291 14597
1,45539 45540 33283 33323 33285 33497 6 45541 8 33289 33290 34780 29474
0,66267 47129 2 34181 4 34935 6 66268 8 33289 33904 33423 6347
1,36211 36212 2 34181 4 36213 6 36214 8 33289 33904 33423 28613
1,35262 33659 2 3 4 33438 6 33660 8 33309 33269 11 9808
1,66482 41620 33283 33323 33285 33775 6 36016 8 9 33290 34539 132
1,34824 34825 33316 33385 33317 34826 6 34827 8 9 33290 33423 12191
1,69537 60744 33283 33323 33285 33775 6 69538 33777 9 33290 33291 8308
0,56216 36083 33416 33689 33418 33690 6 33518 8 33289 33290 33430 9503
0,75862 37392 33416 33417 33418 37780 6 53021 8 33345 33422 11 15106
1,34824 34825 33316 33385 33317 34826 6 34827 8 9 33290 33423 14624
1,72158 43764 33283 33323 33285 33497 6 50044 8 33289 33290 33291 24937
0,50170 43611 33416 33529 33418 35301 6 50171 8 33289 33290 33423 30875
1,49101 49102 33299 33601 33301 34793 6 49103 8 9 33290 33423 17675
1,74965 33839 33299 33395 33301 33840 6 74966 8 33431 33290 33423 22774
1,44016 33528 33416 33689 33418 36355 6 44017 8 33345 33290 33430 18650
1,55303 39389 33283 33323 33285 33775 6 40091 8 33431 33290 33291 2660
0,49101 49102 33299 33601 33301 34793 6 49103 8 9 33290 33423 28750
1,58465 39163 33426 33927 33428 33928 6 35556 8 33309 33844 33930 25997
1,66175 36918 33416 33689 33418 33690 6 33518 8 9 33290 33430 18650
0,59387 52849 33316 33385 33317 36239 6 59388 8 33431 33290 33362 2911
0,76911 35140 2 3 4 33438 6 33336 8 33275 33296 11 3665
1,44065 38627 34046 34047 34048 34047 6 44066 8 33326 33290 33423 24641
1,57747 35788 33283 34411 33285 34412 6 57748 34665 33345 33290 34577 26990
1,39845 39846 33283 33323 33285 33775 6 39847 33777 33431 33290 33291 7434
1,72325 39314 33283 33323 33285 34408 6 46481 8 33326 33422 33430 17986
1,47923 39481 33283 33284 33285 33286 6 38476 33288 33431 33290 33291 8557
1,61713 61115 33283 34432 33285 35600 6 33518 8 33431 33290 33430 12113
1,76227 44928 33339 35215 33341 35215 6 33518 35217 9 35218 33430 29902
0,46098 40527 2 3 4 33273 6 33336 8 33275 33296 11 27511
1,77753 44888 2 33730 4 33731 6 33518 8 9 33290 33430 21226
1,54215 40679 2 33365 4 35920 6 33518 8 33431 33290 33430 9676
1,43464 43465 33283 33323 33285 33775 6 43466 8 33289 33844 34539 30005
1,75935 75936 33283 33323 33285 33775 6 42384 8 33289 33290 33291 32989
0,66863 40923 33283 33323 33285 38636 6 66864 34005 33326 33290 34577 22264
0,44469 41026 33283 33323 33285 33775 6 41027 33777 33431 33290 33291 8846
1,57608 33496 33283 33323 33285 33497 6 33498 8 33289 33290 34780 32349
1,53410 51134 33283 33323 33285 51112 6 53411 33777 33431 33290 33291 33004
0,74152 57302 33283 33323 33285 33775 6 74153 33777 33431 33290 33291 15419
0,73566 37093 33299 33300 33301 33302 6 73567 8 33345 33290 33430 4467
0,63756 37412 33316 33265 33317 33318 6 33397 8 33268 33290 33270 27363
1,59718 35987 33283 33323 33285 34408 6 35988 8 33289 33422 33430 9343
1,60301 60302 2 3 4 33266 6 35037 8 9 33269 11 9808
1,57524 33774 33283 33323 33285 33775 6 36521 33777 9 33290 33291 32340
0,66894 34314 2 3 4 33279 6 41577 8 33275 33296 11 6561
0,35862 33972 2 33265 4 33279 6 33280 8 33268 33296 33270 23932
0,69474 37848 2 3 4 33568 6 33569 8 33275 33570 11 29667
1,57144 39340 33283 36494 33285 39341 6 57145 44965 33431 33290 33291 12595
1,43314 43315 33283 33323 33285 33497 6 43316 8 9 33290 33291 29991
0,71489 44059 33283 33323 33285 34706 6 33518 34005 33289 33290 33430 11444
0,70942 46501 33299 38768 33301 38769 6 70943 8 33326 33290 33430 24713
0,71545 34476 33521 33544 33523 33545 6 71546 8 33268 33290 33270 25781
0,65100 34808 2 33265 4 33467 6 37356 8 33268 33313 33270 7646
1,37580 37581 33283 36494 33285 34662 6 37582 8 33431 33290 33461 32594
1,43524 42734 33283 33323 33285 33497 6 43316 33777 33289 33290 33291 25167
1,39803 39804 33283 33323 33285 33775 6 39805 8 9 33290 33291 8557
0,47826 38649 33339 33895 33341 38650 6 33518 33344 9 33346 33430 18717
1,73568 36044 33299 33601 33301 33812 6 33518 8 33289 33290 33430 29781
0,57330 35220 33416 33529 33418 35301 6 57331 8 33326 33290 33423 13384
1,57301 57302 33283 33323 33285 33775 6 57303 8 33431 33290 33291 32347
1,65300 36212 2 34181 4 36213 6 36214 8 9 33904 33423 8131
1,34824 34825 33316 33385 33317 34826 6 34827 8 9 33290 33423 14510
0,67686 67687 33426 35335 33428 35336 6 40380 8 33326 33290 33461 14333
1,68071 41126 2 3 4 38594 6 41127 8 33326 33276 33423 21172
1,69537 60744 33283 33323 33285 33775 6 69538 33777 9 33290 33291 32333
1,39849 38649 33339 33895 33341 38650 6 39850 33344 33326 33346 33430 5911
1,77338 77339 33283 33323 33285 33497 6 43316 8 33289 33290 33291 32344
1,34824 34825 33316 33385 33317 34826 6 34827 8 9 33290 33423 16772
1,53410 51134 33283 33323 33285 51112 6 53411 33777 33431 33290 33291 27540
1,40360 37451 2 33365 4 33406 6 33407 8 33368 33369 33370 18845
0,43763 43764 33283 33323 33285 33497 6 42384 8 33289 33290 33291 20891
1,69246 53180 2 33365 4 34063 6 69247 8 33431 33904 33423 25224
1,56204 39788 2 34181 4 36213 6 56205 8 33326 33290 33423 28876
1,46398 40307 33283 33323 33285 33324 6 46399 8 33431 33290 33291 26988
1,76374 43772 33299 34471 33301 37386 6 76375 8 33326 33290 33863 26112
1,65057 43465 33283 33323 33285 33775 6 65058 8 33289 33844 33291 27508
0,71212 35482 2 3 4 33279 6 33336 8 33275 33276 11 7974
1,34824 34825 33316 33385 33317 34826 6 34827 8 9 33290 33423 15303
0,45147 33564 2 3 4 33375 6 7 8 9 33296 11 9738
0,46847 46652 33416 33529 33418 35301 6 46848 36172 33431 33290 33423 24076
1,44065 38627 34046 34047 34048 34047 6 44066 8 33326 33290 33423 6165
1,56204 39788 2 34181 4 36213 6 56205 8 33326 33290 33423 3924
1,45205 42144 2 33730 4 34200 6 40783 8 33289 33313 33657 29149
0,66892 48962 33283 33323 33285 33775 6 66893 33777 9 33290 33461 31007
1,76374 43772 33299 34471 33301 37386 6 76375 8 33326 33290 33863 26250
0,42782 33640 2 3 4 33273 6 33336 8 33275 33313 11 3476
0,55687 40225 2 33365 4 34063 6 39172 8 9 33904 33423 16817
1,38433 37872 33316 33385 33317 33318 6 38434 8 33289 34999 33657 11382
0,57753 33543 33521 33544 33523 33545 6 57754 8 33268 33290 33270 31987
0,72286 34314 2 3 4 33279 6 33336 8 33275 33296 11 13298
0,51047 36399 2 33265 4 33266 6 51048 8 33268 33269 33270 7691
1,52453 52454 33283 33666 33285 33667 6 52455 33751 9 33290 33291 9343
0,67621 67622 33521 33522 33523 33524 6 67623 8 9 33290 33526 16798
0,76060 47136 2 34181 4 34935 6 56205 8 33431 33290 33423 21125
0,52663 35078 2 3 4 33870 6 52664 8 9 33904 33423 12675
0,48558 48385 2 34181 4 36213 6 48559 8 9 33904 33423 23932
0,75827 37848 2 3 4 33568 6 33569 8 33275 33570 11 3075
0,63198 39030 2 33768 4 33769 6 58491 8 33326 33296 33347 28651
0,69798 33437 2 3 4 33438 6 33336 8 33275 33439 11 19503
1,65690 48312 33416 33689 33418 33828 6 35402 8 33431 33422 33430 7356
1,35935 35936 2 33365 4 35920 6 33518 8 33289 33290 33430 9676
1,50280 34218 33283 33323 33285 33775 6 48702 8 33345 33290 34577 6320
1,74994 34218 33283 33323 33285 33775 6 74995 33777 33431 33290 34780 30501
0,47301 34551 33283 33447 33285 34535 6 47302 8 9 33313 34553 27310
0,50895 45540 33283 33323 33285 33775 6 42384 8 33289 33290 33291 10497
1,45539 45540 33283 33323 33285 33497 6 45541 8 33289 33290 34780 32999
0,70357 33848 2 3 4 33438 6 33336 8 33275 33313 11 29918
0,71591 71592 33416 33529 33418 35612 6 33397 8 33268 33290 33270 12407
1,70858 33774 33283 33323 33285 33775 6 70859 8 33431 33290 33291 24941
1,56532 41163 33283 33323 33285 34408 6 36877 8 33431 33422 33430 8771
0,61885 50079 33283 33323 33285 34408 6 33518 8 9 33422 33430 20572
0,54725 52808 33426 35335 33428 35336 6 54726 8 33431 33904 33423 7351
1,63772 43985 33283 33323 33285 33775 6 63773 8 33431 33290 33291 33192
1,39676 33963 2 3 4 33307 6 33336 8 33275 33296 11 9724
0,63079 35959 2 3 4 33279 6 63080 8 33275 33313 11 20521
0,65337 33540 2 3 4 33541 6 33489 8 33275 33313 11 18741
0,68320 36967 33316 33385 33317 35768 6 60490 8 33268 33320 33270 7765
1,69211 52808 33426 35335 33428 35336 6 69212 8 33326 33290 33423 7845
1,35592 35593 2 3 4 33438 6 35594 8 33275 33276 11 19945
1,55862 37102 33283 33666 33285 33667 6 55863 33751 33431 33290 33291 8557
0,54028 34887 2 3 4 33307 6 33336 8 33275 33455 11 19697
0,63958 35404 2 33265 4 33307 6 33280 8 33268 33313 33270 19365
1,77135 40307 33283 33323 33285 33324 6 48963 33777 33431 33290 33291 6861
0,41236 33961 2 33265 4 33307 6 33280 8 33268 33313 33270 21786
0,62750 37848 2 3 4 33568 6 33569 8 33275 33570 11 29774
1,77158 35788 33283 33323 33285 33775 6 77159 36963 33345 33290 34577 5241
0,49714 35788 33283 33323 33285 40011 6 49715 34005 33345 33290 34577 12307
1,38336 33774 33283 33323 33285 33497 6 38337 33777 33431 33290 34780 26973
1,57524 33774 33283 33323 33285 33775 6 36521 33777 9 33290 33291 24945
0,48934 33959 2 33265 4 33279 6 33280 8 33268 33455 33270 15677
1,47257 44154 33283 33447 33285 44155 6 33691 8 33289 33290 33430 24070
1,57144 39340 33283 36494 33285 39341 6 57145 44965 33431 33290 33291 24851
1,74618 44059 33283 33323 33285 34706 6 40845 8 33431 33290 33430 29749
0,46948 46949 33416 33417 33418 33419 6 46950 8 9 33422 33423 21770
1,34824 34825 33316 33385 33317 34826 6 34827 8 9 33290 33423 14724
1,43524 42734 33283 33323 33285 33497 6 43316 33777 33289 33290 33291 25166
0,76916 34682 2 33265 4 33307 6 33280 8 33268 33296 33270 18271
0,47389 43315 33283 33323 33285 33497 6 43316 8 33289 33290 33291 9484
1,75195 33353 2 3 4 35629 6 36214 8 33431 33290 33423 2664
1,70846 33543 33521 33544 33523 34985 6 70847 8 33431 33290 33833 21905
0,54179 34291 2 3 4 33307 6 33336 8 33275 33276 11 33177
0,38801 34637 2 3 4 33541 6 33489 8 33275 33313 11 19063
1,40009 40010 33283 33323 33285 40011 6 40012 8 33289 33290 33291 8557
0,77896 58087 33416 34207 33418 33366 6 77897 8 33289 34210 33370 8156
1,51833 39808 33299 33395 33301 33861 6 33862 8 9 33290 33863 23261
1,67293 37820 33416 34542 33418 37821 6 67294 8 9 33422 33423 6134
1,75276 47129 2 34181 4 34935 6 75277 8 9 33904 33423 9333
1,58086 58087 33416 34207 33418 35516 6 35120 8 9 34210 33657 19676
1,74044 63840 33283 33323 33285 54321 6 74045 8 33289 33290 34780 32332
0,59039 54925 33416 33417 33418 33419 6 59040 8 33431 33422 33423 13608
0,48961 48962 33283 33323 33285 33324 6 48963 33777 33431 33290 33291 15428
0,70758 34218 33283 33323 33285 33775 6 70759 33777 33345 33290 34577 16467
1,65793 61117 2 34181 4 34935 6 36214 8 9 33904 33423 11148
0,48558 48385 2 34181 4 36213 6 48559 8 9 33904 33423 21007
1,55303 39389 33283 33323 33285 33775 6 40091 8 33431 33290 33291 26984
1,48316 40095 33283 33284 33285 48317 6 48318 34912 9 34913 33423 19186
0,64537 34439 2 33265 4 33279 6 33280 8 33268 10 33270 20863
0,43746 43747 2 3 4 33870 6 43748 8 33431 33290 35134 11604
0,64799 33858 2 3 4 33307 6 33336 8 33275 33269 11 32805
0,52537 34405 2 33265 4 33307 6 33280 8 33268 33296 33270 13004
0,45676 36538 33283 33323 33285 33497 6 45677 33777 33431 33290 34780 29635
1,66177 36413 33299 33790 33301 34102 6 36214 8 9 33290 33423 9343
0,76227 44928 33339 35215 33341 35215 6 33518 35217 9 35218 33430 4709
1,54924 54925 33416 33417 33418 33419 6 54926 8 33431 33422 33423 7348
0,69256 69257 33283 33323 33285 33775 6 40456 8 33431 33290 33291 32886
1,76969 52345 33316 34024 33317 38575 6 46502 8 33326 33290 33430 11985
0,59271 36967 33316 33265 33317 33318 6 38588 8 33268 33320 33270 13596
0,39561 38649 33339 33895 33341 38650 6 39562 8 33326 33346 33604 3679
0,37691 33399 2 3 4 33307 6 33336 8 33275 33313 11 24249
0,60961 37848 2 3 4 33568 6 33569 8 33275 33570 11 5103
0,71044 47753 33316 34256 33317 37510 6 55819 8 9 33388 33604 16455
1,51342 37753 33299 33601 33301 33812 6 33518 8 33289 33290 33430 30629
0,40013 38167 33426 33427 33428 33429 6 39172 8 9 33290 33423 16909
1,43314 43315 33283 33323 33285 33497 6 43316 8 9 33290 33291 26633
1,46948 46949 33416 33417 33418 33419 6 46950 8 9 33422 33423 11008
1,57747 35788 33283 34411 33285 34412 6 57748 34665 33345 33290 34577 8557
1,72641 54925 33416 33417 33418 33419 6 72642 8 9 33422 33423 11317
1,55862 37102 33283 33666 33285 33667 6 55863 33751 33431 33290 33291 6860
0,53545 40307 33283 33323 33285 33324 6 41073 8 9 33290 33291 8921
0,68738 37848 2 3 4 33568 6 33569 8 33275 33570 11 11001
1,70196 70197 33283 33323 33285 33324 6 41073 70198 9 33290 33291 32348
1,64797 35185 2 33265 4 33307 6 33280 8 33268 33296 33270 9720
1,60743 60744 33283 33323 33285 33775 6 60745 8 33431 33290 33291 32964
1,49352 48623 33283 33447 33285 48624 6 49353 8 34576 33290 34613 24070
1,39388 39389 33283 33323 33285 33775 6 36521 8 9 33290 33291 26984
1,69324 50079 33283 33323 33285 34408 6 35988 8 9 33422 33430 8774
1,78143 43315 33283 33323 33285 33497 6 78144 8 9 33290 33291 29958
1,49068 35094 2 3 4 33438 6 34246 8 33309 33313 33403 19640
1,43746 43747 2 3 4 33870 6 43748 8 33431 33290 35134 9343
1,59491 41620 33283 33323 33285 33775 6 37080 33777 33431 33290 33461 7013
1,68256 47753 33316 34256 33317 37510 6 68257 8 9 33388 34435 9320
1,57314 44059 33283 33323 33285 34706 6 45236 8 33431 33290 33604 17900
1,68894 40010 33283 33323 33285 68895 6 68896 8 9 33290 33291 33247
0,42733 42734 33283 33323 33285 33775 6 36521 8 9 33290 33291 3099
0,64537 34439 2 33265 4 33279 6 33280 8 33268 10 33270 6462
0,40379 38649 33339 33895 33341 38650 6 40380 33344 33326 33346 33604 6005
0,66579 33564 2 33265 4 33375 6 66580 8 33268 33296 33270 23626
1,65057 43465 33283 33323 33285 33775 6 65058 8 33289 33844 33291 32970
1,72134 50079 33283 33323 33285 34408 6 35988 8 9 33422 33430 19107
1,44058 44059 33283 33323 33285 34706 6 33518 8 33289 33290 33430 29738
0,43693 37581 33283 36494 33285 34662 6 33616 43694 9 33290 33461 13841
1,53410 51134 33283 33323 33285 51112 6 53411 33777 33431 33290 33291 2662
0,59390 33981 2 33265 4 33273 6 33280 8 33268 33296 33270 26945
0,45949 34439 2 33265 4 33279 6 33280 8 33268 10 33270 26709
1,55680 37753 33299 33601 33301 33812 6 33518 8 9 33290 33430 30640
1,71600 33401 33316 33265 33317 33318 6 33708 8 33268 33290 33270 15862
0,55013 39687 2 34181 4 36213 6 55014 8 33326 33904 33423 6718
1,73086 55969 33426 35335 33428 35336 6 73087 8 33431 33904 33423 32443
0,46577 35443 2 33265 4 33279 6 33280 8 33268 10 33270 25643
0,64514 41986 33357 33458 33359 33459 6 56205 8 33326 33290 33423 15471
1,44963 33356 33357 33358 33359 33360 6 44964 44965 33326 33290 33423 29712
1,54585 52712 33416 33417 33418 33419 6 34918 33421 33431 33422 33423 18741
1,34824 34825 33316 33385 33317 34826 6 34827 8 9 33290 33423 15991
