decision,access_string
1,77690 40346 33283 36963 33285 36964 6 77691 8 33431 33290 33291 33128
0,34704 34705 33283 33323 33285 34706 6 33691 8 9 33290 33430 29955
1,41372 34482 33283 34411 33285 34483 6 41373 8 33326 33290 33430 8311
1,71347 34218 33283 33323 33285 33775 6 71348 8 33326 33290 33604 27510
1,46847 46652 33416 33529 33418 35301 6 46848 36172 33431 33290 33423 2591
1,74932 60744 33283 33323 33285 33775 6 64107 8 33431 33290 33291 8567
0,55588 36460 33283 33584 33285 40652 6 55589 8 33326 33290 33423 29799
1,47389 43315 33283 33323 33285 33497 6 43316 8 33289 33290 33291 8120
0,57330 35220 33416 33529 33418 35301 6 57331 8 33326 33290 33423 3635
0,75827 37848 2 3 4 33568 6 33569 8 33275 33570 11 30452
0,76150 37451 2 33365 4 33406 6 33407 8 33368 33369 33370 15821
1,37752 37753 33299 33601 33301 33812 6 33518 8 33289 33290 33430 28325
0,64702 37077 33299 33395 33301 33840 6 64703 8 33326 33290 33423 4405
1,43314 43315 33283 33323 33285 33497 6 43316 8 9 33290 33291 26987
1,49614 42144 2 33730 4 34200 6 40783 8 33289 33313 33657 29149
1,39461 39462 33416 33529 33418 35612 6 39463 8 33431 33290 33423 11318
0,60743 60744 33283 33323 33285 33775 6 60745 8 33431 33290 33291 30459
0,71989 33564 2 3 4 33375 6 34918 8 33431 33296 11 14971
0,64367 37848 2 3 4 33568 6 33569 8 33275 33570 11 15759
0,48650 39170 33426 33265 33428 39171 6 48651 8 33268 33290 33270 10126
0,53649 37848 2 3 4 33568 6 33569 8 33275 33570 11 25322
1,51804 51805 33283 33323 33285 33775 6 34557 8 9 33290 33430 25944
0,63342 35677 2 33265 4 33266 6 33494 8 33268 33269 33270 19554
1,55609 38782 33283 33584 33285 38783 6 55610 8 33431 38785 33423 7190
1,53995 39389 33283 33323 33285 33497 6 45541 8 33289 33290 34780 32349
0,49381 47753 33316 34256 33317 37510 6 49382 8 33326 33388 34435 11603
0,37584 34705 33283 33323 33285 34706 6 33691 8 9 33290 33430 20210
0,60592 34705 33283 33323 33285 34706 6 33518 8 33289 33290 33430 17043
1,46836 33543 33521 33544 33523 34985 6 35246 8 33289 33290 33403 21905
0,75827 37848 2 3 4 33568 6 33569 8 33275 33570 11 8792
1,51833 39808 33299 33395 33301 33861 6 33862 8 9 33290 33863 13319
0,54320 41026 33283 33323 33285 54321 6 54322 51086 33431 33290 33291 16250
1,40922 40923 33283 33323 33285 34706 6 40924 8 33326 33290 33430 29751
1,67945 51864 33416 33476 33418 33477 6 33616 8 33431 33290 33461 6116
1,48558 48385 2 34181 4 36213 6 48559 8 9 33904 33423 28580
0,75862 37392 33416 33417 33418 37780 6 53021 8 33345 33422 11 17294
0,56839 35778 2 3 4 33568 6 33569 8 33275 33570 11 13773
1,34824 34825 33316 33385 33317 34826 6 34827 8 9 33290 33423 14932
1,71347 34218 33283 33323 33285 33775 6 71348 8 33326 33290 33604 32342
0,63781 36343 33283 33323 33285 33775 6 37080 8 33431 33290 33461 9804
1,76374 43772 33299 34471 33301 37386 6 76375 8 33326 33290 33863 26249
1,60109 36343 33283 33323 33285 33775 6 60110 33777 33326 33290 33291 24940
1,71108 41620 33283 33323 33285 33775 6 45074 8 9 33290 38385 4356
1,34824 34825 33316 33385 33317 34826 6 34827 8 9 33290 33423 15383
0,76374 43772 33299 34471 33301 37386 6 76375 8 33326 33290 33863 21469
1,64128 64129 33283 33323 33285 38636 6 64130 8 9 33290 33291 8772
0,52314 38635 33283 33323 33285 38636 6 36850 8 33431 33290 33291 4579
0,59718 35987 33283 33323 33285 34408 6 35988 8 33289 33422 33430 31317
0,62159 34867 2 3 4 33279 6 41577 8 33309 33455 11 3113
0,45067 45068 33299 38768 33301 38769 6 36214 8 9 33290 33833 5742
1,52223 47741 33316 34024 33317 34480 6 52224 8 33326 33290 33430 12260
1,47677 35774 33283 33584 33285 34381 6 47678 8 9 33290 33423 2660
1,68136 36343 33283 33323 33285 33775 6 42384 8 33289 33290 34780 24942
0,59156 50079 33283 33323 33285 34408 6 35988 8 9 33422 33430 19585
1,76374 43772 33299 34471 33301 37386 6 76375 8 33326 33290 33863 26251
1,51133 51134 33283 33323 33285 33775 6 40091 8 33431 33290 33291 32348
1,41395 38590 33416 33614 33418 33615 6 33518 8 9 33617 33618 9388
1,55303 39389 33283 33323 33285 33775 6 40091 8 33431 33290 33291 9001
0,47143 43073 33416 33417 33418 42696 6 47144 8 34576 33422 42967 3977
1,63200 43013 33416 33614 33418 34171 6 63201 8 9 33617 33618 9388
0,38634 38635 33283 33323 33285 38636 6 38637 8 9 33290 600 26898
1,53717 37867 33347 34597 33502 34597 6 53718 8 33326 33290 33423 22397
1,72781 39019 33426 33621 33428 33621 6 36214 8 33431 33290 33423 8793
1,78173 43236 33339 35215 33341 35215 6 78174 35217 33431 35218 33863 30734
0,63955 39788 2 34181 4 36213 6 63956 8 33326 33290 33423 10059
1,38474 38475 33416 33476 33418 33477 6 38476 8 33431 33290 33461 18953
1,70906 33401 33316 33385 33317 33386 6 38320 8 33289 33290 33657 15777
1,64702 37077 33299 33395 33301 33840 6 64703 8 33326 33290 33423 22933
0,74301 55545 33416 33529 33418 35301 6 74302 8 33345 33290 33423 5505
1,69388 36475 33283 33284 33285 35822 6 33518 8 9 33422 33430 19128
1,54835 42394 33299 36226 33301 36227 6 37491 8 9 33290 33905 8316
1,48216 48217 33416 33689 33418 33615 6 36214 8 33289 33290 33423 9079
0,43464 43465 33283 33323 33285 33775 6 43466 8 33289 33844 34539 7430
1,65057 43465 33283 33323 33285 33775 6 65058 8 33289 33844 33291 32964
1,34824 34825 33316 33385 33317 34826 6 34827 8 9 33290 33423 11528
0,70528 53162 33416 33529 33418 35301 6 66069 8 33289 33290 33423 30391
0,74400 41126 2 3 4 38594 6 41127 8 33326 33455 33423 5873
0,39561 38649 33339 33895 33341 38650 6 39562 8 33326 33346 33604 7597
0,77580 47733 33283 33323 33285 51112 6 37080 8 33431 33290 33291 7413
1,71347 34218 33283 33323 33285 33775 6 71348 8 33326 33290 33604 27689
1,34824 34825 33316 33385 33317 34826 6 34827 8 9 33290 33423 14886
1,54320 41026 33283 33323 33285 54321 6 54322 51086 33431 33290 33291 32361
1,50254 50255 33283 33447 33285 40901 6 50256 8 9 33290 33423 8311
1,56358 41920 33299 33601 33301 33812 6 33691 8 9 33290 33430 31932
1,65057 43465 33283 33323 33285 33775 6 65058 8 33289 33844 33291 27527
1,76374 43772 33299 34471 33301 37386 6 76375 8 33326 33290 33863 24013
0,66579 33564 2 33265 4 33375 6 66580 8 33268 33296 33270 9063
1,55798 38569 33426 33427 33428 33999 6 55799 8 33326 33290 33423 7514
0,76912 35094 2 3 4 33438 6 34246 8 33289 33313 33403 21206
0,35685 35686 2 3 4 33307 6 33336 8 33275 33313 11 26358
0,48216 48217 33416 33689 33418 33615 6 36214 8 33289 33290 33423 31149
1,43524 42734 33283 33323 33285 33497 6 43316 33777 33289 33290 33291 27542
1,70858 33774 33283 33323 33285 33775 6 70859 8 33431 33290 33291 24941
0,62863 49318 33416 33529 33418 33530 6 49319 8 9 34913 33423 3127
0,56339 34877 2 3 4 33307 6 33336 8 33275 33455 11 8650
0,60278 36003 33416 34207 33418 35516 6 36214 8 9 34210 33423 28325
1,51851 33401 33316 33385 33317 33386 6 38320 8 33289 33290 33657 15862
1,62180 47733 33283 33323 33285 33324 6 62181 33777 9 33290 33291 11008
0,57199 40686 2 3 4 38594 6 57200 8 33326 33290 33423 7048
1,43524 42734 33283 33323 33285 33497 6 43316 33777 33289 33290 33291 30975
0,55217 55218 33283 33323 33285 33497 6 42384 8 33289 33290 33291 26730
0,72742 47136 2 34181 4 34935 6 36292 8 33431 33904 33423 19012
0,59387 52849 33316 33385 33317 36239 6 59388 8 33431 33290 33362 13808
0,58621 35222 2 33265 4 33307 6 33280 8 33268 33455 33270 6570
1,56949 38649 33339 33895 33341 38650 6 33518 33344 9 33346 33430 9296
1,68915 43909 33521 34787 33523 33549 6 68916 8 33289 33290 33526 3970
0,58302 34439 2 33265 4 33279 6 33280 8 33268 10 33270 32664
1,50078 50079 33283 33323 33285 34408 6 35988 8 9 33422 33430 8770
0,74003 33970 2 33265 4 33307 6 33280 8 33268 33296 33270 12496
1,39388 39389 33283 33323 33285 33775 6 36521 8 9 33290 33291 32347
1,51833 39808 33299 33395 33301 33861 6 33862 8 9 33290 33863 16780
1,69717 40923 33283 33323 33285 40011 6 69718 8 33326 33290 33291 6861
0,61464 42052 2 33730 4 34016 6 36214 8 9 33904 33423 28963
1,54585 52712 33416 33417 33418 33419 6 34918 33421 33431 33422 33423 6098
0,47145 35044 2 33265 4 33453 6 47146 8 33268 33455 33270 7436
0,37422 37423 2 3 4 37424 6 36292 8 33431 33904 33423 16339
0,65057 43465 33283 33323 33285 33775 6 65058 8 33289 33844 33291 26017
0,77690 40346 33283 36963 33285 36964 6 77691 8 33431 33290 33291 15086
0,70251 55218 33283 33323 33285 33497 6 43316 8 9 33290 33291 20241
1,55303 39389 33283 33323 33285 33775 6 40091 8 33431 33290 33291 6689
0,70680 37451 2 33365 4 33406 6 39634 8 33289 33369 33370 18791
1,38422 38423 33299 33395 33301 37667 6 38424 8 33289 33408 33657 13531
1,43409 36672 33316 33385 33317 33386 6 38320 8 33289 33290 33657 13531
1,66975 35774 33283 33584 33285 34381 6 66976 33584 9 33290 33423 9226
1,57078 40686 2 3 4 38594 6 57079 8 33326 33408 33423 21071
1,66023 34457 2 3 4 33438 6 33336 8 33275 33296 11 22049
0,73456 34439 2 3 4 33279 6 34060 8 33309 10 11 9401
0,49516 49517 33283 33975 33285 38398 6 49518 8 33431 33976 33423 7539
1,73566 37093 33299 33300 33301 33302 6 73567 8 33345 33290 33430 24301
0,69545 48962 33283 33323 33285 33775 6 69546 8 33431 33290 33291 17531
0,76414 37848 2 3 4 33568 6 33569 8 33275 33570 11 7746
1,68707 38423 33299 33395 33301 37667 6 38424 8 33289 33408 33657 14293
1,34824 34825 33316 33385 33317 34826 6 34827 8 9 33290 33423 16644
0,75956 34960 2 33265 4 34644 6 75957 8 33268 33439 33270 19388
1,55217 55218 33283 33323 33285 33497 6 42384 8 33289 33290 33291 26980
1,77280 47336 33426 33675 33428 34041 6 33677 8 33289 33290 33678 2407
1,43464 43465 33283 33323 33285 33775 6 43466 8 33289 33844 34539 30013
1,70196 70197 33283 33323 33285 33324 6 41073 70198 9 33290 33291 8311
0,63199 33510 2 33265 4 33307 6 33280 8 33268 33269 33270 23308
1,47622 33548 33521 33265 33523 33549 6 33550 8 33268 33290 33270 4383
1,46784 46785 33283 33323 33285 33775 6 40456 33777 33431 33290 33291 27510
0,77537 35576 2 3 4 33273 6 33336 8 33275 33455 11 9189
0,45147 33564 2 3 4 33375 6 7 8 9 33296 11 6361
1,47247 47248 33283 33323 33285 33497 6 47249 8 33289 33290 33291 13181
0,57419 41620 33283 33323 33285 33775 6 45236 8 33431 33290 33604 7274
0,63582 33558 2 33265 4 33266 6 33559 8 33268 33269 33270 27945
1,67346 38649 33339 33895 33341 38650 6 33518 33344 33289 33346 33430 9273
1,36823 35987 33283 33323 33285 34408 6 36824 8 33431 33422 33430 19079
1,61114 61115 33283 34432 33285 35600 6 33518 8 9 33290 33430 17972
1,46879 34960 2 33265 4 33438 6 41346 8 33268 33439 33270 11305
1,65568 42734 33283 33323 33285 33775 6 65569 33777 9 33290 33291 27539
1,42051 42052 2 33730 4 34016 6 42053 8 33431 33904 33423 3946
0,35309 33913 2 3 4 33279 6 33336 8 33275 33276 11 13149
0,50538 36568 33299 38768 33301 38769 6 50539 8 37826 33290 37827 6521
1,43374 35987 33283 33323 33285 34408 6 35988 8 33289 33422 33430 8771
0,67291 35539 33416 33417 33418 35540 6 67292 33421 33431 33422 33423 9631
0,40899 40900 33283 33447 33285 40901 6 40902 8 33431 33290 33423 26064
1,77142 41163 33283 33323 33285 34408 6 36877 8 33431 33422 33430 10580
1,33841 33842 33283 33323 33285 33775 6 33843 8 33431 33844 33604 29461
1,74978 42144 2 33730 4 36385 6 40783 8 33289 33313 33657 19676
1,73086 55969 33426 35335 33428 35336 6 73087 8 33431 33904 33423 32429
0,59503 34449 2 33265 4 33307 6 33280 8 33268 33269 33270 24322
0,52453 52454 33283 33666 33285 33667 6 52455 33751 9 33290 33291 22241
1,47732 47733 33283 33323 33285 33775 6 47734 33777 33431 33290 33291 7129
0,44114 37848 2 3 4 33568 6 33569 8 33275 33570 11 13052
0,43681 43682 33316 37013 33317 37014 6 43683 8 33326 33388 33423 11603
1,78083 45727 2 3 4 33870 6 36214 8 33431 33904 33423 20642
1,71347 34218 33283 33323 33285 33775 6 71348 8 33326 33290 33604 27645
0,50508 33435 2 3 4 33307 6 33336 8 33275 33276 11 23789
0,76958 47463 33416 33417 33418 37393 6 33420 8 9 33422 33423 18233
1,43870 43871 33283 33323 33285 33775 6 43872 8 9 33290 33291 29964
0,42828 34405 2 33265 4 33273 6 33280 8 33268 33296 33270 17622
0,61900 35828 2 3 4 33279 6 33336 8 33275 33313 11 7691
1,33841 33842 33283 33323 33285 33775 6 33843 8 33431 33844 33604 33095
0,60442 46543 33416 33529 33418 35301 6 60443 8 9 33290 33423 31376
0,60759 38809 2 3 4 33822 6 33823 8 33309 33439 11 29676
0,77974 36737 2 3 4 33307 6 33336 8 33275 33269 11 31277
1,73230 41126 2 3 4 38594 6 73231 8 33326 33269 33423 11009
1,45067 45068 33299 38768 33301 38769 6 36214 8 9 33290 33833 5929
1,41941 40010 33283 33323 33285 40011 6 41942 8 33431 33290 33291 33251
0,57925 57926 33283 33584 33285 38783 6 35375 8 33309 33290 33450 23115
0,60976 33564 2 33265 4 33375 6 33565 8 33268 33296 33270 16699
1,34824 34825 33316 33385 33317 34826 6 34827 8 9 33290 33423 14611
0,75935 75936 33283 33323 33285 33775 6 42384 8 33289 33290 33291 14550
0,43983 39314 33283 34411 33285 34483 6 41373 8 33326 33290 33430 9961
0,34704 34705 33283 33323 33285 34706 6 33691 8 9 33290 33430 3233
1,39418 38272 33299 33395 33301 33396 6 36214 8 9 33290 33423 22975
1,65568 42734 33283 33323 33285 33775 6 65569 33777 9 33290 33291 32974
1,64915 38240 33416 33529 33418 35516 6 36214 8 33431 33290 33423 21073
0,65185 37848 2 3 4 33568 6 33569 8 33275 33570 11 22135
0,51266 40225 2 33365 4 37239 6 39172 8 9 33408 33423 4437
1,51595 39846 33283 33323 33285 33775 6 51596 8 33431 33290 33291 7434
1,41228 41229 33283 33323 33285 34706 6 35375 8 33289 33290 33450 29727
1,68894 40010 33283 33323 33285 68895 6 68896 8 9 33290 33291 24939
1,40304 35919 2 33365 4 35920 6 33947 8 9 33290 33430 9676
0,74883 37451 2 33365 4 33406 6 33407 8 33368 33369 33370 15225
0,47117 34439 2 3 4 33279 6 34067 8 33275 10 11 6107
1,45676 36538 33283 33323 33285 33497 6 45677 33777 33431 33290 34780 29988
1,69717 40923 33283 33323 33285 40011 6 69718 8 33326 33290 33291 12715
1,57747 35788 33283 34411 33285 34412 6 57748 34665 33345 33290 34577 26987
1,77533 34036 2 33265 4 33279 6 33280 8 33268 33313 33270 9731
0,66579 33564 2 33265 4 33375 6 66580 8 33268 33296 33270 7108
1,72811 38649 33339 33895 33341 38650 6 33518 8 9 33346 33430 25607
0,69537 60744 33283 33323 33285 33775 6 69538 33777 9 33290 33291 29387
1,57524 33774 33283 33323 33285 33775 6 36521 33777 9 33290 33291 24940
0,57002 33540 2 3 4 33541 6 33489 8 33275 33313 11 6829
1,57548 43995 2 3 4 37424 6 57549 8 33326 33904 33423 19848
0,59156 50079 33283 33323 33285 34408 6 35988 8 9 33422 33430 15323
0,75759 43747 2 3 4 33870 6 43748 8 33431 33290 35134 24994
0,57973 38475 33416 33476 33418 45530 6 57974 8 33326 33290 34435 26088
0,74274 33543 33521 33544 33523 33545 6 34770 8 33268 33290 33270 10257
1,45539 45540 33283 33323 33285 33497 6 45541 8 33289 33290 34780 29895
1,33841 33842 33283 33323 33285 33775 6 33843 8 33431 33844 33604 29960
0,53455 37252 33357 33358 33359 33360 6 53456 8 33431 33290 33423 8256
0,63481 33970 2 33265 4 33307 6 33280 8 33268 33296 33270 22407
1,35141 35142 33316 33385 33317 35143 6 35144 8 33431 33290 33863 7144
1,78143 43315 33283 33323 33285 33497 6 78144 8 9 33290 33291 24939
1,46948 46949 33416 33417 33418 33419 6 46950 8 9 33422 33423 32869
1,65057 43465 33283 33323 33285 33775 6 65058 8 33289 33844 33291 33106
1,49568 34152 33283 33323 33285 33497 6 33498 8 33289 33290 33291 32339
0,34151 34152 33283 33323 33285 33497 6 33498 8 9 33290 33291 13956
1,62754 35119 2 33730 4 34200 6 35120 8 9 33269 33657 28650
1,71347 34218 33283 33323 33285 33775 6 71348 8 33326 33290 33604 33200
1,34824 34825 33316 33385 33317 34826 6 34827 8 9 33290 33423 11573
1,39388 39389 33283 33323 33285 33775 6 36521 8 9 33290 33291 27265
1,63921 35987 33283 33323 33285 34408 6 49389 8 9 33422 33430 701
0,77373 34407 33283 33323 33285 34408 6 35988 8 9 33422 33430 16029
1,36342 36343 33283 33323 33285 33324 6 36344 8 33431 33290 33291 32348
0,71443 35506 2 3 4 33307 6 33336 8 33275 33313 11 16110
0,45284 45239 2 33265 4 33266 6 45285 8 33268 33269 33270 21905
0,64011 35788 33283 33323 33285 33775 6 34936 33777 9 33290 33712 13282
1,60442 46543 33416 33529 33418 35301 6 60443 8 9 33290 33423 18752
1,40020 40021 2 33365 4 34063 6 40022 8 33431 33290 33423 9668
1,74301 55545 33416 33529 33418 35301 6 74302 8 33345 33290 33423 3202
0,54870 37093 33299 38768 33301 38769 6 34936 8 33431 33290 33712 9675
1,39845 39846 33283 33323 33285 33775 6 39847 33777 33431 33290 33291 24941
1,34824 34825 33316 33385 33317 34826 6 34827 8 9 33290 33423 16499
1,34824 34825 33316 33385 33317 34826 6 34827 8 9 33290 33423 13593
1,71449 35555 33426 33927 33428 33928 6 35556 8 33309 33844 33930 25983
1,33841 33842 33283 33323 33285 33775 6 33843 8 33431 33844 33604 32356
0,61552 38475 33416 33476 33418 35972 6 36171 33421 33345 33422 33461 13659
1,45205 42144 2 33730 4 34200 6 40783 8 33289 33313 33657 19676
1,63405 45540 33283 33323 33285 33775 6 36521 8 9 33290 33291 29964
0,50170 43611 33416 33529 33418 35301 6 50171 8 33289 33290 33423 32257
1,51168 51169 2 33730 4 34200 6 34201 8 9 33313 33657 19640
1,46784 46785 33283 33323 33285 33775 6 40456 33777 33431 33290 33291 11031
1,34824 34825 33316 33385 33317 34826 6 34827 8 9 33290 33423 14702
0,69173 58529 33416 33529 33418 33573 6 69174 8 9 33422 33423 20553
1,71347 34218 33283 33323 33285 33775 6 71348 8 33326 33290 33604 27652
0,73562 35756 2 33365 4 33366 6 38819 8 33368 33369 33370 22457
0,54352 37581 33283 36494 33285 34662 6 54353 8 33431 33290 33461 3354
1,52223 47741 33316 34024 33317 34480 6 52224 8 33326 33290 33430 12217
0,71989 33564 2 3 4 33375 6 34918 8 33431 33296 11 7827
1,34824 34825 33316 33385 33317 34826 6 34827 8 9 33290 33423 15041
0,57680 40010 33283 33323 33285 40011 6 36521 34005 9 33290 33291 4571
1,34824 34825 33316 33385 33317 34826 6 34827 8 9 33290 33423 14595
0,39967 34439 2 33265 4 33279 6 33280 8 33268 10 33270 18810
1,71347 34218 33283 33323 33285 33775 6 71348 8 33326 33290 33604 29966
0,41397 36967 33316 33265 33317 33318 6 38588 8 33268 33320 33270 18105
1,42962 42963 33283 33584 33285 38783 6 42964 8 33431 38785 33423 9262
1,46784 46785 33283 33323 33285 33775 6 40456 33777 33431 33290 33291 27505
0,37733 37423 2 3 4 37424 6 37734 8 33431 33904 33423 26698
0,78032 41997 33316 34256 33317 35625 6 43061 8 33431 33388 33423 9503
1,36503 36504 33416 33689 33418 36505 6 36506 8 9 33290 34569 7356
1,48558 48385 2 34181 4 36213 6 48559 8 9 33904 33423 28577
1,44469 41026 33283 33323 33285 33775 6 41027 33777 33431 33290 33291 32348
1,48961 48962 33283 33323 33285 33324 6 48963 33777 33431 33290 33291 32350
1,57622 52734 2 33730 4 33731 6 33518 8 33289 33904 33430 19992
1,43383 43384 33283 33323 33285 40011 6 43385 8 33431 33290 34780 27729
1,56392 33839 33299 33395 33301 33396 6 56393 8 9 33290 33423 22941
1,34824 34825 33316 33385 33317 34826 6 34827 8 9 33290 33423 15398
1,44763 44764 33299 38768 33301 38769 6 34936 8 9 33290 33712 10734
1,52278 38590 33416 33614 33418 33615 6 33518 8 9 33617 33618 9388
1,71347 34218 33283 33323 33285 33775 6 71348 8 33326 33290 33604 25263
1,57680 40010 33283 33323 33285 40011 6 36521 34005 9 33290 33291 11329
1,67925 43085 2 33365 4 34063 6 67926 8 33326 33290 33423 10489
1,55217 55218 33283 33323 33285 33497 6 42384 8 33289 33290 33291 12515
1,41064 41065 33283 33323 33285 40011 6 41027 34005 33431 33290 33291 31412
1,42393 42394 33299 36226 33301 36227 6 36960 36228 33431 33290 33905 12968
0,69468 35058 2 3 4 33279 6 37757 8 33309 33313 11 17074
1,50895 45540 33283 33323 33285 33775 6 42384 8 33289 33290 33291 7093
1,53671 41229 33283 33323 33285 34706 6 33430 8 9 33290 33430 29743
0,65479 33648 2 3 4 33307 6 33489 8 33275 33296 11 16389
1,43524 42734 33283 33323 33285 33497 6 43316 33777 33289 33290 33291 27537
1,77338 77339 33283 33323 33285 33497 6 43316 8 33289 33290 33291 31063
0,56204 39788 2 34181 4 36213 6 56205 8 33326 33290 33423 7858
1,34824 34825 33316 33385 33317 34826 6 34827 8 9 33290 33423 11392
0,77535 34502 2 33265 4 33307 6 33280 8 33268 33296 33270 10079
1,71347 34218 33283 33323 33285 33775 6 71348 8 33326 33290 33604 33256
1,55013 39687 2 34181 4 36213 6 55014 8 33326 33904 33423 28835
1,77338 77339 33283 33323 33285 33497 6 43316 8 33289 33290 33291 29966
1,71347 34218 33283 33323 33285 33775 6 71348 8 33326 33290 33604 25210
1,62180 47733 33283 33323 33285 33324 6 62181 33777 9 33290 33291 4955
1,43524 42734 33283 33323 33285 33497 6 43316 33777 33289 33290 33291 32974
1,77580 47733 33283 33323 33285 51112 6 37080 8 33431 33290 33291 32343
1,53410 51134 33283 33323 33285 51112 6 53411 33777 33431 33290 33291 6976
1,76229 40578 2 3 4 33438 6 76230 8 33309 33313 11 10936
0,73663 47753 33316 34256 33317 37510 6 38266 8 33431 33388 34435 25594
0,76451 50079 33283 33323 33285 34408 6 48781 8 33431 33422 33430 26412
0,63612 43764 33283 33323 33285 33497 6 63613 33777 9 33290 34780 22666
0,37847 37848 2 3 4 33568 6 33569 8 33275 33570 11 20984
0,72823 34072 2 3 4 33307 6 33336 8 33275 33269 11 24079
1,51684 36212 2 34181 4 36213 6 36214 8 9 33904 33423 28577
0,41426 37320 2 33265 4 33375 6 41427 8 33268 33296 33270 32963
0,54810 37848 2 3 4 33568 6 33569 8 33275 33570 11 16127
1,41064 41065 33283 33323 33285 40011 6 41027 34005 33431 33290 33291 33255
1,45539 45540 33283 33323 33285 33497 6 45541 8 33289 33290 34780 12670
0,63585 34467 2 3 4 33273 6 33489 8 33275 33313 11 29348
0,53971 45930 33416 33417 33418 33419 6 53972 8 33431 33422 33423 17957
1,77135 40307 33283 33323 33285 33324 6 48963 33777 33431 33290 33291 12515
1,60976 33564 2 33265 4 33375 6 33565 8 33268 33296 33270 9800
1,60109 36343 33283 33323 33285 33775 6 60110 33777 33326 33290 33291 26981
1,43870 43871 33283 33323 33285 33775 6 43872 8 9 33290 33291 32349
1,39803 39804 33283 33323 33285 33775 6 39805 8 9 33290 33291 24937
0,71445 35526 33283 34193 33285 33568 6 71446 8 33275 33504 11 6356
0,60442 46543 33416 33529 33418 35301 6 60443 8 9 33290 33423 17598
0,37580 37581 33283 36494 33285 34662 6 37582 8 33431 33290 33461 21409
0,77532 33981 2 33265 4 33273 6 33280 8 33268 33296 33270 12436
0,40008 34369 2 33265 4 33307 6 33280 8 33268 33269 33270 18741
0,60961 37848 2 3 4 33568 6 33569 8 33275 33570 11 32788
0,49568 34152 33283 33323 33285 33497 6 33498 8 33289 33290 33291 28255
0,37691 33399 2 3 4 33307 6 33336 8 33275 33313 11 17445
1,34824 34825 33316 33385 33317 34826 6 34827 8 9 33290 33423 16742
1,39803 39804 33283 33323 33285 33775 6 39805 8 9 33290 33291 24936
0,41372 34482 33283 34411 33285 34483 6 41373 8 33326 33290 33430 32824
0,51342 37753 33299 33601 33301 33812 6 33518 8 33289 33290 33430 12918
1,55303 39389 33283 33323 33285 33775 6 40091 8 33431 33290 33291 24935
1,64915 38240 33416 33529 33418 35516 6 36214 8 33431 33290 33423 21082
1,37580 37581 33283 36494 33285 34662 6 37582 8 33431 33290 33461 32604
1,71489 44059 33283 33323 33285 34706 6 33518 34005 33289 33290 33430 29732
1,53410 51134 33283 33323 33285 51112 6 53411 33777 33431 33290 33291 27527
1,55862 37102 33283 33666 33285 33667 6 55863 33751 33431 33290 33291 24915
1,73674 41065 33283 33323 33285 40011 6 73675 8 33326 33290 34780 27716
1,74965 33839 33299 33395 33301 33840 6 74966 8 33431 33290 33423 22828
1,38839 38150 33416 34207 33418 35516 6 38840 8 33431 34210 33423 8036
0,74274 33543 33521 33544 33523 33545 6 34770 8 33268 33290 33270 30344
0,37691 33399 2 3 4 33307 6 33336 8 33275 33313 11 21259
1,36803 36804 33426 33927 33428 36805 6 36806 8 33431 33290 33423 9028
0,57301 57302 33283 33323 33285 33775 6 57303 8 33431 33290 33291 14519
