decision,access_string
1,56679 35593 2 33730 4 34200 6 50057 8 33289 33276 33657 20338
1,52025 52026 33521 33522 33523 33524 6 52027 8 9 33290 33526 29034
1,76686 36672 33316 33385 33317 33318 6 38434 8 33289 33290 33657 14205
0,53056 34960 2 33265 4 34644 6 53057 8 33268 38785 33270 32225
1,73216 42352 33283 34572 33285 34573 6 73217 8 33431 33290 33291 2660
0,44360 44361 33521 33265 33523 35159 6 33708 8 33268 33290 33270 28854
0,42380 42381 33416 33689 33418 33615 6 33270 8 33268 33617 33270 29273
0,54400 40684 33299 34471 33301 34752 6 33518 8 33289 33290 33430 20418
1,76596 41229 33283 33323 33285 34706 6 33622 8 9 33290 33604 29748
1,66934 36384 2 33730 4 36385 6 66935 8 33431 10 33657 16789
0,72884 33380 2 3 4 33273 6 33336 8 33275 33313 11 2826
0,66063 37154 33416 34542 33418 37155 6 40303 33421 33431 33422 33430 12278
0,46571 33858 2 3 4 33307 6 33336 8 33275 33269 11 27888
0,62824 33725 2 33265 4 33307 6 33280 8 33268 33296 33270 9059
0,69092 50038 33299 34471 33301 40914 6 37080 8 33431 33290 33461 32837
0,34361 34362 33316 33265 33317 34363 6 33397 8 33268 33290 33270 28964
0,40925 40926 33521 34861 33523 34862 6 40927 8 9 33290 33526 16143
1,35965 33807 2 33265 4 33307 6 33280 8 33268 33455 33270 9756
0,62795 33510 2 3 4 33307 6 33336 8 33275 33269 11 27285
0,70923 40225 2 33365 4 34063 6 70924 8 33431 33290 33370 33104
0,38057 36861 2 3 4 33568 6 33569 8 33275 33570 11 28548
1,35101 35102 33357 33458 33359 33517 6 33622 8 9 33290 33604 30568
1,68464 34260 2 3 4 33438 6 34246 8 33289 33313 33403 20117
0,70467 35146 33283 33885 33285 33350 6 70468 8 33289 33330 34435 18486
1,53020 42248 33426 33675 33428 35374 6 53021 8 33345 33290 11 11306
1,36647 35224 2 3 4 33568 6 33569 8 33275 33570 11 11288
1,51021 34101 33299 33790 33301 34102 6 33518 51022 33289 33290 33430 7069
1,61617 35284 2 3 4 35285 6 7 8 9 33313 11 9813
0,38432 33543 33521 33544 33523 33545 6 34226 8 33268 33290 33270 6651
1,35174 34447 2 3 4 33273 6 33336 8 33275 33269 11 9807
1,54284 43141 33283 33584 33285 43142 6 43143 8 33289 33439 11 33058
0,58509 41410 33316 34024 33317 39065 6 35375 8 33289 33290 33450 29496
0,72950 36583 2 3 4 33375 6 40499 8 33431 33296 11 12549
0,74107 34369 2 33265 4 33307 6 33280 8 33268 33269 33270 32526
1,77190 55860 33416 33529 33418 33573 6 34557 8 33431 33422 33430 25914
1,67081 36238 33316 33385 33317 34363 6 67082 8 34576 33290 34613 14194
1,66271 33384 33316 33385 33317 33386 6 33387 8 33289 33320 33389 13784
1,43645 34796 2 33730 4 34200 6 40783 8 33289 33313 33657 20118
1,53394 35224 2 3 4 33568 6 33569 8 33275 33570 11 11288
0,77018 33674 33426 33675 33428 33676 6 33677 8 33309 33290 33678 22444
0,70751 33328 2 33265 4 33307 6 33336 8 33268 33330 33270 20942
1,66921 41343 2 33730 4 36385 6 40783 8 33289 33296 33657 20226
1,70914 39054 33339 34566 33341 36667 6 50653 8 33431 33290 33604 31091
0,56620 33835 2 33265 4 33266 6 33565 8 33268 33269 33270 4881
0,68841 37063 33416 33614 33418 33366 6 38933 8 33289 33617 33618 30606
0,39966 38639 2 3 4 33273 6 33336 8 33275 33313 11 23714
0,68099 34355 2 33365 4 33406 6 33413 8 33309 33408 33370 2274
1,47338 47339 2 33730 4 34251 6 33518 8 9 33290 33430 9601
1,66921 41343 2 33730 4 36385 6 40783 8 33289 33296 33657 12551
0,40517 34128 2 3 4 33307 6 33336 8 33275 33296 11 9742
1,38170 38171 2 33730 4 34200 6 38172 8 33309 33296 33657 20403
1,52539 40608 33283 33265 33285 35600 6 33397 8 33268 33290 33270 12727
0,73986 34260 2 33265 4 33467 6 73371 8 33268 33313 33270 31537
0,58557 34588 2 33265 4 33279 6 33280 8 33268 33296 33270 23303
1,55708 45373 33416 33689 33418 33690 6 33691 8 33289 33290 33430 8291
1,60995 38155 2 3 4 33438 6 34390 8 33309 10 11 20491
0,63808 38192 2 33365 4 33366 6 35042 8 33368 33408 33370 6870
1,55876 37352 2 3 4 33438 6 34390 8 33309 33313 11 17722
1,78102 45124 33283 33666 33285 33667 6 78103 8 33431 33290 33291 25277
0,52761 52762 33357 33265 33359 33517 6 33397 8 33268 33290 33270 14239
1,71145 43935 33416 33689 33418 33690 6 35375 8 33289 33290 33450 19493
0,50580 48038 33426 33853 33428 34222 6 50581 8 33289 33844 33968 4142
1,59477 42097 2 3 4 33307 6 33336 8 33275 33313 11 11316
0,44360 44361 33521 33265 33523 35159 6 33708 8 33268 33290 33270 5529
0,60026 34479 33316 34024 33317 34480 6 33518 8 9 33290 33430 4819
0,61086 33606 2 33265 4 33279 6 33280 8 33268 10 33270 19251
1,37020 36450 33299 33395 33301 33840 6 37021 8 9 33290 33450 22770
1,56480 38757 33299 33395 33301 33861 6 56481 8 9 33290 33863 13647
0,44506 38912 33316 33385 33317 35768 6 40427 8 33268 33290 33270 25500
0,51548 34343 2 3 4 33279 6 33336 8 33275 33313 11 27407
0,67215 42174 33283 33975 33285 38398 6 67216 8 9 33976 33863 2274
0,70606 68014 2 3 4 33307 6 34727 8 33309 33296 11 18672
1,34608 34609 2 34610 4 34611 6 34612 8 34576 33904 34613 21136
1,37351 37352 2 3 4 33438 6 34390 8 33309 33313 11 20681
0,61962 33850 2 33265 4 33279 6 33280 8 33268 33296 33270 25780
0,71996 33510 2 3 4 33307 6 33336 8 33275 33269 11 31743
0,76430 33913 2 3 4 33279 6 33336 8 33275 33276 11 21345
0,66633 33754 2 33265 4 33279 6 33280 8 33268 33313 33270 9962
1,38645 38155 2 33730 4 34200 6 34201 8 9 10 33657 29050
1,47807 37352 2 3 4 33438 6 34390 8 33309 33313 11 28685
1,74350 40217 33316 34024 33317 34025 6 33947 8 9 33290 33430 11996
0,38430 37548 33347 34597 33502 34597 6 38431 8 33431 33290 33347 10154
0,36432 36433 2 3 4 33541 6 33694 8 33309 33313 11 14275
0,42186 33954 2 33265 4 33438 6 33280 8 33268 33455 33270 21013
1,56679 35593 2 33730 4 34200 6 50057 8 33289 33276 33657 28682
1,66512 35395 2 33730 4 36385 6 51735 8 33431 33904 33863 20167
1,73120 35482 2 3 4 33279 6 33336 8 33275 33276 11 11296
0,55960 38326 33347 33501 33502 41840 6 55961 8 33289 36145 33347 8656
0,46991 33663 2 33265 4 33307 6 33280 8 33268 33455 33270 24713
0,44950 33488 2 33265 4 33438 6 33280 8 33268 33313 33270 32632
1,65275 34606 2 3 4 33279 6 33336 8 33275 33313 11 9771
0,64564 33589 2 33265 4 33590 6 33494 8 33268 33313 33270 6241
0,63690 35703 2 33265 4 33279 6 33280 8 33268 33296 33270 16210
0,54982 54983 33521 34979 33523 34979 6 36431 8 9 33290 38385 8412
0,65871 33543 33521 33544 33523 33545 6 43901 8 33268 33290 33270 15332
1,34774 34775 33416 33529 33418 33573 6 34776 8 9 33422 33863 8248
0,69994 33954 2 3 4 33438 6 33336 8 33275 33455 11 25030
0,43963 35052 33316 33265 33317 33318 6 33333 8 33268 33320 33270 29588
1,58650 58651 33316 34024 33317 34025 6 33518 8 9 33290 33430 12096
1,75104 35119 2 33730 4 34200 6 35120 8 9 10 33657 9139
1,37034 35384 2 3 4 33870 6 33691 8 33431 33904 33430 27772
1,37693 37072 33316 34024 33317 34556 6 33518 8 9 33388 33430 12164
1,70251 55218 33283 33323 33285 33497 6 43316 8 9 33290 33291 26994
1,42071 35865 2 3 4 34644 6 42072 8 9 33439 11 21057
0,60471 38940 2 33265 4 33375 6 33376 8 33268 33296 33270 24574
0,48268 33950 2 3 4 33312 6 7 8 9 33313 11 8971
1,54791 33384 33316 33385 33317 33386 6 33387 8 9 33320 33389 13817
0,54025 39951 33521 33544 33523 33545 6 39952 8 33268 33290 33270 13105
0,53356 52295 33416 33689 33418 33828 6 34568 33421 9 33422 34569 8802
1,51132 40422 33316 33385 33317 33386 6 40423 8 33289 33290 33450 24382
0,45290 34455 2 33265 4 33266 6 33559 8 33268 33269 33270 31593
1,40297 34389 2 3 4 33438 6 40298 8 33309 33313 11 10114
1,69078 46365 33299 33395 33301 37667 6 69079 8 33431 33369 33657 13328
0,49160 34502 2 33265 4 33279 6 33280 8 33268 33296 33270 21410
1,62092 40828 33299 33790 33301 34102 6 34557 8 9 33290 33430 8849
1,56679 35593 2 33730 4 34200 6 50057 8 33289 33276 33657 20710
0,50874 40285 33299 34471 33301 34752 6 33518 49125 9 33290 33430 7409
1,45800 34667 2 33365 4 33366 6 34668 8 33309 33408 33370 8663
0,33859 33860 33299 33395 33301 33861 6 33862 8 9 33290 33863 11341
0,48460 33807 2 33265 4 33307 6 33280 8 33268 33455 33270 26670
1,75315 36384 2 33730 4 36385 6 75316 8 33431 33313 33657 20268
0,51961 34314 2 33265 4 33279 6 33280 8 33268 33296 33270 4617
0,73928 35052 33316 33265 33317 33318 6 33376 8 33268 33320 33270 11185
0,63275 36646 33416 33529 33418 33573 6 33518 8 33289 33290 33430 6197
0,59076 35291 2 33265 4 33307 6 33280 8 33268 33296 33270 16169
1,73451 41229 33283 33265 33285 34706 6 73452 8 33268 33290 33270 29451
1,62988 62989 33521 34787 33523 53382 6 62990 8 33326 33290 33526 9333
1,38115 36888 33299 33395 33301 33840 6 33947 8 9 33290 33430 22869
1,36449 36450 33299 33395 33301 33840 6 36451 8 9 33290 33430 22921
1,55974 55975 33283 33885 33285 33350 6 40456 55976 33431 33290 33291 3610
0,61253 33543 33521 33544 33523 33545 6 37620 8 33268 33290 33270 28885
1,62051 38342 33347 35017 33502 35018 6 62052 8 33289 33290 33347 23379
0,75919 34893 2 33265 4 33307 6 33280 8 33268 33313 33270 7476
0,78098 34160 2 33265 4 33307 6 33280 8 33268 33455 33270 10372
0,70324 44349 33316 33265 33317 33318 6 40427 8 33268 33320 33270 13340
1,51488 39895 33316 33265 33317 33318 6 33708 8 33268 33320 33270 14881
0,67266 34649 2 33265 4 33279 6 33280 8 33268 33296 33270 3487
1,57098 37349 2 33365 4 33366 6 37350 8 33309 33408 33370 19517
1,59731 34366 33316 33265 33317 33318 6 33708 8 33268 33320 33270 14979
1,74774 73431 33316 36700 33317 36701 6 47665 8 33326 33388 34851 7522
0,54461 33950 2 33265 4 33312 6 44203 8 33268 33313 33270 10935
1,66914 36502 33283 35543 33285 36015 6 38793 8 9 33290 33430 31818
0,59314 59315 33347 42620 33502 42620 6 37366 8 33326 33290 33347 23228
0,68961 35242 33521 33265 33523 34862 6 40175 8 33268 33290 33270 27972
1,46407 38301 33283 33666 33285 33667 6 46408 8 33326 33290 33291 3276
1,72002 38423 33299 33395 33301 37667 6 72003 8 33289 33408 33657 20211
0,76301 34091 2 33265 4 33266 6 76302 8 33268 33269 33270 29428
0,45573 33561 2 33265 4 33307 6 33280 8 33268 33313 33270 15648
0,66695 33543 33521 33544 33523 33545 6 35280 8 33268 33290 33270 3634
1,38170 38171 2 33730 4 34200 6 38172 8 33309 33296 33657 21221
0,51474 34341 2 3 4 33307 6 33336 8 33275 33313 11 2346
0,52041 40573 33347 34597 33502 34597 6 52042 8 33431 33290 33347 15997
0,43002 37738 33316 34024 33317 34025 6 33518 8 9 33290 33430 31841
0,60737 34703 2 3 4 33279 6 33489 8 33275 33313 11 4469
1,52890 52891 33521 34787 33523 33549 6 52892 8 33289 33290 33526 32883
0,77642 36252 33283 33284 33285 35822 6 33518 8 33289 33422 33430 30322
0,51262 35100 2 3 4 33279 6 33336 8 33275 33313 11 3052
0,75663 33924 2 33265 4 33279 6 33280 8 33268 33313 33270 2453
0,71057 44854 33283 35795 33285 35796 6 71058 8 33431 33290 33461 25822
1,56333 36962 33283 36963 33285 36964 6 36965 8 33431 33290 33291 2660
1,60734 34629 2 3 4 33438 6 42642 8 33309 33439 11 33065
0,57072 57073 33283 33265 33285 34706 6 33708 8 33268 33290 33270 17935
0,42854 33698 2 3 4 33307 6 33336 8 33275 33269 11 18602
1,75315 36384 2 33730 4 36385 6 75316 8 33431 33313 33657 21356
0,42868 37201 2 3 4 33307 6 33336 8 33275 33313 11 27664
1,69061 36335 2 33265 4 33279 6 33280 8 33268 33313 33270 9771
1,49614 42144 2 33730 4 34200 6 40783 8 33289 33313 33657 19748
1,44895 34405 2 33265 4 33307 6 33280 8 33268 33296 33270 11282
1,53054 39895 33316 33385 33317 33386 6 38320 8 33289 33320 33657 15010
1,64473 36384 2 33730 4 34200 6 64474 8 33431 33455 33657 21283
1,66211 34260 2 3 4 33438 6 34246 8 33368 33313 33403 20069
1,60784 42267 33299 33395 33301 42268 6 60785 8 33431 33290 33863 9162
1,43164 42812 2 3 4 33266 6 36028 8 33289 33269 36029 11308
1,64960 33767 2 33768 4 33769 6 33770 8 33289 33290 33347 23348
0,59165 46245 33299 33866 33301 33866 6 33518 8 33289 33290 33430 9149
1,43409 36672 33316 33385 33317 33386 6 38320 8 33289 33290 33657 14429
1,59216 35100 2 3 4 33279 6 33336 8 33275 33313 11 9733
1,68701 37470 33299 33790 33301 34891 6 34557 8 33431 33290 33430 29924
1,37565 37566 2 3 4 33266 6 35037 8 9 33269 11 8926
0,37952 37953 33426 33675 33428 35374 6 33518 8 9 33290 33430 25893
1,40384 40385 33283 33284 33285 39060 6 34557 8 33431 33290 33430 7827
0,47281 34643 2 33265 4 34644 6 36365 8 33268 33439 33270 13469
1,68626 38229 33521 34861 33523 34862 6 68627 8 33326 33290 33526 3147
1,34249 34250 2 33730 4 34251 6 33518 8 9 33290 33430 27819
0,72477 35703 2 33265 4 33279 6 33280 8 33268 33296 33270 17775
1,33900 33901 2 33730 4 33902 6 33903 8 33431 33904 33905 28027
0,67565 33727 2 33265 4 33279 6 33280 8 33268 33269 33270 24137
1,74125 35564 2 33265 4 33279 6 33280 8 33268 33313 33270 7714
0,61642 34606 2 33265 4 33279 6 33280 8 33268 33313 33270 14483
1,63839 63840 33283 33323 33285 33497 6 63841 8 9 33290 34780 3033
1,41486 33394 33299 33395 33301 33396 6 41487 8 9 33290 34539 22867
0,43873 34479 33316 34024 33317 34480 6 33518 8 33289 33290 33430 485
0,43697 35858 2 33365 4 33366 6 34748 8 33368 33369 33370 9378
0,51586 51587 33426 33927 33428 39171 6 51588 8 9 33290 39173 26092
1,46925 46926 2 33730 4 33902 6 46927 8 33345 33904 33430 11008
1,41998 41999 2 33265 4 33438 6 33280 8 33268 33313 33270 20817
1,68054 37594 33347 34597 33502 34597 6 68055 8 33289 33290 33347 2418
0,66824 36023 2 3 4 33438 6 33336 8 33275 33313 11 12690
0,74852 34631 2 3 4 33273 6 33336 8 33275 33269 11 9100
0,75015 37449 2 33265 4 33279 6 33280 8 33268 33313 33270 14506
1,46325 35100 2 33265 4 33279 6 33280 8 33268 33313 33270 9733
0,44362 34285 2 3 4 33307 6 33336 8 33275 33276 11 7438
0,64307 34639 33416 33689 33418 33615 6 33270 8 33268 33617 33270 8593
0,76749 35076 2 33265 4 33307 6 33280 8 33268 33269 33270 10019
0,70562 33816 2 3 4 33438 6 33336 8 33275 33313 11 23135
1,68270 37417 33283 33284 33285 36490 6 68271 8 33345 33290 33430 19538
1,60011 33533 2 3 4 33438 6 33336 8 33309 33439 11 9018
1,70906 33401 33316 33385 33317 33386 6 38320 8 33289 33290 33657 14145
0,70103 34467 2 3 4 33307 6 33489 8 33275 33313 11 15253
1,49254 34108 33357 33458 33359 33517 6 33518 8 33289 33290 33430 30607
0,67998 34038 2 3 4 33279 6 33336 8 33275 33296 11 8149
0,64878 40436 33521 33265 33523 35207 6 33708 8 33268 33290 33270 2856
1,37098 34782 2 3 4 33279 6 33336 8 33275 33313 11 7696
0,62826 45821 33347 35017 33502 35018 6 62827 8 33289 33290 33347 27922
0,34908 34909 33283 33284 33285 34910 6 34911 34912 9 34913 33461 11494
1,57911 57912 33299 33601 33301 33602 6 57913 8 33326 33290 33430 29278
1,64440 35697 33283 33447 33285 33798 6 33518 8 9 33290 33430 29893
1,54158 34460 2 33265 4 33307 6 39773 8 33268 33269 33270 9805
1,69078 46365 33299 33395 33301 37667 6 69079 8 33431 33369 33657 16759
0,62917 33696 2 3 4 33279 6 33336 8 33275 33455 11 2481
0,61574 43056 2 33265 4 33294 6 61575 8 33268 33296 33270 21553
1,58224 55308 33416 33689 33418 37118 6 55309 8 33431 33290 33604 8649
1,49738 35593 2 3 4 33438 6 34390 8 33309 33276 11 20741
1,66067 66068 33416 33529 33418 39309 6 66069 8 33289 33290 33423 29979
0,39747 35304 2 3 4 33273 6 33489 8 33275 33296 11 32059
1,75128 49609 2 3 4 34644 6 75129 8 9 33439 11 9822
0,67966 37795 2 3 4 33568 6 33569 8 33275 33570 11 14946
0,68923 33508 2 3 4 33279 6 33336 8 33275 33296 11 21657
0,69184 34053 2 33365 4 33366 6 34077 8 33368 33369 33370 7537
1,76960 33401 33316 33385 33317 33386 6 76961 8 33289 33290 33657 16039
1,54829 33850 2 3 4 33279 6 33336 8 33275 33296 11 11268
0,45488 36737 2 3 4 33307 6 33336 8 33275 33269 11 9590
0,52931 34865 2 3 4 33307 6 34067 8 33275 10 11 2207
1,47747 37349 2 33365 4 33366 6 37350 8 33309 33408 33370 7350
0,39595 37125 2 33265 4 33294 6 33735 8 33268 33296 33270 10008
0,57386 33671 2 33265 4 33438 6 33280 8 33268 33313 33270 14526
1,73374 33987 33283 33447 33285 33798 6 33988 8 9 33290 33430 31821
0,71884 33543 33521 33544 33523 33545 6 42455 8 33268 33290 33270 15505
1,69073 36254 34046 34047 34048 34047 6 46238 8 33289 33290 34046 5034
1,69291 60238 33339 33895 33341 35027 6 34952 33344 33289 33346 33712 4998
0,60227 35156 2 3 4 33307 6 34727 8 33309 33296 11 30631
1,74155 49455 33521 34787 33523 33549 6 45986 8 33289 33290 33526 8893
1,49558 37872 33316 33385 33317 33386 6 38320 8 33289 34999 33657 14985
0,50161 37320 2 33265 4 33375 6 37321 8 33268 33296 33270 9906
1,59825 34396 33299 34397 33301 34398 6 59826 8 9 33290 33430 26165
1,42953 42954 33339 33895 33341 35027 6 33862 8 9 33346 33863 29019
1,73998 38155 2 3 4 33438 6 34390 8 33309 10 11 19704
0,55901 34502 2 33265 4 33279 6 33280 8 33268 33296 33270 4851
0,38523 34407 33283 33323 33285 34408 6 35988 8 9 33422 33430 16986
0,39357 33892 2 3 4 33307 6 33336 8 33275 33455 11 3626
0,70589 33682 2 33265 4 33279 6 33280 8 33268 33269 33270 17298
0,45684 36183 33283 33584 33285 33568 6 33585 8 33270 33586 33587 6286
1,62961 36453 2 34181 4 34182 6 33691 8 33431 33290 33430 28834
1,42563 38127 33316 33385 33317 34826 6 42564 8 33431 33320 33833 14343
1,75821 58875 33283 34411 33285 34412 6 75822 8 33289 33290 33362 25212
1,62097 46103 33299 33866 33301 33866 6 33478 8 33431 33290 33430 24749
1,39691 37352 2 3 4 33438 6 34390 8 33309 33313 11 19838
1,68136 36343 33283 33323 33285 33775 6 42384 8 33289 33290 34780 32339
0,43734 43735 33283 33447 33285 34535 6 43736 8 33431 33290 34553 21274
0,74007 35522 2 33265 4 33467 6 35523 8 33268 33313 33270 22846
1,67341 42927 33283 34411 33285 34412 6 42928 36228 33289 33290 33291 25202
1,54077 42252 33283 33447 33285 37709 6 40673 8 9 33290 33863 21462
1,65690 48312 33416 33689 33418 33828 6 35402 8 33431 33422 33430 19465
1,45412 36974 33426 33621 33428 33621 6 33518 8 33289 33290 33430 28443
1,49188 49189 33299 33866 33301 33866 6 35375 8 9 33290 33450 24775
0,77177 52312 2 3 4 33568 6 33569 8 33275 33570 11 19809
1,47523 38001 33299 33601 33301 33812 6 33518 8 33289 33290 33430 13365
0,49821 36810 2 3 4 33279 6 33336 8 33275 33269 11 25033
1,47602 34786 33521 34787 33523 33549 6 35231 8 33309 33290 33526 3161
1,49738 35593 2 3 4 33438 6 34390 8 33309 33276 11 21240
1,54548 36572 2 3 4 33375 6 54549 8 33326 33296 11 20106
0,62818 34455 2 33265 4 33266 6 33559 8 33268 33269 33270 24822
0,41757 34887 2 33265 4 33307 6 33280 8 33268 33455 33270 26929
0,41921 33353 2 33265 4 33266 6 33609 8 33268 33269 33270 8667
0,44240 34405 2 33265 4 33273 6 33280 8 33268 33296 33270 7247
0,55170 39666 2 33365 4 33966 6 34004 34005 33368 33408 33370 15102
1,62754 35119 2 33730 4 34200 6 35120 8 9 33269 33657 28647
1,50560 39867 33299 33601 33301 34793 6 33691 8 33431 33290 33430 23725
0,43581 35352 2 33265 4 33307 6 33280 8 33268 10 33270 9680
1,46334 35448 33316 33385 33317 35410 6 46335 8 9 33290 33863 14783
1,68805 34672 33316 34256 33317 34673 6 36497 8 33368 33408 33370 7584
1,49255 38741 33283 33447 33285 33448 6 33518 8 33431 33290 33430 12528
1,75228 38001 33299 33601 33301 33812 6 33518 8 33289 33290 33430 17739
0,40754 40631 2 33265 4 33307 6 40755 8 33268 33330 33270 31026
1,49786 34038 2 33265 4 33279 6 33280 8 33268 33296 33270 11268
0,54323 54324 34046 34047 34048 34047 6 38807 8 33289 33290 34046 19074
0,46551 33801 2 3 4 33307 6 33336 8 33275 33269 11 11372
0,72928 61223 2 33768 4 33769 6 72929 8 9 33290 33347 8103
0,64195 33970 2 33265 4 33307 6 33280 8 33268 33296 33270 19368
1,51459 39957 33316 33385 33317 39584 6 33708 8 33268 33290 33270 10373
1,66512 35395 2 33730 4 36385 6 51735 8 33431 33904 33863 20334
0,69914 64548 33347 34597 33502 34597 6 69915 8 33431 33290 33347 9138
0,57895 39338 2 33265 4 33279 6 33280 8 33268 33296 33270 3516
0,48085 44164 33283 34490 33285 34491 6 48086 8 33270 34493 33587 10857
1,52812 47736 33416 33529 33418 35612 6 52813 8 9 34913 33930 8667
0,71798 36707 2 33265 4 33294 6 46658 8 33268 33296 33270 32331
0,38951 34836 2 33365 4 33366 6 34054 8 33368 33369 33370 24820
1,64807 43315 33283 33323 33285 33775 6 64808 8 33431 33290 33291 32360
0,37292 34170 33416 33689 33418 33615 6 33270 8 33268 33617 33270 7713
0,77544 36707 2 33265 4 33294 6 33735 8 33268 33296 33270 17215
1,58269 33767 2 33768 4 33769 6 33770 8 33289 33290 33347 23337
1,69078 46365 33299 33395 33301 37667 6 69079 8 33431 33369 33657 15241
0,75922 42664 2 3 4 33273 6 52935 8 33309 10 11 24870
1,38753 33335 2 3 4 33307 6 33336 8 33275 33313 11 9733
1,38645 38155 2 33730 4 34200 6 34201 8 9 10 33657 19800
0,61403 34737 2 33265 4 33273 6 33280 8 33268 33313 33270 12639
1,51081 45138 33357 33458 33359 33517 6 37578 8 33289 33290 33430 9320
1,66477 36504 33416 33689 33418 33993 6 51436 8 33326 33290 33604 9320
0,61197 33825 2 3 4 33273 6 33489 8 33275 33313 11 5976
0,76022 33825 2 33265 4 33273 6 33280 8 33268 33313 33270 28687
1,46364 46365 33299 33395 33301 37667 6 46366 8 9 33290 33657 12498
0,44667 34692 2 33265 4 33266 6 37476 8 33268 33269 33270 30666
1,55056 55057 33283 33265 33285 35551 6 33708 8 33268 33290 33270 27263
1,49233 34559 33299 33395 33301 33396 6 34560 8 9 33290 33430 22771
1,72002 38423 33299 33395 33301 37667 6 72003 8 33289 33408 33657 19658
1,45242 41523 33283 33447 33285 39452 6 33518 8 9 33290 33430 12541
1,35394 35395 2 33730 4 33731 6 33518 8 33289 33290 33430 19961
0,49916 34051 2 33265 4 33279 6 33280 8 33268 33296 33270 28588
1,62360 38077 33299 33395 33301 37490 6 33862 8 9 33290 33863 23113
1,46149 33655 33316 33385 33317 33386 6 38320 8 33289 33320 33657 15031
0,39323 34128 2 33265 4 33307 6 33280 8 33268 33296 33270 15432
