decision,access_string
0,55445 49517 33283 33975 33285 38398 6 55446 8 33431 33976 33657 20900
1,45996 39320 33283 33284 33285 35822 6 33518 8 9 33422 33430 19146
0,64661 37467 2 3 4 33294 6 45383 8 33326 33296 11 17521
0,71110 37467 2 3 4 38594 6 71111 8 33326 33290 11 25302
0,55343 35169 2 33265 4 33453 6 36932 8 33268 33455 33270 15742
1,55517 55518 2 34012 4 33568 6 36431 8 9 33313 33526 4356
0,54979 33535 33283 33284 33285 33536 6 54980 8 33431 33290 33291 17423
0,41785 36489 33283 33284 33285 36490 6 33518 8 33289 33290 33430 14839
0,52344 52345 33316 34024 33317 38575 6 36199 8 33289 33290 33430 13342
1,34744 33463 2 3 4 33438 6 34745 8 33289 33313 33403 22057
0,52158 34385 2 33265 4 33453 6 45054 8 33268 33455 33270 29517
1,58786 38342 33347 35017 33502 35018 6 58787 8 33431 33290 33604 23291
0,55343 35169 2 33265 4 33453 6 36932 8 33268 33455 33270 19792
0,59669 36695 33299 33790 33301 36696 6 36199 8 33289 33290 33430 5043
1,49661 35169 2 33265 4 33453 6 36932 8 33268 33455 33270 9753
1,57343 36646 33416 33529 33418 33530 6 33691 8 33289 33290 33430 17933
1,66393 50456 33316 33385 33317 33318 6 66394 8 33431 33320 33657 14791
1,47740 47741 33316 34024 33317 34480 6 37471 8 33326 33290 33604 9086
1,41863 41864 33316 33265 33317 33318 6 33708 8 33268 33320 33270 14876
1,76198 44034 33283 33284 33285 36490 6 34557 8 9 33290 33430 19536
1,52717 36399 2 3 4 33266 6 7 8 9 33269 11 33075
1,37932 37933 33316 34256 33317 35625 6 33518 8 9 33388 33430 11805
1,69189 37666 33299 33395 33301 37667 6 46748 8 33289 33290 33657 28964
0,54638 37467 2 3 4 33438 6 54639 8 33289 33296 33712 12904
1,69801 35593 2 3 4 33438 6 35594 8 33275 33276 11 19718
0,48295 48296 33283 33284 33285 36490 6 46907 8 33289 33290 33450 22989
0,40361 40362 33416 33689 33418 33828 6 40363 8 9 33422 33430 33028
1,57837 39571 33283 33284 33285 36661 6 36850 36662 33431 33290 33461 7827
0,50412 50413 2 33265 4 33453 6 50414 8 33268 33455 33270 15769
1,45795 42720 33316 33385 33317 42721 6 33862 8 33289 33290 33863 17741
0,71936 45201 33416 33265 33418 33828 6 33430 8 33268 33422 33270 7695
0,48853 34606 2 3 4 33279 6 44741 8 33275 33313 11 18483
0,68925 34596 33416 34542 33418 34597 6 36560 33421 33431 33422 33347 7074
0,47740 47741 33316 34024 33317 34480 6 37471 8 33326 33290 33604 19444
0,45184 37389 33416 33689 33418 33828 6 45185 8 33431 33422 34569 31457
0,59841 36559 33283 33284 33285 36490 6 40887 8 9 33290 33347 13997
1,77860 48986 33283 33284 33285 33536 6 77861 8 9 33290 33291 32943
0,70908 37745 33416 33689 33418 33828 6 38100 33421 33289 33422 33430 14628
1,47061 46496 33316 33385 33317 39584 6 47062 8 9 33290 33863 17178
1,45242 41523 33283 33447 33285 39452 6 33518 8 9 33290 33430 12518
1,65503 55518 2 3 4 33438 6 42884 8 33289 33313 33526 4356
0,41296 33463 2 3 4 33438 6 35236 8 33309 33313 33403 30923
0,51296 36105 33316 34256 33317 35491 6 51297 8 9 33388 33968 23306
0,72911 55518 2 3 4 33438 6 42884 8 33289 33313 33526 21380
0,69388 36475 33283 33284 33285 35822 6 33518 8 9 33422 33430 21097
0,38099 36392 33416 33689 33418 33828 6 38100 33421 33431 33422 33430 3171
1,37466 37467 2 3 4 34917 6 37468 8 33431 33296 11 9795
0,55343 35169 2 33265 4 33453 6 36932 8 33268 33455 33270 8899
0,69687 37075 33416 33689 33418 33828 6 33518 8 33431 33422 33430 21240
0,73116 38133 33416 34207 33418 33366 6 39637 8 33289 34210 33370 25211
1,62051 38342 33347 35017 33502 35018 6 62052 8 33289 33290 33347 23313
0,39164 33827 33416 33689 33418 33828 6 39165 33421 33326 33422 33430 4417
1,55740 44235 33283 33284 33285 33286 6 55741 33288 33431 33290 33291 26841
0,55343 35169 2 33265 4 33453 6 36932 8 33268 33455 33270 22329
1,58786 38342 33347 35017 33502 35018 6 58787 8 33431 33290 33604 19574
1,46997 41441 33299 33866 33301 33866 6 45466 8 33326 33290 33430 23874
1,47085 33535 33283 33284 33285 34910 6 47086 8 9 34913 35276 8280
1,57828 33412 2 33365 4 33406 6 33413 8 33309 33408 33370 19517
0,72911 55518 2 3 4 33438 6 42884 8 33289 33313 33526 4493
1,48908 35892 33316 34024 33317 34556 6 33518 8 9 33290 33430 11727
1,71110 37467 2 3 4 38594 6 71111 8 33326 33290 11 20119
0,66891 37988 33521 33544 33523 33545 6 34226 8 33268 33290 33270 11727
1,59867 37695 2 33365 4 36903 6 43588 8 33368 33408 33370 8557
1,41251 41252 33283 33284 33285 33536 6 34445 33538 33289 33290 33291 32944
0,55740 44235 33283 33284 33285 33286 6 55741 33288 33431 33290 33291 27598
1,75342 43935 33416 33689 33418 33690 6 75343 8 9 33290 33450 18951
1,63634 37748 33283 35227 33285 35228 6 54002 8 33431 33290 34539 6882
1,55740 44235 33283 33284 33285 33286 6 55741 33288 33431 33290 33291 33206
0,65503 55518 2 3 4 33438 6 42884 8 33289 33313 33526 26781
1,44188 33926 33426 33927 33428 36556 6 36557 8 33289 33844 33930 25792
0,37416 37417 33283 33284 33285 33536 6 37418 33538 33345 33290 34577 19087
0,33462 33463 2 3 4 33438 6 33464 8 33309 33313 33403 30638
0,34994 34995 33299 33601 33301 34793 6 33518 8 9 33290 33430 24188
0,63275 36646 33416 33529 33418 33573 6 33518 8 33289 33290 33430 9487
0,76161 35291 2 33265 4 33279 6 33280 8 33268 33296 33270 15915
0,46535 46536 33283 33284 33285 33286 6 33518 8 33289 33290 33430 22653
0,74283 35821 33283 33284 33285 35822 6 41299 8 33326 33422 33430 28847
0,75226 40488 33426 33621 33428 33621 6 33691 8 33289 33290 33430 18698
1,41887 38534 2 33365 4 34063 6 41888 8 33326 33904 33370 2301
1,70608 47741 33316 34024 33317 38575 6 70609 8 33345 33290 33430 2228
0,78129 39119 33316 33265 33317 33318 6 33270 8 33268 34999 33270 29126
1,62586 38342 2 33768 4 33769 6 62587 8 33326 33290 33347 23345
0,40768 33508 2 33265 4 33279 6 33280 8 33268 33296 33270 10895
1,53558 50844 33416 33476 33418 36487 6 33691 8 33289 33290 33430 18951
0,58786 38342 33347 35017 33502 35018 6 58787 8 33431 33290 33604 16009
1,47791 40087 2 3 4 33375 6 7 8 9 33296 11 33075
0,72885 48974 33283 33284 33285 36490 6 72886 8 9 33290 600 24331
1,63087 38417 33283 33284 33285 33286 6 60335 33288 33289 33290 33291 3033
0,45212 38192 2 33365 4 36903 6 43588 8 33309 33408 33370 16579
1,41064 41065 33283 33323 33285 40011 6 41027 34005 33431 33290 33291 33262
0,51388 33981 2 3 4 33273 6 33336 8 33275 33296 11 26363
0,48311 48312 33416 33689 33418 33828 6 48313 8 9 33422 33430 3842
0,37241 33335 2 33265 4 33307 6 33280 8 33268 33313 33270 19571
1,59373 39320 33283 33284 33285 35822 6 33518 8 33289 33422 33430 19227
0,64188 36456 2 3 4 33279 6 33336 8 33275 33276 11 9553
1,55329 49633 33283 33284 33285 33286 6 33287 8 33289 33290 33291 3298
0,51091 38342 33347 35017 33502 35018 6 51092 8 33431 33290 33347 23021
1,76686 36672 33316 33385 33317 33318 6 38434 8 33289 33290 33657 15967
1,48690 44392 33283 33284 33285 33536 6 48691 33538 33431 33290 35276 25144
0,47580 47581 33283 33284 33285 35822 6 47582 8 33289 33422 33430 13435
0,67009 44392 33283 33284 33285 34910 6 45180 34912 33431 34913 34780 21595
0,64242 33827 33416 33689 33418 33828 6 45466 33421 33326 33422 33430 24113
0,45200 45201 33416 33689 33418 33828 6 45202 8 9 33422 33430 12629
1,63638 44584 33299 33395 33301 37490 6 63639 8 33326 33290 33430 23068
0,69672 40766 33283 33284 33285 36490 6 33603 8 33431 33290 33604 7694
1,57276 42800 33416 33689 33418 33828 6 35402 8 9 33422 34569 9079
0,63370 63371 33316 34256 33317 50461 6 63372 8 9 33290 33423 25417
0,38164 33827 33416 33689 33418 33828 6 38165 33421 33345 33422 33604 26526
1,70463 55416 33283 40171 33285 34131 6 36495 8 33289 33290 33291 32851
0,61119 36105 33316 34256 33317 35491 6 36106 8 9 33388 33968 19245
1,58550 33463 2 3 4 35285 6 33672 8 9 33313 33403 22065
1,36179 36180 33283 33284 33285 33286 6 36181 8 33289 33290 33291 6862
1,39388 39389 33283 33323 33285 33775 6 36521 8 9 33290 33291 26984
0,69687 37075 33416 33689 33418 33828 6 33518 8 33431 33422 33430 10693
0,44177 44178 33426 35335 33428 35454 6 36199 8 33289 33844 33430 26116
0,68852 33816 2 3 4 33438 6 33336 8 33275 33313 11 2675
1,47253 36252 33283 33284 33285 35822 6 33518 8 33289 33422 33430 19148
0,78093 40362 33416 33689 33418 33828 6 40363 8 9 33422 33430 3226
1,69519 48296 33283 33284 33285 36490 6 33518 8 33289 33290 33430 19516
1,52353 36222 33283 33284 33285 33536 6 52354 8 33289 33290 34780 19238
0,39636 37248 33416 34207 33418 33366 6 39637 8 33289 34210 33370 8868
0,68465 35326 2 33265 4 33438 6 33280 8 33268 33269 33270 11366
0,65636 33693 2 3 4 33438 6 33694 8 33309 33313 11 16745
1,43089 35024 33521 33544 33523 33545 6 43090 8 33268 33290 33270 6363
1,48511 37417 33283 33284 33285 35822 6 48512 8 33345 33422 33430 8204
1,56517 36646 33416 33529 33418 33573 6 33518 8 9 33290 33430 17844
0,56939 46245 33299 33866 33301 33866 6 36199 8 33289 33290 33430 6272
0,47031 47032 33283 33975 33285 34171 6 47033 8 33431 33976 33461 18661
1,76198 44034 33283 33284 33285 36490 6 34557 8 9 33290 33430 7545
0,62786 36006 33426 33927 33428 36556 6 48670 8 33309 33844 33930 31642
1,36645 36646 33416 33529 33418 33573 6 33518 8 9 33290 33430 9320
1,49738 35593 2 3 4 33438 6 34390 8 33309 33276 11 28926
1,41114 41115 33416 33689 33418 33828 6 41116 33421 33431 33422 33430 19465
1,62051 38342 33347 35017 33502 35018 6 62052 8 33289 33290 33347 23295
0,48149 37725 33416 33689 33418 33615 6 33270 8 33268 33617 33270 28053
1,71110 37467 2 3 4 38594 6 71111 8 33326 33290 11 20109
0,64188 36456 2 3 4 33279 6 33336 8 33275 33276 11 5993
1,75349 47925 2 33265 4 34517 6 47926 8 33268 33313 33270 11288
0,65503 55518 2 3 4 33438 6 42884 8 33289 33313 33526 14544
0,51467 36168 33416 33689 33418 33828 6 51468 8 33431 33422 33430 9147
0,46235 44392 33283 33284 33285 33536 6 46236 33538 33431 33290 33461 27188
0,65690 48312 33416 33689 33418 33828 6 35402 8 33431 33422 33430 7908
0,63284 38677 2 3 4 33307 6 33336 8 33275 33296 11 20299
0,69928 46536 33283 33284 33285 33286 6 69929 8 33289 33290 33833 30047
1,60774 38569 33426 33427 33428 36369 6 44279 8 33431 33844 33930 32298
1,74453 54274 2 33768 4 41139 6 71584 8 33431 33369 33347 9671
1,62586 38342 2 33768 4 33769 6 62587 8 33326 33290 33347 23326
1,69928 46536 33283 33284 33285 33286 6 69929 8 33289 33290 33833 8251
0,73469 34298 2 3 4 33279 6 38179 8 33275 33313 11 17303
1,64752 34920 2 3 4 33307 6 33489 8 33275 33313 11 11315
1,54872 34133 33416 33689 33418 36355 6 36199 8 33289 33290 33430 9343
0,48374 33892 2 3 4 33307 6 44741 8 33309 33455 11 31406
0,39560 33353 2 33265 4 33266 6 33609 8 33268 33269 33270 20762
1,73116 38133 33416 34207 33418 33366 6 39637 8 33289 34210 33370 29886
0,67185 39320 33283 33284 33285 35822 6 33518 8 9 33422 33430 32250
1,71583 54274 33347 67188 33502 67188 6 71584 8 33431 33408 33347 5375
0,71110 37467 2 3 4 38594 6 71111 8 33326 33290 11 26043
1,51091 38342 33347 35017 33502 35018 6 51092 8 33431 33290 33347 26572
1,44033 44034 33283 33284 33285 36490 6 33518 8 9 33290 33430 19515
0,73029 38342 33347 35017 33502 35018 6 73030 8 33326 33290 33347 14266
0,67741 53213 33316 34024 33317 37057 6 33518 8 9 33388 33430 20238
1,62051 38342 33347 35017 33502 35018 6 62052 8 33289 33290 33347 23339
1,71087 36646 33416 33529 33418 33573 6 33518 8 33289 33290 33430 17787
0,64748 33463 2 3 4 33438 6 37188 8 33289 33313 33403 3668
0,72243 40362 33416 33689 33418 33828 6 72244 8 9 33422 33430 22684
0,54214 35169 2 33265 4 33453 6 36932 8 33268 33455 33270 27228
0,71013 34682 2 33265 4 33307 6 33280 8 33268 33296 33270 17741
1,65041 33535 33283 33284 33285 33536 6 36521 33538 33289 33290 33291 7101
0,62227 36105 33316 34256 33317 35491 6 42891 8 9 33388 33968 7501
1,61119 36105 33316 34256 33317 35491 6 36106 8 9 33388 33968 7767
1,33534 33535 33283 33284 33285 33536 6 33537 33538 9 33290 33291 6217
0,63636 34457 2 33265 4 33553 6 33714 8 33268 33296 33270 7405
1,69577 35401 33416 33689 33418 33828 6 69578 8 33431 33422 33430 10499
0,68955 46390 33416 33689 33418 33828 6 33518 8 33431 33422 33430 28435
1,70514 41181 33299 33300 33301 33302 6 70515 8 33431 33290 34851 12567
1,48697 48698 33283 33284 33285 36661 6 47473 8 33431 33290 33461 3610
1,41251 41252 33283 33284 33285 33536 6 34445 33538 33289 33290 33291 10389
0,49388 37075 33416 33689 33418 33828 6 49389 33421 9 33422 33430 8398
0,52692 51969 33416 33689 33418 33828 6 52693 8 33431 33422 33430 23355
0,43671 39320 33283 33284 33285 35822 6 33518 8 33289 33422 33430 12172
1,51091 38342 33347 35017 33502 35018 6 51092 8 33431 33290 33347 23322
1,62586 38342 2 33768 4 33769 6 62587 8 33326 33290 33347 23314
0,66460 45674 33283 33284 33285 33286 6 53203 8 33289 33290 33739 23847
1,52112 35161 2 33365 4 33406 6 36473 8 33289 33408 33370 28964
1,33841 33842 33283 33323 33285 33775 6 33843 8 33431 33844 33604 26984
0,39650 39651 33521 34787 33523 33549 6 39652 8 9 33290 33526 14451
1,51091 38342 33347 35017 33502 35018 6 51092 8 33431 33290 33347 23353
0,35820 35821 33283 33284 33285 35822 6 34557 8 33431 33422 33430 10998
0,68534 68535 33283 33284 33285 36490 6 33622 8 9 33290 33604 29913
0,50579 35156 2 3 4 33307 6 33308 8 33309 33296 11 27741
0,66500 35821 33283 33284 33285 35822 6 34557 8 33431 33422 33430 14943
0,52733 52734 2 33730 4 33731 6 33518 8 33289 33290 33430 16183
1,44234 44235 33283 33284 33285 33286 6 44236 33288 33431 33290 33291 33206
0,41251 41252 33283 33284 33285 33536 6 34445 33538 33289 33290 33291 21752
1,41471 38417 33283 33284 33285 33286 6 41472 33288 33431 33290 33291 6992
1,55580 34798 33299 34471 33301 34752 6 36199 8 33289 33290 33430 8487
1,54446 37725 33416 33689 33418 33615 6 54447 8 33268 33617 33270 3004
1,40384 40385 33283 33284 33285 39060 6 34557 8 33431 33290 33430 19507
0,58838 35451 2 33365 4 33366 6 35042 8 33368 33408 33370 18681
1,41471 38417 33283 33284 33285 33286 6 41472 33288 33431 33290 33291 6717
1,56767 35395 2 33730 4 33731 6 56768 8 9 33290 33430 19560
1,53392 37666 33299 33395 33301 37667 6 53393 8 33289 33290 33657 29174
0,36104 36105 33316 34256 33317 35491 6 36106 8 9 33388 33968 29713
0,40050 36105 33316 34256 33317 35491 6 36106 8 9 33388 33968 27320
1,52547 44392 33283 33284 33285 48317 6 52548 34912 33431 34913 11 3200
1,46014 37666 33299 33395 33301 37667 6 46015 8 33289 33290 33657 23239
1,51091 38342 33347 35017 33502 35018 6 51092 8 33431 33290 33347 19596
0,71498 40362 33416 33689 33418 33828 6 33518 33421 9 33422 33430 13765
1,75727 36580 2 33730 4 33902 6 75728 8 33431 33904 33430 27802
1,71269 37279 33299 33300 33301 33302 6 34850 8 33431 33290 34851 24311
0,58068 40362 33416 33689 33418 33828 6 58069 33421 9 33422 33430 18225
1,43023 43024 33416 33689 33418 33828 6 36506 8 33431 33422 34569 7356
1,73053 36646 33416 33529 33418 33573 6 33518 8 33289 33290 33430 19378
1,71087 36646 33416 33529 33418 33573 6 33518 8 33289 33290 33430 17943
1,34744 33463 2 3 4 33438 6 34745 8 33289 33313 33403 20121
1,41522 41523 33283 33447 33285 39452 6 33518 8 33431 33290 33430 22540
0,69687 37075 33416 33689 33418 33828 6 33518 8 33431 33422 33430 31490
1,45601 45602 33283 33284 33285 36490 6 33518 8 33289 33290 33430 19549
1,67854 44034 33283 33284 33285 36490 6 33518 8 9 33290 33430 19508
1,60781 36252 33283 33284 33285 35822 6 33518 8 9 33422 33430 8204
0,36363 33970 2 33265 4 33307 6 33280 8 33268 33296 33270 27525
0,57965 40865 2 3 4 33568 6 33569 8 33275 33570 11 29126
1,48935 40385 33283 33284 33285 36490 6 34557 8 9 33290 33430 7547
0,74543 37745 33416 33689 33418 33828 6 74544 33421 33431 33422 33430 28511
0,38123 33543 33521 33544 33523 33545 6 37964 8 33268 33290 33270 9115
0,61317 37417 33283 33284 33285 33286 6 61318 33288 33326 33290 34577 10161
1,57484 57485 33283 33284 33285 35822 6 33518 8 33289 33422 33430 19123
0,42516 42517 33283 33284 33285 35822 6 42518 8 33289 33422 600 22908
1,44550 44551 33283 33284 33285 44552 6 33478 33538 33431 33290 33430 29769
1,70965 40095 33283 33284 33285 48317 6 44279 34912 33289 33290 33930 19184
1,52223 47741 33316 34024 33317 34480 6 52224 8 33326 33290 33430 12208
1,44710 33437 2 3 4 33438 6 33336 8 33275 33439 11 11291
1,58786 38342 33347 35017 33502 35018 6 58787 8 33431 33290 33604 23343
0,48935 40385 33283 33284 33285 36490 6 34557 8 9 33290 33430 10753
0,35015 35016 33347 35017 33502 35018 6 35019 8 9 33290 33347 17249
1,67315 36326 2 33265 4 33438 6 33270 8 33268 33313 33270 6167
0,77522 36059 33283 34490 33285 34491 6 77523 8 33270 34493 33587 31459
1,60144 44588 33521 35659 33523 35159 6 60145 8 33326 33290 33526 4014
1,62466 44034 33283 33284 33285 36490 6 33691 8 33289 33290 33430 19541
1,58786 38342 33347 35017 33502 35018 6 58787 8 33431 33290 33604 23333
0,72644 34072 2 3 4 33307 6 33336 8 33275 33269 11 32843
0,72723 46390 33416 33689 33418 33828 6 72724 8 33326 33422 33430 2461
0,39480 39481 33283 33284 33285 33286 6 39482 33288 33326 33290 33291 23989
1,52247 36672 33316 33385 33317 33386 6 38320 8 33289 33290 33657 15023
0,55582 52849 33316 33385 33317 36239 6 55583 8 33326 33290 38385 18490
1,61805 43024 33416 33689 33418 33828 6 53924 8 33431 33422 34569 19465
1,45205 42144 2 33730 4 34200 6 40783 8 33289 33313 33657 19560
1,48511 37417 33283 33284 33285 35822 6 48512 8 33345 33422 33430 19117
1,47085 33535 33283 33284 33285 34910 6 47086 8 9 34913 35276 2921
0,36179 36180 33283 33284 33285 33286 6 36181 8 33289 33290 33291 2555
0,69517 34428 2 33365 4 33406 6 33407 8 33368 33369 33370 21435
1,76889 36222 33283 33284 33285 33536 6 76890 8 9 33290 34780 8204
0,58786 38342 33347 35017 33502 35018 6 58787 8 33431 33290 33604 6506
1,42428 42429 33283 33284 33285 36490 6 33691 8 33289 33290 33430 19541
1,44033 44034 33283 33284 33285 36490 6 33518 8 9 33290 33430 19523
0,63532 41523 33283 33447 33285 39452 6 33518 8 9 33290 33430 28563
0,75228 38001 33299 33601 33301 33812 6 33518 8 33289 33290 33430 13927
1,51168 51169 2 33730 4 34200 6 34201 8 9 33313 33657 19560
1,62385 42429 33283 33284 33285 36490 6 33518 8 33289 33290 33430 19516
0,66162 44235 33283 33284 33285 33286 6 66163 8 33431 33290 33291 19026
1,67001 36252 33283 33284 33285 35822 6 33518 8 33289 33422 33430 19235
0,41296 33463 2 3 4 33438 6 35236 8 33309 33313 33403 26472
0,36197 36198 33316 34024 33317 34025 6 36199 8 33289 33290 33430 30014
1,49388 37075 33416 33689 33418 33828 6 49389 33421 9 33422 33430 10521
1,48985 48986 33283 33284 33285 33536 6 48987 33538 33431 33290 33291 7433
1,39164 33827 33416 33689 33418 33828 6 39165 33421 33326 33422 33430 10519
1,75228 38001 33299 33601 33301 33812 6 33518 8 33289 33290 33430 13388
0,55640 36489 33283 33284 33285 36490 6 38793 8 33289 33290 33430 17895
0,63487 41489 33283 34411 33285 34483 6 36199 8 33289 33290 33430 25549
1,67854 44034 33283 33284 33285 36490 6 33518 8 9 33290 33430 19533
1,43674 36475 33283 33284 33285 35822 6 33518 8 33289 33422 33430 19117
0,50955 35032 2 3 4 33279 6 33336 8 33275 33269 11 31642
0,69968 39571 33283 33284 33285 36490 6 69969 8 33431 33290 600 23911
0,35502 35503 2 3 4 33438 6 33336 8 33275 33313 11 6363
0,53868 36326 2 33265 4 33438 6 33333 8 33268 33313 33270 3436
0,45418 33757 2 3 4 33279 6 33336 8 33275 33313 11 27167
1,66393 50456 33316 33385 33317 33318 6 66394 8 33431 33320 33657 14990
1,77945 77946 2 33730 4 33731 6 77947 8 9 33290 33604 8557
1,45242 41523 33283 33447 33285 39452 6 33518 8 9 33290 33430 12520
0,52975 47741 33316 34024 33317 34480 6 44503 8 33326 33290 33430 32824
1,65129 37467 2 3 4 33294 6 33672 8 9 33296 33403 20054
0,64862 35967 2 33265 4 34917 6 33270 8 33268 33296 33270 12117
0,48690 44392 33283 33284 33285 33536 6 48691 33538 33431 33290 35276 4290
0,69644 33463 2 3 4 33438 6 33464 8 33368 33313 33403 8401
0,36325 36326 2 33265 4 33438 6 33333 8 33268 33313 33270 7301
1,55824 37467 2 3 4 33568 6 54549 8 33326 33296 11 11290
1,56517 36646 33416 33529 33418 33573 6 33518 8 9 33290 33430 17933
1,43023 43024 33416 33689 33418 33828 6 36506 8 33431 33422 34569 10519
1,66202 38417 33283 33284 33285 33286 6 52942 33288 33431 33290 33461 25293
0,63693 34737 2 3 4 33307 6 33336 8 33275 33313 11 10998
1,56305 46390 33416 33689 33418 33828 6 34557 8 33431 33422 33430 10499
0,54900 37417 33283 33284 33285 34910 6 34936 8 33431 33290 33712 26166
1,48985 48986 33283 33284 33285 33536 6 48987 33538 33431 33290 33291 8311
1,65614 57485 33283 33284 33285 35822 6 35988 8 33289 33422 33430 19131
1,70514 41181 33299 33300 33301 33302 6 70515 8 33431 33290 34851 17538
1,44391 44392 33283 33284 33285 33536 6 44393 33538 33431 33904 33291 9746
0,41883 35686 2 3 4 33307 6 33336 8 33275 33313 11 15386
0,57953 37389 33416 33689 33418 33828 6 37471 33421 33326 33422 33423 26750
0,52121 46390 33416 33689 33418 33828 6 52122 8 33326 33422 33430 27501
0,65521 34502 2 3 4 33307 6 33336 8 33275 33296 11 16101
1,50828 50255 33283 33447 33285 40901 6 50829 8 9 33290 33595 10896
1,48690 44392 33283 33284 33285 33536 6 48691 33538 33431 33290 35276 9001
1,44930 33463 2 3 4 33438 6 33464 8 33368 33313 33403 11315
