decision,access_string
0,50521 34637 2 3 4 33541 6 33336 8 33275 33313 11 10442
0,48792 41439 33339 34566 33341 35926 6 33947 8 9 33290 33430 30441
0,51244 35506 2 3 4 33307 6 33336 8 33275 33313 11 32517
1,77311 38162 2 33730 4 34251 6 33518 8 9 33290 33430 10840
1,75374 66181 33299 33601 33301 34793 6 33947 8 9 33290 33430 23221
1,48437 48438 33283 33584 33285 35551 6 48439 48440 9 33290 33291 32516
0,37059 34349 2 3 4 33273 6 33489 8 33275 33313 11 33126
0,68206 37145 2 3 4 33568 6 33569 8 33275 33570 11 16499
0,77311 38162 2 33730 4 34251 6 33518 8 9 33290 33430 12104
1,62426 39582 2 33730 4 34251 6 33947 8 9 33290 33430 8477
0,66783 35084 33416 34207 33418 33366 6 43220 8 33289 34210 33930 25551
1,49780 49781 2 3 4 33312 6 34918 8 33431 33313 11 33066
0,48619 48620 2 33265 4 33312 6 35596 8 33268 33313 33270 25525
0,49780 49781 2 3 4 33312 6 34918 8 33431 33313 11 4503
0,56586 34225 33316 33265 33317 33318 6 35940 8 33268 33320 33270 15540
0,65793 61117 2 34181 4 34935 6 36214 8 9 33904 33423 27285
1,77578 34260 2 3 4 33438 6 34246 8 33289 33313 33403 20098
1,35351 35352 2 3 4 33307 6 34067 8 33275 10 11 11267
0,36873 36670 33426 33675 33428 35398 6 33947 8 9 33290 33430 28145
1,38170 38171 2 33730 4 34200 6 38172 8 33309 33296 33657 19698
1,39457 33950 2 3 4 33312 6 7 8 9 33313 11 11315
1,51782 36962 33283 36963 33285 36964 6 51783 8 33431 33290 33291 33121
1,45601 45602 33283 33284 33285 36490 6 33518 8 33289 33290 33430 19553
0,71554 37888 33299 34471 33301 34752 6 33947 8 9 33290 33430 19929
0,43382 34629 2 33265 4 33438 6 33280 8 33268 33439 33270 15286
1,39581 39582 2 33730 4 34251 6 33947 8 9 33290 33430 2068
0,52794 42097 2 33265 4 33307 6 33280 8 33268 33313 33270 5321
0,77521 46329 2 3 4 33485 6 7 8 9 33276 11 12494
0,44196 41439 33339 34566 33341 35926 6 33947 8 9 33290 33430 17126
1,70189 45661 33299 33601 33301 34793 6 33947 8 9 33290 33430 23761
1,47003 40385 33283 33284 33285 36490 6 33478 8 9 33290 33430 19553
0,58874 58875 33283 34411 33285 34412 6 58876 8 33431 33290 33291 30976
0,77266 49015 33283 34432 33285 34465 6 33947 8 9 33290 33430 20208
1,43726 38848 33316 34024 33317 37199 6 33947 8 9 33290 33430 11390
0,59836 42753 2 3 4 33438 6 33336 8 33309 33455 11 31634
0,43983 39314 33283 34411 33285 34483 6 41373 8 33326 33290 33430 23660
1,75421 36283 33426 33675 33428 35398 6 33947 8 9 33290 33430 8474
0,37301 37302 33426 33427 33428 33429 6 33947 8 9 33290 33430 10467
1,71896 39424 33316 34024 33317 38575 6 33691 8 33289 33290 33430 11933
1,70189 45661 33299 33601 33301 34793 6 33947 8 9 33290 33430 6686
1,61752 34893 2 3 4 33279 6 34727 8 33309 33313 11 10083
1,48076 35604 33316 34024 33317 35605 6 33518 8 33431 33388 33430 12459
0,55904 35339 2 33265 4 33375 6 55905 8 33268 33296 33270 28318
0,73967 35161 2 33365 4 33366 6 38874 8 33368 33408 33370 10202
0,36191 34419 2 3 4 33307 6 33336 8 33275 33276 11 29317
0,54461 33950 2 33265 4 33312 6 44203 8 33268 33313 33270 14191
0,45188 33543 33521 33265 33523 34985 6 36300 8 33268 33290 33270 11548
1,55039 55040 33283 34572 33285 34573 6 55041 33777 9 33290 33291 5551
0,45881 43938 33283 34193 33285 33497 6 43939 8 33289 38956 33595 29556
0,37442 37443 33416 34542 33418 34715 6 37444 8 33431 33422 33604 33123
0,72232 35506 2 3 4 33307 6 33336 8 33275 33313 11 16766
1,38115 36888 33299 33395 33301 33840 6 33947 8 9 33290 33430 22717
1,71841 62722 33283 34432 33285 34465 6 33947 8 9 33290 33430 56
1,46253 46254 33339 33895 33341 33598 6 46255 33344 33431 33346 33430 31580
1,53444 33488 2 3 4 33438 6 33308 8 33309 33313 11 7731
0,33310 33311 2 3 4 33312 6 7 8 9 33313 11 24776
1,58730 42494 33283 34432 33285 34433 6 33947 8 9 33290 33430 29515
1,76702 36639 33426 33427 33428 33999 6 33947 8 9 33290 33430 25639
0,69463 35196 2 3 4 33438 6 36400 8 33309 33269 33403 26104
1,64032 37349 2 33365 4 33366 6 39634 8 33289 33408 33370 29103
0,71006 56259 33283 33975 33285 34491 6 71007 8 33326 33976 11 7041
1,49553 41477 2 33730 4 34251 6 36016 8 33431 33904 37073 12417
0,52610 33950 2 33265 4 33312 6 39153 8 33268 33313 33270 24575
1,54458 36974 33426 33621 33428 33621 6 33947 8 9 33290 33430 8957
1,38115 36888 33299 33395 33301 33840 6 33947 8 9 33290 33430 22952
1,45150 36023 2 33265 4 33312 6 37173 8 33268 33313 33270 11271
1,39351 35158 33521 35659 33523 35159 6 39352 8 33431 33290 33526 8311
0,43835 43836 33357 33458 33359 33517 6 33691 8 33289 33290 33430 10680
1,57717 44584 33299 33395 33301 37490 6 57718 8 33326 33290 33430 23726
1,46364 46365 33299 33395 33301 37667 6 46366 8 9 33290 33657 16979
0,53024 33543 33521 33544 33523 33545 6 36300 8 33268 33290 33270 21563
0,36427 35506 2 3 4 33307 6 33336 8 33275 33313 11 12639
1,43784 43785 33316 33385 33317 35916 6 33862 8 9 33290 33863 17185
1,77879 53079 33283 34572 33285 34573 6 55041 8 9 33290 33291 2238
1,62760 37748 33299 36226 33301 36226 6 38360 8 9 33290 34539 12955
1,49088 49089 2 33730 4 49090 6 33947 8 9 33290 33430 21365
1,34345 34346 33316 34347 33317 34347 6 33518 8 33289 33290 33430 12453
1,51961 34314 2 33265 4 33279 6 33280 8 33268 33296 33270 11268
0,76669 36690 2 34181 4 34182 6 76670 8 33431 33290 33430 11419
1,57717 44584 33299 33395 33301 37490 6 57718 8 33326 33290 33430 24389
1,63116 63117 33299 33866 33301 33866 6 33947 8 9 33290 33430 23976
1,51963 35423 2 3 4 33438 6 34246 8 33289 33313 33403 20106
1,70463 55416 33283 40171 33285 34131 6 36495 8 33289 33290 33291 25308
1,49738 35593 2 3 4 33438 6 34390 8 33309 33276 11 19798
0,54919 34639 33416 33614 33418 33477 6 54920 8 9 33617 33618 19872
1,48350 36287 2 3 4 33568 6 48351 8 33431 33296 33678 23019
1,36286 36287 2 3 4 33467 6 36288 8 33431 33313 33678 9328
0,44461 37731 33416 33689 33418 33615 6 37732 8 33268 33617 33270 2348
1,74500 36453 2 34181 4 34182 6 33947 8 9 33290 33430 21106
1,68750 66181 33299 33601 33301 34793 6 33947 8 9 33290 33430 6005
1,76642 39587 2 33730 4 33731 6 33947 8 9 33290 33430 19790
1,54406 34288 2 3 4 33467 6 54407 8 9 33313 11 9103
1,64807 43315 33283 33323 33285 33775 6 64808 8 33431 33290 33291 7101
1,68752 33965 2 33365 4 33966 6 33967 8 33368 33408 33968 9553
1,47746 38423 33299 33395 33301 37667 6 38424 8 33289 33369 33657 28988
0,57387 33543 33521 33544 33523 33545 6 36300 8 33268 33290 33270 16626
0,36401 36402 2 33265 4 33438 6 33280 8 33268 33313 33270 23256
0,58071 58072 33283 33265 33285 49581 6 36560 8 33268 33290 33270 28291
0,66400 33950 2 33265 4 33312 6 33714 8 33268 33313 33270 32014
0,77630 35161 2 33365 4 33366 6 38874 8 33368 33408 33370 24327
1,49088 49089 2 33730 4 49090 6 33947 8 9 33290 33430 9936
1,51023 37643 33283 33447 33285 33936 6 33518 8 33431 33290 33430 26903
1,37301 37302 33426 33427 33428 33429 6 33947 8 9 33290 33430 25760
0,37733 37423 2 3 4 37424 6 37734 8 33431 33904 33423 19103
1,76468 35395 2 33730 4 33731 6 33947 8 9 33290 33430 19781
1,64667 34271 33283 33885 33285 47909 6 64668 34383 33431 33290 34780 30504
1,53529 44688 33426 35335 33428 35454 6 33947 8 9 33290 33430 22707
1,73128 35915 33316 33385 33317 35916 6 72899 8 33326 33290 33863 12340
1,70142 42704 33299 33395 33301 42268 6 70143 8 33431 33290 33657 29103
1,36129 35065 2 3 4 33438 6 34246 8 33289 33313 33403 20098
0,75856 34887 2 33265 4 33307 6 33280 8 33268 33455 33270 20228
1,55432 36287 2 3 4 34917 6 55433 8 33431 33296 33678 4610
0,77315 38887 2 3 4 33568 6 33569 8 33275 33570 11 5044
1,42703 42704 33299 33395 33301 33861 6 42705 8 9 33290 33657 16979
0,63543 62497 2 33730 4 34251 6 33947 8 9 33290 33430 11022
1,44443 36639 33426 33427 33428 33429 6 33947 8 9 33290 33430 26071
0,72496 42101 33316 34024 33317 42102 6 33947 8 9 33290 33430 10137
1,73681 49015 33283 34432 33285 34465 6 33947 8 9 33290 33430 23616
1,34795 34796 2 3 4 33438 6 34390 8 33309 33313 11 17731
0,48028 34798 33299 34471 33301 34752 6 33947 8 9 33290 33430 32387
1,63116 63117 33299 33866 33301 33866 6 33947 8 9 33290 33430 23973
0,34530 34531 33283 33666 33285 33667 6 34532 8 33431 33290 33461 7207
0,74093 34225 33316 33265 33317 33318 6 35940 8 33268 33320 33270 13202
1,57065 40608 33283 34432 33285 49581 6 33622 8 9 33290 33604 29369
1,60945 34396 33299 34397 33301 34398 6 33947 8 9 33290 33430 26150
1,44443 36639 33426 33427 33428 33429 6 33947 8 9 33290 33430 25644
1,52794 42097 2 33265 4 33307 6 33280 8 33268 33313 33270 11282
0,45264 36909 33299 34471 33301 34752 6 33947 8 9 33290 33430 12123
1,72801 54499 33299 33790 33301 34102 6 33947 8 9 33290 33430 10705
0,67656 36287 2 3 4 33485 6 48351 8 33431 33276 33678 33120
0,72463 39801 33521 33265 33523 33549 6 72464 8 33268 33290 33270 25058
1,52963 35196 2 33265 4 33266 6 33494 8 33268 33269 33270 9802
0,49489 35756 2 33365 4 33366 6 39133 8 33289 33369 33370 9848
1,34270 34271 33283 33885 33285 33350 6 34272 8 9 33290 33461 8483
1,54209 44868 33416 33529 33418 37037 6 54210 8 33289 33290 33430 10442
1,39581 39582 2 33730 4 34251 6 33947 8 9 33290 33430 9601
1,34824 34825 33316 33385 33317 34826 6 34827 8 9 33290 33423 14531
1,36689 36690 2 34181 4 34182 6 33518 8 9 33290 33430 31845
1,68706 37198 33316 34024 33317 37199 6 33947 8 9 33290 33430 11370
0,69960 38356 33299 34471 33301 34752 6 33947 8 9 33290 33430 4891
0,49651 35506 2 3 4 33307 6 33336 8 33275 33313 11 10322
0,52070 36287 2 3 4 33266 6 48351 8 33431 33269 33678 26396
1,72402 69069 33283 35227 33285 35228 6 50710 8 33289 33290 33461 32904
1,37020 36450 33299 33395 33301 33840 6 37021 8 9 33290 33450 22955
0,72607 45886 33416 33689 33418 33690 6 33947 8 9 33290 33430 18165
1,42733 42734 33283 33323 33285 33775 6 36521 8 9 33290 33291 3312
1,50166 35593 2 3 4 33438 6 42200 8 33309 33276 11 19945
0,54131 35506 2 3 4 33307 6 33336 8 33275 33313 11 27316
1,68706 37198 33316 34024 33317 37199 6 33947 8 9 33290 33430 11768
1,57065 40608 33283 34432 33285 49581 6 33622 8 9 33290 33604 29533
1,65824 39698 2 3 4 33438 6 65825 8 33309 33313 11 33070
1,38115 36888 33299 33395 33301 33840 6 33947 8 9 33290 33430 22724
1,46253 46254 33339 33895 33341 33598 6 46255 33344 33431 33346 33430 31597
1,44553 44554 2 33365 4 37239 6 44555 8 9 33408 33370 9553
0,62955 34839 2 33265 4 33307 6 33280 8 33268 33313 33270 15229
0,59698 38932 33416 33614 33418 33366 6 38933 8 33289 33617 33618 27507
1,57899 34225 33316 33265 33317 33318 6 34226 8 33268 33320 33270 13809
0,58131 36690 2 34181 4 34182 6 33518 8 33431 33290 33430 15728
